MOF,HENRY_AR_313_CORE,time_below_50_313_0.01,time_below_50_313_0.05,time_below_50_313_0.1,time_below_50_313_0.5,time_below_50_313_1,5bar_AR_313_CORE,15bar_AR_313_CORE
UWOWAF_clean,210.0,90.6,167.8,212.9,256.8,261.6,710.0,1429.5
UWUKII_clean,184.6,64.0,92.3,118.6,189.3,197.9,243.2,626.3
UWUTIQ_clean,319.6,140.0,260.4,325.8,384.7,390.0,1245.1,2752.2
UXABOL_clean,239.0,75.9,92.4,110.5,203.7,256.2,292.8,352.3
UXABUR_clean,261.1,81.3,93.3,105.4,176.6,226.6,310.0,315.0
UXACAY_clean,250.9,77.9,95.1,117.2,214.0,260.3,287.7,423.2
UXAXEY_clean,311.8,128.7,235.4,302.2,362.9,369.5,959.2,1921.4
UXINAR_clean,285.2,127.4,233.3,305.3,345.3,344.7,1114.4,2376.1
UXIQOJ_clean,130.5,48.5,78.4,102.8,157.0,158.8,265.5,698.9
UXISUR_clean,584.0,288.3,501.5,600.4,655.3,758.3,3170.1,8355.8
UXOHOG_clean,282.9,97.1,160.7,204.9,280.4,282.7,539.9,1454.9
UXUNUX_clean,278.6,102.5,164.3,214.0,324.8,317.8,581.9,1669.2
UXUPEJ_clean,280.9,102.2,158.5,218.4,322.6,327.9,592.2,1678.9
UXUPIN_clean,277.7,102.0,163.8,213.9,319.5,319.0,620.0,1693.1
UXUZAP_clean,197.0,87.8,165.9,206.8,240.7,245.7,638.0,1096.5
UYAMIS_clean,386.4,126.5,183.1,245.4,355.1,358.1,564.5,1368.4
UYAMOY_clean,380.2,167.1,309.9,374.1,423.0,439.0,1605.9,3477.1
UYAQAN_clean,289.1,96.2,130.4,168.6,294.3,338.6,352.7,567.6
UYOFIY_clean,277.2,124.1,227.0,282.1,324.4,336.3,1103.3,2121.6
UZANOZ_clean,226.5,85.6,135.8,181.2,273.0,282.3,427.1,1005.3
UZATAR_clean,177.5,60.8,90.7,119.0,202.7,213.4,235.3,469.8
UZEKEQ_clean,296.7,104.2,146.7,191.5,335.4,349.7,380.0,776.4
UZIJUJ_clean,231.2,88.1,142.3,187.7,269.7,268.9,508.1,1239.9
UZIZOU_clean,261.0,107.7,197.0,251.4,295.5,299.1,875.8,1737.9
UZOBAN_clean,251.6,96.4,160.7,208.5,285.6,271.4,667.6,1743.3
UZOBAO_clean,257.4,106.4,191.4,253.1,301.7,295.9,865.1,1681.0
UZOBER_clean,181.8,61.5,86.6,111.5,204.1,217.8,235.1,504.9
UZOBES_clean,259.6,103.9,197.1,250.1,301.6,297.2,836.4,1716.0
UZOBIW_clean,260.9,112.4,205.6,258.1,295.6,301.6,903.7,1768.4
UZUNAF01_clean,375.8,128.3,189.4,246.6,419.4,447.3,534.5,1284.3
UZUNAF_clean,358.2,129.0,188.7,246.1,414.5,435.5,517.4,1297.1
UZUTUG_clean,299.9,97.9,142.1,181.9,264.3,269.6,432.5,1042.6
UZUXOE_clean,849.9,290.0,400.9,448.9,627.6,637.8,841.9,1754.6
UZUZUL_clean,145.6,69.6,132.1,163.3,181.6,191.3,578.5,984.7
VABJIS_clean,155.5,50.4,73.8,94.5,165.7,179.8,195.2,377.7
VABJUE_clean,303.0,295.9,344.8,541.3,1172.0,1426.1,1785.1,2007.0
VABKAL_clean,298.2,289.9,307.4,449.8,1124.7,1339.9,1741.1,1959.5
VABKAN_clean,351.0,100.6,131.1,127.8,206.2,228.9,253.7,536.2
VABKER_clean,338.6,99.9,119.2,135.9,206.4,241.4,246.0,583.5
VACFOV_clean_h,168.9,69.7,126.9,165.4,206.3,215.0,543.6,1307.6
VACFUB01_clean,219.3,77.3,107.9,142.2,248.9,267.8,304.4,743.5
VACFUB_clean_h,236.2,83.0,114.6,146.0,262.1,287.1,313.2,737.1
VACLIX_clean,545.6,166.9,210.9,235.3,372.8,413.2,421.2,929.0
VADWON_clean,445.2,157.3,236.6,318.5,498.2,511.2,646.7,1441.6
VAFWAB_clean,167.0,68.9,119.6,156.5,204.2,200.2,463.6,949.0
VAGBEN_clean,354.1,135.0,223.2,298.0,430.3,432.7,756.8,1696.6
VAGBOX_clean,415.4,150.9,217.9,265.2,444.9,461.9,527.8,1046.0
VAGBUD_clean,179.7,61.7,90.7,116.8,201.1,214.7,233.4,525.3
VAGJET_clean,323.0,119.4,190.4,260.7,385.3,402.1,552.7,1131.2
VAGMAT_clean,136.4,45.9,61.6,79.1,144.9,164.5,172.5,446.7
VAGMEX_clean,141.2,45.7,61.6,79.0,144.4,161.2,177.0,438.8
VAGTAA01_clean,179.4,71.7,118.2,158.9,218.8,219.0,460.2,1112.2
VAGTAA_clean,145.2,50.6,72.2,96.6,166.9,176.8,205.7,517.6
VAGTAB_clean,403.8,219.2,377.9,407.6,442.3,565.4,1363.7,1934.0
VAGTUU_clean,238.6,102.4,182.9,235.1,281.8,279.8,720.1,1470.1
VAHJEW_clean,253.5,103.1,177.7,230.7,308.7,313.4,637.9,1351.8
VAHJIA_clean,233.3,93.4,160.8,218.2,284.7,282.0,453.6,835.6
VAHPUR_clean,319.7,117.7,185.9,243.2,363.0,380.7,470.0,952.6
VAHQAY_clean,323.3,114.9,184.9,247.5,359.2,359.3,486.8,943.7
VAHSON_clean,161.1,122.8,194.4,200.0,279.2,469.0,953.3,1181.3
VAHTOQ_clean,381.3,151.2,238.0,298.9,415.4,418.9,800.2,1721.0
VAHTUW_clean,2540.4,1060.0,1706.9,1982.8,2236.3,2341.4,9380.6,22279.9
VAHVOR_clean,158.6,58.1,92.7,125.3,191.3,193.2,309.2,778.7
VAJGAR_clean,490.1,282.0,482.3,537.4,594.8,1000.8,3655.5,6286.1
VAJTEH_clean,362.3,126.3,206.3,266.9,384.7,381.4,584.7,1175.3
VAJVEJ_clean,456.7,207.1,405.4,466.0,514.7,527.8,1454.1,2171.1
VAKLIF_clean,236.5,77.5,110.0,140.3,229.0,237.1,317.3,905.3
VAKNAZ_clean,238.9,77.5,106.0,134.9,217.0,218.3,320.6,903.6
VAKNED_clean,192.4,63.4,94.4,123.8,207.5,217.0,277.5,777.9
VAKPOP_clean,261.7,82.2,106.3,131.4,214.5,234.5,271.3,623.2
VAKPUV_clean,670.9,208.1,258.2,334.4,480.0,540.7,593.1,1232.2
VAKQAC_clean,261.1,82.5,110.6,136.1,218.6,231.0,265.5,646.2
VALVAI_clean,231.9,95.5,171.7,224.8,279.1,273.0,654.5,1291.8
VALVIQ_clean,226.9,86.1,143.0,195.0,270.8,271.8,488.2,1088.5
VALWUD_clean,327.9,132.8,234.5,297.4,370.7,406.2,1076.7,3106.6
VALXAK_clean,336.7,135.2,240.5,302.1,378.2,384.7,1184.8,3386.2
VALXEO_clean,337.0,133.8,225.2,292.9,381.2,387.2,1040.9,2979.1
VALXIS_clean,333.4,133.3,236.7,307.6,373.4,400.5,1133.3,3189.9
VALXOY_clean,335.8,138.1,247.1,312.4,387.4,383.8,1315.0,3533.6
VAMPUX_clean,285.9,113.1,198.3,263.1,352.5,353.7,895.2,2606.0
VAMQAE_clean,351.7,122.0,178.1,233.5,396.1,422.9,507.0,1422.6
VAMQIM_clean,283.0,112.1,207.7,268.4,341.4,347.2,886.0,2548.3
VAMQOS_clean,286.2,112.1,193.1,260.2,345.9,346.0,869.3,2556.7
VAMYEQ_clean,371.0,120.2,178.1,230.2,326.5,325.1,628.1,1989.3
VAMYUG_clean,382.9,118.0,172.2,224.3,332.1,340.4,613.8,1893.7
VAMZER_clean,1041.4,455.5,778.8,926.1,971.8,1242.3,6330.8,16933.4
VANHEA_clean,243.6,84.2,124.9,164.5,258.2,266.5,375.4,990.9
VANNEG_clean,521.6,169.0,205.6,264.1,401.8,432.2,521.2,1453.0
VANNIK_clean,190.7,59.0,66.2,74.2,115.0,139.2,163.3,204.0
VAPBEV_clean,429.0,217.7,381.9,463.5,521.6,528.9,1425.5,2611.9
VAPBIZ_clean,466.9,209.8,394.4,466.0,517.4,531.3,1418.3,2574.6
VAPFUP_clean,203.1,68.8,102.1,132.0,232.4,242.6,251.6,390.0
VAPHOM_clean,145.4,57.9,104.8,136.5,179.7,180.0,418.3,840.7
VAQTUF_clean,226.6,75.9,110.5,142.5,211.8,209.4,345.6,881.7
VARHIH_clean,298.8,114.5,195.8,261.5,324.3,317.8,965.1,2540.0
VARHON_clean,213.1,72.5,123.2,161.3,215.9,217.0,541.2,1475.0
VARJAB_clean,348.2,150.0,283.6,338.1,350.9,457.0,2026.2,4389.4
VARJEF_clean,230.3,90.4,155.8,201.7,271.9,266.9,699.4,1849.5
VARWOC_clean,215.9,78.0,100.6,127.7,228.5,256.8,277.6,738.1
VARWUI_clean,208.0,68.9,96.7,123.2,226.2,240.7,270.6,696.3
VASFAZ_clean,172.7,59.9,88.1,115.8,200.7,213.7,249.5,608.4
VASFED_clean,184.6,62.4,92.3,124.9,211.4,219.3,259.2,629.8
VASFIH_clean,180.6,61.2,85.8,111.4,200.3,219.9,236.7,543.0
VASFON_clean,181.6,62.5,92.0,121.0,206.9,220.0,258.5,628.0
VASFUT_clean,179.2,63.3,94.3,123.2,208.1,221.3,263.2,635.9
VASGUU_clean,283.3,120.8,213.6,271.3,333.0,331.6,1003.7,2371.2
VASKOR_clean,170.5,63.4,102.0,137.8,204.9,211.9,320.8,712.4
VATVIY_clean,391.2,134.9,191.4,260.4,432.7,446.4,527.3,1286.3
VATVOE_clean,386.2,134.6,194.6,258.5,442.9,452.0,525.3,1271.3
VATVUK_clean,267.2,98.5,152.3,200.9,324.1,324.5,422.2,927.9
VATXEU_clean,242.4,88.3,140.5,186.0,285.3,289.0,446.5,1111.7
VATYAR_clean,127.1,42.1,61.5,78.3,142.8,152.5,168.6,420.8
VATYEV_clean,154.5,55.5,84.7,113.7,183.3,189.3,263.4,711.2
VATYIZ_clean,156.5,55.0,84.0,113.0,184.1,191.5,261.6,702.2
VATYOF_clean,152.7,54.5,81.6,107.2,181.7,190.4,244.4,669.1
VAXMUF_clean,315.2,110.2,162.9,214.2,355.9,374.7,446.6,1092.4
VAXTEV_clean,382.4,132.7,185.3,245.6,391.0,407.0,464.1,1055.3
VAZROF_clean,328.9,147.7,286.4,346.9,391.0,384.8,1093.5,1884.1
VAZTOG_clean,101.1,32.0,40.3,51.6,94.0,112.6,123.8,224.7
VAZTUM_clean,351.0,137.1,233.1,299.5,410.9,401.4,962.5,3013.3
VEBHUG_SL,99.2,32.5,44.6,56.7,104.4,118.2,128.3,341.0
VECVUW_clean,340.8,133.0,235.6,311.6,388.5,386.3,930.1,2074.3
VECWUX_clean,207.8,74.4,117.0,153.3,235.5,241.3,301.5,566.8
VECZAG_clean,158.0,53.3,73.4,95.5,172.2,189.3,207.5,535.7
VECZEI_clean,73.7,24.5,28.7,34.3,67.6,81.7,97.2,113.5
VECZEK_clean,109.1,35.5,45.2,55.8,106.2,125.2,136.4,245.4
VEDFAN_clean,304.8,135.3,241.3,315.5,363.9,368.9,1207.8,2749.1
VEDFIV_clean,331.9,145.6,260.9,341.9,410.1,402.6,1258.3,2843.8
VEDFOB_clean,328.3,147.3,260.6,345.7,391.4,409.9,1303.7,2893.0
VEDFUH_clean,319.6,134.5,241.8,309.6,390.1,384.7,1149.9,2729.3
VEDGAO_clean,333.1,141.2,262.7,330.5,396.8,394.9,1216.9,2801.0
VEDGES_clean,335.6,154.8,262.7,343.1,401.7,400.8,1285.3,3050.8
VEDGIW_clean,350.0,144.4,261.3,341.5,404.3,400.8,1266.7,2945.2
VEGBUG_clean,158.2,50.1,59.2,67.3,112.6,131.5,147.0,226.0
VEGCAN_clean,158.3,50.1,58.6,68.5,113.1,132.2,147.6,229.5
VEHJID01_clean,98.2,32.3,43.9,54.7,99.5,116.7,123.9,271.6
VEHJID_clean,145.5,44.9,73.6,96.9,147.0,150.3,253.8,649.5
VEHJOJ_clean,201.1,72.0,112.0,150.1,228.2,238.4,390.6,1201.0
VEHJUP_clean,201.1,73.5,108.6,141.1,222.4,226.7,371.3,1160.7
VEHKIE_SL,196.6,72.8,125.3,160.2,225.8,227.9,490.9,1339.3
VEHLAW_clean,149.3,63.3,118.8,149.4,185.4,185.3,493.3,915.1
VEHLIE_clean,130.2,53.7,96.7,127.5,160.3,158.3,403.4,808.9
VEHPUU_clean,192.9,61.8,75.8,90.9,172.3,212.8,252.6,283.7
VEHRIL_clean,131.5,42.7,54.2,67.3,125.3,147.7,160.1,283.1
VEHXEN_clean,273.9,89.8,121.2,147.1,228.4,251.8,285.8,866.2
VEHYUE_clean,238.2,82.1,100.2,123.0,229.6,268.0,283.6,442.0
VEJHEZ_clean,585.2,185.2,221.3,263.0,400.3,433.2,459.4,1083.1
VEJHID_clean,229.6,82.7,129.0,170.9,264.6,264.5,457.4,1432.7
VEJYIT01_clean,265.5,105.9,184.7,252.0,313.1,311.0,805.2,2026.4
VEJYIT_clean,290.5,110.2,192.3,254.3,335.1,326.9,850.9,2162.9
VEJYOZ_clean,170.5,61.9,98.3,127.3,189.7,194.5,300.9,736.6
VEJZIU_clean,577.1,202.6,344.6,446.2,551.7,540.8,1534.4,4774.1
VELBAQ_clean,226.6,75.0,112.5,146.4,239.1,243.4,325.6,907.1
VELVEO_clean,155.8,58.9,96.4,126.8,192.0,193.8,291.4,579.2
VELVOY_clean,301.3,103.5,141.1,180.0,307.0,323.8,391.4,1073.3
VEMDAT_clean,263.5,96.4,148.4,193.0,296.0,296.5,403.7,806.7
VEMMAC_clean,172.2,62.8,95.1,128.7,212.3,214.8,311.9,871.8
VEMMEG_clean,173.7,60.8,88.3,118.9,203.7,207.3,267.2,765.9
VEMMIK_clean,115.4,37.8,50.7,62.4,116.4,135.9,146.0,304.5
VEMMOQ_clean,147.6,52.4,79.5,106.0,175.3,182.5,255.1,757.6
VEMSUC01_clean,145.6,54.2,89.7,122.0,169.5,171.9,297.5,630.3
VEMSUC_clean,199.5,82.6,149.0,192.5,241.6,242.4,647.4,1316.6
VEQBID_clean,251.2,83.6,110.9,139.4,254.1,287.8,301.0,671.4
VERPOZ_clean,999.8,397.0,639.4,834.2,956.6,950.5,2208.8,3857.0
VETMIS_clean,248.7,83.0,103.6,126.9,212.1,236.4,256.0,650.2
VETTOE_clean,165.6,59.7,95.8,127.2,200.8,198.3,329.3,890.7
VEWKUF_clean,191.4,63.9,87.2,107.6,186.9,203.3,223.2,569.4
VEWLAM_clean,244.7,84.1,122.0,157.5,267.6,281.9,333.0,906.8
VEWXAY_clean,385.0,160.9,282.0,364.7,442.0,439.9,1271.0,3109.6
VEXTUO_manual,199.3,66.6,91.1,115.8,208.7,226.4,246.6,612.5
VEXVAW_clean,192.8,68.9,101.3,131.8,217.3,225.7,296.8,820.8
VEYREX_clean,250.8,85.6,130.0,172.6,282.6,307.6,399.0,1015.3
VEYREY_clean,781.5,304.5,521.9,670.3,796.8,815.1,2560.0,7298.9
VEYVEC_clean,229.7,89.3,158.2,203.4,277.2,307.7,473.3,925.1
VEYWED_clean,626.2,205.7,301.4,382.7,564.2,549.5,821.9,1939.7
VICDOC_clean,332.4,146.4,279.4,342.8,394.3,404.0,1184.4,2139.9
VICLAW_clean,650.3,223.6,299.9,372.3,622.9,647.9,732.3,1706.7
VICSIL_clean,225.4,78.3,122.0,162.7,263.0,267.5,344.3,779.5
VIDJID_clean,220.8,81.9,139.2,184.1,250.2,250.1,559.6,1478.7
VIDWIQ_clean,228.5,94.1,170.1,222.8,259.5,259.3,674.3,1252.4
VIDXOX_clean,174.5,59.1,80.2,104.3,192.7,209.8,222.7,490.8
VIFBOD_clean,174.4,62.2,90.3,117.0,204.1,211.6,250.4,607.2
VIGDIY_clean,561.5,184.1,269.3,335.1,554.1,590.8,666.4,1538.0
VIJNIN_clean,580.5,382.3,589.9,582.7,959.7,1813.5,6202.7,11647.1
VILXOE_clean,149.8,57.0,94.4,125.1,184.7,186.2,287.7,584.9
VIMRAM_clean,277.4,109.7,194.9,252.6,335.2,327.7,909.3,2493.4
VINHIL_clean,123.6,38.9,48.5,59.1,109.5,131.7,147.8,269.7
VINHOR_clean,232.6,78.3,116.8,153.8,262.2,260.4,369.2,1112.8
VIPYOK_clean,235.4,92.6,158.5,208.8,283.3,282.3,531.6,1025.1
VIQFIL_clean,124.3,40.2,51.5,64.3,120.0,144.8,155.5,259.6
VIQQUJ_clean,212.1,113.0,192.3,232.3,254.1,281.8,962.3,1729.6
VIRKIQ_clean,154.3,55.8,90.4,120.0,185.0,190.2,269.5,563.6
VIRPOC_clean,193.7,66.3,93.9,122.8,211.9,227.4,257.3,643.6
VIRQES_clean,198.9,70.2,104.2,140.2,233.8,242.6,283.9,628.9
VIRVEY_clean,146.4,52.7,81.0,109.0,173.1,181.0,271.3,788.4
VIRXIF_clean,167.8,63.1,104.2,139.7,200.8,202.8,370.1,892.6
VITYOO_clean,304.0,119.5,211.0,269.4,364.3,360.0,923.7,2468.7
VITYUU_clean,230.1,89.4,155.3,207.2,285.9,292.3,583.6,1423.0
VITZAB_clean,223.1,86.9,145.7,194.2,274.1,274.1,580.2,1368.0
VITZEF_clean,231.6,89.3,151.6,200.9,283.1,290.7,585.9,1415.0
VITZIJ_clean,235.1,92.0,157.6,208.5,287.8,286.6,606.4,1423.1
VIVXOP_clean,307.4,107.0,158.7,204.9,339.1,358.1,410.7,1008.1
VIWHUG_clean,342.6,121.6,178.2,232.3,391.3,405.8,429.0,826.9
VIWKIX_clean,291.9,100.6,150.1,194.7,321.2,333.2,432.2,1221.2
VIWKOD_clean,286.6,99.9,148.3,193.5,324.8,336.7,433.7,1227.2
VIWLAQ_clean,289.1,101.1,153.3,196.0,319.8,337.6,441.3,1237.1
VIWLEU_clean,288.3,99.5,150.2,195.1,324.4,339.5,450.0,1212.6
VIWLIY_clean,280.2,103.5,159.8,212.3,325.8,332.9,510.5,1286.0
VIWMAR_clean,281.6,102.4,159.4,215.6,331.4,330.1,508.5,1272.3
VIWMEV_clean,284.0,101.3,162.0,214.6,328.1,330.2,512.9,1330.9
VIWMIZ_clean,909.9,430.9,750.9,837.4,950.6,1091.3,4514.7,10308.4
VIWMOF_clean,902.3,419.4,757.7,885.4,926.4,1096.8,4366.6,10192.9
VIWQUP_clean,646.5,218.3,322.9,395.2,530.7,503.1,1235.5,2832.5
VIWRAW_clean,377.1,128.2,138.5,159.7,247.6,282.1,315.1,629.0
VIWZOR_clean,147.5,56.2,94.0,124.9,181.6,182.5,342.6,914.3
VIXCUB_clean,178.7,60.1,90.2,118.4,196.1,206.6,251.6,675.0
VIXGAM01_clean,170.1,55.5,78.0,98.9,175.8,196.1,204.4,320.6
VIXPUP01_clean,295.8,105.2,162.7,206.3,314.2,330.9,524.8,1493.8
VIXPUP_clean,188.4,59.3,76.1,93.3,157.0,170.9,185.5,446.6
VIXWEF_clean,330.0,106.6,121.4,144.9,223.0,246.8,259.2,518.0
VIYMAT_clean,157.9,58.4,93.5,125.4,192.2,194.6,300.1,691.1
VIYSON_clean,213.5,111.1,211.5,240.4,254.7,314.0,1122.7,2024.6
VIYTAA_clean,213.2,112.1,207.2,241.7,262.2,323.9,1176.0,2090.9
VIYVIK_clean,215.3,109.8,212.7,243.3,258.7,325.0,1159.1,2083.3
VIZSOO_clean,227.5,89.0,157.3,204.4,260.2,263.4,707.5,2049.7
VIZSUU_clean,944.3,312.8,360.4,437.0,623.8,660.2,689.5,2046.0
VIZTIJ_clean,245.9,80.4,100.1,118.9,203.1,231.9,236.8,470.6
VOBGAW_clean,400.3,142.0,210.8,270.4,437.8,461.0,529.5,1103.0
VOBGEA_clean,404.6,139.2,208.5,266.6,445.1,460.3,532.7,1138.7
VOBKAA_clean,235.3,89.8,153.5,204.9,285.8,286.9,572.2,1397.6
VOBRUB_clean,220.2,85.6,144.3,191.7,262.4,275.0,553.0,1252.6
VOCPEK_clean,468.2,165.8,243.6,314.7,514.5,541.3,622.1,1292.9
VOCQAF_clean,236.4,90.1,151.2,197.6,279.6,278.3,456.3,863.6
VODQIP_clean,151.1,54.2,84.4,113.5,176.2,181.3,239.6,549.4
VODSEM_clean,158.4,49.3,57.3,65.9,116.9,154.5,192.7,198.2
VOFFED_clean,271.7,85.5,104.5,125.3,223.6,261.7,281.1,345.4
VOGPEO_clean,252.0,96.7,152.7,196.4,259.3,273.2,576.4,1551.1
VOGTIV_clean_h,161.8,57.0,85.6,112.6,187.0,196.4,266.6,757.7
VOHQIS_clean,207.8,201.1,246.7,253.8,684.5,1105.8,2063.5,2657.0
VOJGOS_clean,233.0,104.7,194.6,242.5,284.6,295.0,1055.1,2490.5
VOLPET_clean,102.8,34.0,46.0,58.2,106.5,121.8,131.5,302.3
VOLQOD_clean,203.2,70.1,101.4,130.8,210.2,220.2,262.2,705.3
VOLRAQ01_clean,195.5,59.7,68.9,78.5,129.6,149.9,167.0,274.6
VONCOS_clean,341.7,140.1,253.0,345.5,421.7,417.4,1053.4,2613.3
VONDEJ_clean,216.9,98.3,183.0,227.6,266.2,269.5,603.4,953.8
VONDIN_clean,501.4,307.6,510.5,539.7,616.9,1026.4,2431.7,3347.9
VONDOT_clean,316.5,151.6,268.3,345.0,356.1,377.1,1053.6,1665.7
VONROH_clean,397.0,124.6,209.8,277.1,399.0,379.4,848.4,2303.4
VONRUN_clean,438.7,173.8,325.0,402.7,447.1,493.8,1776.6,3843.2
VOPCEK_clean,350.5,155.4,286.8,355.1,422.2,417.4,1316.8,2786.7
VOPCIO_clean,404.0,146.5,220.1,290.6,415.7,407.0,782.5,1956.8
VOQXIK_clean,186.8,61.1,91.0,119.9,188.8,190.3,275.9,733.3
VORHER_clean,860.3,280.1,355.3,449.1,564.4,552.2,777.2,1574.2
VOSTUU_clean,224.4,78.8,116.5,150.8,234.2,253.3,331.5,862.3
VOSVEG_clean,584.7,227.6,379.7,503.1,608.5,559.1,1606.2,3505.1
VOSWIL_clean,221.7,68.6,86.9,105.2,190.2,218.5,241.1,426.1
VOTKEW_clean,288.4,129.2,251.9,313.0,345.8,359.1,1165.8,2409.6
VOVKUO_clean,183.5,61.4,86.8,117.0,201.5,217.1,251.0,723.0
VOVQEE_clean,138.7,44.4,61.7,80.8,143.6,157.0,174.0,452.8
VOXKIE_clean,245.4,89.9,150.2,194.0,290.2,296.5,496.1,1205.3
VOXQOQ_clean,263.5,99.2,162.2,216.3,313.7,307.7,508.8,1116.4
VOXTUZ_clean,164.7,74.3,142.9,170.4,186.0,211.1,761.0,1381.0
VOXVAH_clean,279.7,143.0,266.3,299.9,317.0,427.9,1847.5,3769.7
VOXVEL_clean,222.0,103.3,191.9,237.6,271.5,280.4,949.4,1864.9
VOXYUE_clean,108.1,34.7,44.7,54.3,101.1,122.3,136.0,217.6
VOYGOH_clean,243.2,78.8,98.7,114.1,200.6,220.9,236.2,497.3
VOZVAJ01_clean,233.8,75.6,96.9,111.6,189.3,217.8,228.2,426.7
VOZVEN01_clean,273.1,86.0,121.9,147.3,232.3,240.3,305.5,754.2
VOZVIR01_clean,232.9,76.5,93.1,110.7,186.5,210.8,221.3,412.6
VUCTUK_clean,186.4,65.8,101.1,134.1,220.8,225.8,272.3,599.4
VUDQOB_clean,260.5,109.2,193.5,248.2,313.8,320.2,807.1,1792.5
VUDXID_clean,160.6,53.7,73.5,93.0,167.7,185.9,201.3,501.0
VUFBEE_clean,139.1,51.5,82.4,108.6,168.0,175.8,274.6,706.0
VUGWUR_clean,226.2,88.3,143.7,185.8,275.9,280.4,473.5,1115.9
VUGXAY_clean,224.0,84.1,136.9,185.4,269.4,274.6,455.2,1078.5
VUGXEC_clean,238.3,89.6,146.0,192.2,286.2,290.4,483.1,1146.4
VUGXIG_clean,231.3,87.5,145.0,191.2,278.6,287.1,486.2,1122.4
VUGXOM_clean,243.1,86.5,137.1,189.5,275.7,276.1,460.6,1085.2
VUGXUS_clean,238.4,86.2,140.3,189.2,277.9,282.2,466.4,1101.0
VUGYAZ_clean,239.7,87.6,144.7,190.1,286.6,292.9,460.1,1108.7
VUGYED_clean,231.6,85.5,135.5,186.7,275.4,285.6,438.7,1053.9
VUGYIH_clean,224.4,88.6,138.6,187.0,268.7,277.0,486.9,1153.1
VUHJAK_clean,285.3,119.5,304.2,277.4,337.0,337.9,570.0,862.7
VUHMOC_clean,293.5,97.1,137.7,177.5,252.7,258.9,400.2,943.2
VUHNAP_clean,275.5,87.0,114.7,143.1,228.3,248.8,288.1,669.4
VUHNET_clean,242.5,79.8,100.9,120.5,196.8,218.0,232.3,495.4
VUHNIX_clean,278.2,89.3,127.0,152.3,243.8,250.3,332.9,825.1
VUHNUJ_clean,281.3,92.0,127.8,161.6,246.1,248.6,328.9,806.2
VUHPAR_clean,291.2,97.7,144.4,186.6,260.2,269.9,425.8,1054.7
VUHPOF_clean,307.5,99.8,147.0,183.8,263.2,272.1,451.2,1046.6
VUHPUL_clean,303.1,104.5,161.3,203.0,275.2,273.6,524.1,1094.7
VUJBEI_clean,302.3,108.7,172.4,223.2,325.1,321.8,611.1,1803.7
VUJBIM_clean,324.0,107.2,163.9,218.7,321.0,323.5,609.8,1778.8
VUKHOZ_clean,142.1,45.8,53.3,63.5,112.0,140.1,160.7,198.0
VUKJOC_clean,399.1,136.0,205.9,271.6,422.9,391.8,615.1,1197.8
VUKJUI_clean,366.1,134.1,222.0,282.4,371.1,383.0,635.0,1239.9
VUKRUQ_clean,169.4,55.8,79.9,104.2,184.8,198.0,219.6,560.0
VUKSAX_clean,150.9,50.6,67.6,85.7,159.4,180.6,194.8,448.0
VUKSIF_clean,279.5,117.4,221.6,278.8,323.5,325.6,1122.3,2427.1
VUKSOL_clean,132.9,46.7,69.2,93.5,156.6,160.5,200.1,512.1
VUKTAY_clean,307.0,117.9,196.4,261.9,351.9,356.3,648.6,1295.4
VUKTEC_clean,300.7,112.6,189.0,248.1,338.3,339.3,611.4,1226.9
VUKTIG_clean,272.1,105.7,173.7,232.9,320.1,317.7,575.0,1165.2
VUKTOM_clean,285.3,110.5,185.1,241.8,330.2,327.8,611.5,1278.5
VUKTUS_clean,276.9,108.3,180.2,241.9,321.4,320.2,583.8,1270.6
VUKYOR_clean,306.4,102.3,141.7,184.0,265.1,266.0,400.8,1053.5
VUKYUX_clean,294.6,93.4,123.6,155.9,251.2,264.4,315.1,811.3
VULFIT_clean,316.9,163.4,302.1,354.2,381.9,441.9,1471.6,2421.9
VULKIX_clean,202.2,77.6,132.9,173.7,248.8,254.2,481.5,1123.3
VULKOD_clean,290.5,131.0,246.9,307.4,366.7,364.5,1016.3,1864.3
VUMBIQ_clean,197.9,70.6,103.8,138.9,219.0,226.7,266.8,538.4
VUMBOW_clean,348.3,105.2,151.0,189.8,323.1,335.8,370.4,769.3
VUMCEM_clean,326.1,162.2,323.5,372.3,407.0,437.7,1470.8,2645.6
VUMYUZ_clean,594.0,224.5,308.9,409.8,647.5,666.7,980.5,2686.3
VUNHAO_clean,99.2,31.2,41.7,52.7,93.8,109.2,119.3,269.3
VUNNEZ_clean,152.6,55.0,70.4,87.8,161.3,183.8,189.7,363.3
VUQJUN01_clean,245.2,97.1,174.4,226.0,300.7,291.0,677.0,1692.0
VUQKAU01_clean,249.2,105.4,185.5,241.3,301.0,301.7,809.2,1762.0
VUQKAU02_clean,267.9,114.4,199.3,266.7,336.2,323.7,851.9,1891.4
VUQKAU_clean,269.6,110.4,198.3,259.5,325.9,326.3,866.9,1995.2
VUQKOI_clean,253.2,84.3,111.1,137.7,258.0,292.6,316.3,545.1
VURLIF_clean,230.8,98.7,185.4,233.1,273.6,279.7,1000.5,2572.4
VURNED01_clean,228.5,76.0,134.3,174.8,232.7,239.9,604.1,1607.3
VURNED02_clean,228.0,75.1,131.7,173.8,232.8,233.7,592.8,1554.8
VURNED03_clean,231.7,76.1,130.7,175.3,232.7,236.5,597.7,1586.6
VURNED04_clean,164.0,49.7,78.6,103.5,160.1,163.2,280.3,784.5
