MOF,15bar_AR_313_CORE,5bar_AR_313_CORE,HENRY_AR_313_CORE,time_below_50_313_0.01,time_below_50_313_0.05,time_below_50_313_0.1,time_below_50_313_0.5,time_below_50_313_1
ENIXUV_clean,2532.6,1071.2,437.4,158.0,275.4,358.4,463.7,465.1
ENOSAD_clean,1339.4,661.8,296.1,107.9,184.6,250.7,332.2,334.5
ENOVAG_clean,430.2,223.8,206.4,65.2,84.6,101.2,180.8,209.1
EPAGEJ_clean,1061.4,490.7,501.3,162.4,203.0,248.0,426.3,491.0
EPECEJ_clean,3777.0,1598.8,442.0,173.8,318.0,401.6,469.3,498.8
EPECOT_clean,2979.6,1665.4,542.8,231.5,435.7,525.1,560.0,580.9
EPEWAY_clean,2211.4,1008.2,369.7,141.3,239.2,319.2,397.6,397.1
EPEWEC_clean,2196.1,998.9,373.8,129.5,231.0,299.8,376.3,369.2
EPEXUU_clean,3169.4,1451.7,541.8,208.6,360.6,462.5,589.1,558.5
EPEYAB_clean,3404.5,1577.6,518.1,224.9,375.8,486.4,555.3,561.4
EPISOM_clean,799.5,299.2,201.2,62.4,95.5,125.1,182.5,183.8
EPONAA_clean,184.2,109.9,93.0,27.4,34.9,41.9,79.3,96.6
EPONEE_clean,96.9,81.2,67.9,19.9,23.6,27.3,50.1,64.5
EPOPEG_clean,1818.9,708.4,280.4,102.1,174.9,232.1,318.9,322.4
EPOTAF_clean,215.5,123.8,106.9,32.3,41.9,50.2,93.3,111.6
EPOXAJ_clean,333.1,204.3,176.9,54.2,68.3,84.8,164.8,188.2
EPUSUE_clean,880.7,346.8,288.0,99.0,130.4,162.3,299.6,332.0
EQAMUG_clean,2237.9,927.5,379.1,122.5,215.9,281.6,374.6,371.6
EQERAU_clean,2539.5,957.6,309.3,115.0,206.0,270.1,348.4,345.0
EQEREY_clean,1000.9,445.7,227.5,81.4,133.8,176.1,251.9,254.1
EQERIC_clean,1323.6,667.5,231.6,91.3,165.3,214.7,261.1,269.1
EQETAX_clean,1130.1,503.6,212.2,72.5,123.1,162.5,216.0,211.5
EQOCOC01_clean,2419.2,936.6,322.6,113.8,194.0,256.7,319.5,317.0
EQOXIT_clean,749.7,318.6,253.9,80.5,118.5,151.3,260.9,270.7
EQUBIC_clean,846.9,401.7,230.8,73.8,121.8,161.1,236.0,236.0
EQUBOI_clean,863.0,405.5,232.5,74.0,123.5,163.7,236.0,240.1
EQUBUO_clean,829.2,405.4,229.4,74.9,121.2,163.4,231.6,235.4
EQUNEL_clean,5481.2,1968.7,346.1,153.2,295.2,349.0,378.0,432.4
EQUNIP_clean,3413.5,1284.9,337.0,134.6,237.4,295.0,343.5,347.4
ERAHOV_clean,520.0,180.3,152.9,43.8,61.8,80.1,145.8,159.3
ERALEQ_clean,4537.0,2324.4,375.9,181.7,320.8,350.6,385.9,630.2
ERALIU_clean,4072.6,1693.1,323.9,135.0,260.9,292.9,318.4,393.4
ERALUG_clean,866.0,337.1,292.2,88.6,128.5,156.7,244.0,248.1
ERAMAN_clean,1885.1,659.0,272.0,89.4,154.8,195.3,266.6,259.6
ERAMER_clean,1095.0,370.3,251.9,75.5,116.1,149.8,231.4,241.0
ERAMUH_clean,4169.5,2380.0,347.6,313.4,337.3,362.7,893.8,1237.3
ERANES_clean,1655.5,620.4,289.8,94.1,157.5,204.7,274.3,281.7
ERANOC_clean,,,,115.3,171.8,211.6,287.4,281.1
ERAQAR_clean,1492.4,654.7,181.1,67.4,122.6,156.4,189.5,192.3
EREFEN01_SL,3479.9,1769.1,382.2,190.0,339.3,435.8,440.7,490.9
EREGOY_clean,1218.1,440.6,238.6,79.0,124.5,161.3,246.9,247.5
ERELIX_clean,1277.5,616.3,307.2,106.8,167.4,219.1,297.6,304.0
ERIGER_clean,1428.5,598.7,556.7,180.7,230.2,294.3,497.2,521.7
ERIRIG_auto,243.7,212.7,268.6,81.6,92.2,98.7,151.7,181.1
ERIWAF_clean,1660.3,631.6,254.8,92.8,158.9,211.8,281.9,277.0
EROCIZ_clean,2382.2,1184.9,569.2,250.7,443.4,551.9,586.7,602.9
ERUFUS_clean,412.3,209.5,164.6,52.9,80.4,104.9,178.4,187.5
ERULEK_clean,2602.0,922.8,553.5,189.3,286.1,368.7,526.7,521.8
ERUNOW_clean,2547.7,984.6,575.8,194.9,303.4,367.8,503.8,480.2
ERUNUC_clean,9248.3,3343.8,1240.0,424.2,700.2,794.6,1018.9,1020.7
ESANET_clean,2058.7,761.7,442.5,155.2,238.8,300.2,474.1,486.3
ESARIB_clean,3436.2,2717.5,620.0,608.5,649.8,697.5,1616.7,2029.2
ESAROH_clean,1062.7,623.9,341.5,116.8,216.1,279.3,348.5,343.2
ESARUN_clean,1583.0,774.7,318.5,119.4,210.0,274.8,364.9,357.1
ESASAU_clean,2796.2,1685.6,578.8,239.9,439.3,574.6,653.5,648.2
ESASEY_clean,2599.4,1492.5,529.5,210.5,389.1,501.4,576.2,572.5
ESEBOV_clean,154.5,138.2,158.9,48.0,54.0,59.1,89.9,110.3
ESEDIQ_clean,1426.6,553.0,219.3,82.1,136.3,178.4,250.7,249.1
ESEHIV_clean,1165.8,643.7,268.7,105.2,191.0,251.8,310.7,334.3
ESEQUO_clean,547.0,244.0,190.9,61.6,89.9,118.5,204.8,212.2
ESEVIH_clean,853.5,390.9,206.3,69.2,112.4,152.6,219.6,221.7
ESIDOB_clean,1624.0,856.2,227.5,98.1,184.5,229.7,259.5,265.5
ESIFET_clean,1493.7,630.4,295.0,113.1,193.6,234.7,325.6,321.9
ESIGES01_clean,2221.0,1058.7,246.7,98.8,179.5,225.5,259.8,266.1
ESIGES02_clean,2683.2,1243.5,278.0,122.9,224.9,292.2,333.8,332.8
ESIGES_clean,2770.8,1283.3,270.8,119.7,226.1,284.0,316.5,334.6
ESURER01_clean,1318.3,586.8,241.9,88.5,153.5,205.7,277.3,271.3
ESURER02_clean,1303.0,596.2,241.4,88.5,153.2,207.9,274.0,271.0
ESURER03_clean,1305.3,605.7,241.3,88.6,155.8,205.6,271.4,282.1
ESURER04_clean,1404.3,621.7,242.5,90.6,154.8,203.5,276.4,278.3
ESURER_clean,1357.6,612.7,242.3,89.0,157.5,204.2,281.1,272.4
ESUSAO01_clean,741.2,340.6,190.8,64.0,107.0,145.1,211.4,214.6
ESUSAO_clean,750.7,345.5,184.7,65.7,105.2,144.7,211.0,211.1
ESUSIW_clean,1350.0,590.4,241.8,90.1,154.2,204.1,274.9,276.9
ESUSOC01_clean,839.6,354.1,183.4,63.3,107.0,139.5,206.0,207.8
ESUSOC02_clean,825.9,350.0,183.2,63.4,104.5,140.0,206.1,210.3
ESUSOC_clean,857.6,358.4,185.7,64.4,106.5,143.8,216.6,212.7
ESUTAP_clean,689.3,292.2,171.1,60.3,93.6,122.4,189.3,193.6
ESUTIX_clean,828.8,350.7,235.6,80.0,120.1,158.5,236.8,238.2
ESUVAR01_clean,720.4,356.6,191.9,67.7,114.2,155.0,217.7,218.5
ESUVAR_clean,746.0,361.8,188.0,68.2,110.2,145.7,212.7,218.9
ESUVOF_clean,1361.9,615.4,241.5,95.0,159.4,205.4,273.1,273.5
ETAXUT_clean,2388.4,954.8,813.0,220.1,320.3,394.1,520.0,517.6
ETECIR_clean,2935.4,1199.5,270.8,108.0,209.5,249.6,288.6,297.7
ETECOX_clean,2128.5,687.6,224.5,77.6,137.0,181.6,238.0,243.8
ETEJIX01_clean,612.6,228.4,144.9,48.1,73.8,97.5,160.0,167.7
ETEJIX_clean,649.1,239.5,149.4,49.6,76.8,101.1,167.3,176.4
ETEJOD01_clean,673.0,246.6,146.3,49.0,77.8,101.4,164.5,169.6
ETEJOD_clean,771.4,288.8,156.5,53.7,87.6,116.8,178.4,181.7
ETEJUJ_clean,697.8,262.8,156.6,52.9,82.3,109.7,176.8,182.7
ETEKAQ01_manual,562.3,222.7,169.7,55.9,78.9,102.5,184.2,192.2
ETEKAQ_clean,699.3,260.8,157.0,52.8,82.6,108.1,177.9,182.6
ETEKEU_clean,692.9,261.0,155.6,52.4,82.1,111.0,175.3,180.9
ETEPID_clean,14061.6,7810.8,1143.8,653.7,918.0,944.0,1528.9,2507.5
ETEQUQ_clean,719.0,270.6,213.1,65.1,94.8,125.7,217.0,229.2
ETESIG_clean,1384.4,754.6,306.6,120.3,208.4,276.2,343.6,340.4
ETEXEI01_clean,888.2,394.9,171.0,64.3,107.0,143.9,198.4,199.7
ETEXEI_clean,892.4,395.3,169.2,63.0,105.1,140.3,199.1,196.4
ETIPII_clean,2534.8,1453.2,303.9,152.8,287.4,324.8,340.5,437.3
ETIXAI_clean,2608.2,1495.1,477.8,193.4,376.1,454.6,499.8,516.9
ETIXIQ_clean,1227.1,509.8,296.8,102.3,162.3,208.5,302.6,296.7
ETIYEN_clean,3200.0,2060.6,367.4,199.0,374.7,420.5,435.1,636.4
ETUWEW_clean,623.5,228.5,148.2,49.5,73.9,98.0,168.6,175.2
ETUWIA_clean,738.1,275.0,147.0,51.9,82.2,108.4,166.7,172.8
ETUXEW_clean,818.9,411.7,156.5,55.3,100.4,131.5,166.8,164.9
EVADEK_clean,5938.6,3474.1,753.9,378.6,690.5,756.0,788.8,1108.6
EVADIO_clean,6762.0,4099.8,801.3,442.9,774.1,822.5,908.8,1420.9
EVADIQ_clean,1791.1,659.3,263.2,94.3,159.0,213.9,295.8,296.0
EVAKIV_clean,5617.8,2198.5,638.8,260.9,460.7,568.1,667.2,659.4
EVAKOB_charged,,,,112.9,182.4,241.5,348.2,347.5
EVEGIV_clean,3912.0,1792.8,796.2,303.7,500.0,665.3,798.1,778.8
EVEGOB_clean,392.4,195.4,154.6,50.4,72.8,94.1,159.4,173.9
EVEGUH_clean,402.8,192.2,155.6,50.6,73.1,94.8,159.8,171.3
EVIMUT_clean,924.6,366.7,258.1,88.8,125.4,166.3,283.7,287.2
EVOTIT_SL,4343.5,2083.3,1015.9,356.3,595.5,725.9,883.4,807.9
EVUDAA_clean,2852.6,1274.9,317.8,123.5,227.5,284.4,320.0,333.5
EVUPOC_clean,838.0,359.3,182.6,65.7,107.5,140.7,208.8,207.5
EVUQOC_clean,583.5,315.4,178.2,63.7,107.1,141.5,200.8,203.6
EVUQUI_clean,977.9,508.2,228.0,84.0,145.6,192.4,265.0,264.9
EVURAP_clean,1015.1,507.7,231.3,84.3,147.9,197.9,265.5,267.2
EWASIG01_clean,918.9,331.8,167.8,57.6,92.1,123.6,190.9,193.7
EWASIG_clean,936.7,339.6,165.3,57.8,92.5,123.4,188.5,195.0
EWECOY_clean,557.4,216.9,147.9,48.6,72.5,95.4,160.3,167.8
EWESAC_clean,920.5,569.1,369.4,125.1,209.2,256.5,329.1,321.2
EWETOR_clean,,,,363.5,435.9,519.0,699.6,717.8
EWETUW_clean,1900.5,1077.7,269.0,126.7,237.9,284.0,317.5,328.6
EWEWUZ_charged,,,,95.4,138.9,184.0,307.0,326.8
EWIPIL_clean,2060.8,936.3,210.5,91.3,172.1,215.2,247.4,255.3
EWUCOP_clean,1577.0,684.8,223.0,84.9,150.4,200.8,258.7,258.6
EWUGEK_clean,332.0,322.8,288.3,87.6,117.4,143.4,274.1,310.6
EWUKAK_clean,1678.3,620.8,244.3,83.5,140.9,184.4,238.8,248.6
EWUKEO_clean,1040.8,394.9,178.8,62.6,103.7,136.9,197.2,204.2
EWUKIS_clean,1045.8,413.6,183.3,65.1,108.3,147.4,201.7,203.2
EWUSOF_clean,411.5,239.9,228.2,69.7,86.7,103.1,186.5,221.0
EWUSUL_clean,395.0,229.9,218.5,70.3,83.2,102.4,180.1,215.2
EWUTEW_clean,1662.4,675.5,302.6,109.1,188.7,248.0,346.8,345.2
EXALAR_clean,781.1,317.6,262.6,83.5,116.2,155.3,266.2,301.8
EXALIZ_clean,1002.9,399.4,328.6,106.8,146.1,187.7,334.5,367.1
EXAPEA_clean,253.0,202.1,191.7,56.6,85.4,111.7,186.7,198.4
EXAXAE01_clean,564.6,229.0,156.6,49.6,78.5,103.5,159.9,164.7
EXAXAE_clean,590.4,239.5,164.4,50.7,79.9,105.8,164.3,165.3
EXEMUR_clean,377.1,277.6,252.8,80.0,102.6,125.9,227.5,260.6
EXENAX_clean,1058.2,438.2,226.6,82.0,131.1,175.1,272.4,281.6
EXEQAA_clean,2029.3,797.0,262.7,106.6,188.2,237.3,316.0,314.1
EXEQII_SL,1131.7,433.6,191.0,70.9,116.3,154.4,230.2,234.2
EXEWIO_clean,3870.9,2144.6,525.5,239.8,440.6,534.5,572.3,636.6
EXEXAH_clean,487.3,228.4,186.3,60.6,80.7,104.9,189.5,215.6
EXIDOF_clean,633.6,271.1,148.8,53.7,83.8,109.8,161.1,161.5
EXOFIH_clean,2243.5,1264.7,188.2,101.4,192.7,221.0,233.4,324.0
EXOTOB_clean,1844.9,640.5,501.0,166.3,235.2,303.8,494.3,534.8
EXOTUH_SL,1489.0,617.2,246.7,93.0,156.8,211.4,292.5,294.5
EXOZIB_clean,774.5,278.2,196.0,66.7,96.7,124.5,220.3,237.0
EXUHEM_clean,714.8,379.5,260.7,92.5,141.8,188.4,289.9,300.9
EXUHUC_clean,868.0,431.9,368.6,124.5,176.3,223.7,380.1,414.5
EYACOX_clean,1003.1,362.1,176.5,63.5,101.5,133.8,202.4,204.1
EYINOR_clean,1252.1,446.5,219.3,80.5,123.8,160.8,227.8,234.6
EYIYES_clean,1062.0,377.2,218.3,77.9,115.8,153.5,231.8,230.7
EYOCIG_clean,1058.4,378.8,216.5,78.8,116.7,148.2,230.4,233.4
EYOCOM_clean,1085.8,388.3,219.7,76.8,117.5,151.8,232.0,234.5
EYOCUS_clean,,,,235.5,399.6,462.8,512.9,517.9
EYULOA_clean,1301.2,769.1,293.0,119.9,221.0,281.5,329.6,332.2
EYUWAW_clean_h,1479.6,647.5,261.6,98.9,166.0,230.9,291.4,290.1
EZABEN_clean,821.3,355.4,169.5,63.4,103.4,136.2,201.2,202.6
EZEQEH_clean,1061.2,596.0,290.6,113.5,202.3,259.6,341.7,340.5
EZEQIL_clean,1219.7,646.8,289.2,113.3,197.9,259.0,334.1,343.5
EZEQOR_clean,1258.1,670.3,290.7,118.5,205.0,259.4,338.8,338.7
EZEQUX_clean,1272.4,706.9,287.0,114.0,202.3,262.7,351.5,341.2
EZESAF_clean,793.0,473.2,271.5,104.8,180.7,240.5,325.2,325.6
EZIMEG_clean,2938.4,1313.5,334.6,142.3,256.2,306.3,327.5,347.5
EZIMIK_clean,2736.6,1253.6,334.3,135.9,244.6,303.8,334.1,340.6
EZIPEK_clean,4306.3,1735.3,373.4,170.1,320.7,382.2,419.1,445.4
EZITUE_clean,3211.7,1746.3,656.0,265.5,493.8,624.0,763.0,736.4
EZIVAM_clean,1159.8,632.8,396.8,142.6,255.9,325.0,462.6,466.7
EZOBUR01_clean,9620.4,6191.5,1288.3,683.7,1080.1,1109.1,1370.1,2299.0
EZOBUR02_clean,689.4,364.1,331.8,108.3,156.1,195.1,326.0,346.8
EZOBUR_clean,672.8,347.7,308.7,105.8,147.2,186.2,308.8,328.0
EZOFEF_clean,1517.7,679.1,254.3,103.7,182.7,236.6,294.0,290.3
EZOFUV_clean,735.3,257.4,145.1,47.0,74.8,95.9,149.1,152.1
EZUCIM_clean,1245.8,557.9,196.0,78.5,135.3,182.0,236.9,237.4
EZULAO_clean,487.0,240.1,160.7,54.1,87.3,117.0,182.1,185.5
FABCUI_clean,2160.0,927.1,614.9,220.8,339.4,409.0,588.4,593.1
FABGUM_clean,683.9,270.0,185.2,63.3,93.4,124.4,209.9,219.3
FAFDEX_clean,873.4,445.2,235.8,91.1,149.5,193.7,284.4,285.6
FAFMAC_clean,474.8,281.5,231.5,75.7,100.0,124.7,229.8,265.6
FAFQEJ01_clean,493.2,226.2,186.2,60.9,84.4,102.2,184.1,209.9
FAGMAE_clean,4285.3,1851.7,652.5,264.1,412.9,545.1,660.4,698.5
FAGMEI_clean,5076.1,2331.3,631.7,257.3,482.6,571.7,696.5,669.2
FAGMOS_clean,5193.0,2531.3,653.7,278.7,503.4,619.9,672.2,687.8
FAGQAI_clean,797.9,279.2,227.2,75.6,106.4,134.9,225.2,246.6
FAGREM_clean,825.4,312.3,177.9,63.1,97.9,129.1,202.6,206.5
FAGXIX_clean,3498.8,2101.2,360.9,211.0,379.1,414.9,440.1,636.6
FAHGAY_clean,1205.0,476.3,200.4,73.7,126.2,166.7,238.0,235.9
FAHPOV_clean,1817.1,601.3,246.6,91.6,152.3,207.5,280.7,279.8
FAHQIQ_clean,7159.0,3076.2,1106.0,429.2,665.9,764.6,851.7,887.2
FAHQIR_clean,2908.6,1678.2,500.9,225.0,424.6,514.9,587.5,585.5
FAJYAS_clean,1887.1,663.3,396.6,139.9,208.9,270.1,421.8,419.8
FAJZOI_clean,2960.1,1793.8,444.2,207.4,388.5,451.2,463.8,580.1
FAKHIK_clean,4178.6,2038.5,467.1,200.1,363.0,436.9,490.4,515.5
FAKLIO_clean,689.3,241.8,160.3,54.4,80.5,107.1,183.9,191.1
FAKLOU_clean,670.5,243.4,159.7,52.9,79.4,104.9,178.6,186.2
FAKLUA_clean,742.0,271.9,149.4,52.5,81.4,107.9,176.4,181.9
FAKMAH_clean,1303.5,461.9,216.6,79.3,127.2,171.8,255.8,262.3
FAKNIR_clean,420.8,178.7,136.9,46.5,65.3,83.9,150.6,162.8
FALBAX_manual,8545.1,2842.6,2324.4,780.5,994.2,1265.1,1467.9,1509.3
FALDAA_clean,777.8,318.2,230.4,79.1,117.2,150.7,243.6,254.5
FALLOT_clean,256.0,123.8,92.8,32.4,44.7,58.3,103.3,112.8
FALPOY_clean,1793.8,1111.7,165.7,99.3,178.1,197.7,212.4,341.6
FALRIV01_clean,2255.4,1047.4,363.6,139.0,258.1,323.3,394.2,398.5
FALRIV_clean,2388.5,1137.1,404.9,145.5,264.7,347.0,421.7,410.7
FALROB_clean,2285.4,1019.2,379.4,137.1,251.8,323.5,399.1,406.4
FALSAO_clean,2405.0,1076.5,364.3,143.6,258.6,343.5,426.4,411.9
FALVOF_clean,1105.7,397.6,259.8,92.2,133.8,175.1,294.2,301.7
FAMPUH_clean,730.5,265.1,160.7,56.6,82.7,108.5,163.9,166.2
FAMQAO_clean,725.3,254.5,160.3,59.1,82.2,106.9,166.9,168.6
FAMQES_clean,730.6,263.0,159.6,55.3,82.8,105.7,164.3,165.6
FANCIJ_clean,1013.4,407.2,220.7,79.0,128.0,168.0,267.0,265.1
FANCOP_clean,1133.1,474.6,227.0,85.6,141.0,188.1,280.1,275.3
FANDEG_clean,1136.5,486.3,241.2,90.3,147.1,196.0,288.8,290.6
FANQER_clean,285.3,217.3,179.0,57.0,68.5,83.2,154.6,188.0
FAPXEC_clean,740.6,290.9,136.8,50.1,81.6,107.5,161.9,165.7
FAPXIG_clean,715.6,281.7,127.3,47.4,76.4,102.6,154.0,153.9
FAPXOM_clean,747.9,291.3,130.3,47.8,78.2,107.1,155.4,159.9
FAQGEL_clean,1143.0,581.9,244.8,93.8,160.9,216.1,285.9,280.4
FAQGIP_clean,1103.7,540.3,239.7,91.3,157.9,206.1,284.3,281.5
FAQLUH_clean,744.6,290.0,136.1,49.3,82.0,108.8,161.7,164.1
FARBIL_clean,1036.8,462.1,205.0,75.9,127.1,173.5,237.3,240.5
FARFIO_clean,369.9,192.6,170.3,55.8,70.8,87.6,158.9,178.7
FARFOU_clean,392.2,193.4,171.1,55.6,71.2,88.4,161.5,184.6
FARFUA_clean,380.6,199.1,176.6,56.0,72.0,89.8,162.3,186.5
FARHIR_ion_b,1312.8,714.2,256.4,102.7,194.9,242.0,300.9,295.3
FARHOX_ion_b,3834.8,1919.2,423.9,193.6,362.0,439.4,507.0,517.9
FASGIS_clean,1345.4,714.4,319.0,127.1,229.2,292.4,359.2,372.2
FASHAK_clean,595.8,249.9,182.5,62.5,90.2,115.7,207.0,224.9
FASHOX_clean,578.9,223.2,120.2,43.1,67.6,90.6,143.4,146.9
FASVIH_clean,754.4,275.9,164.4,58.4,87.2,115.8,190.4,197.8
FASYUU_charged,,,,195.9,340.2,433.1,568.9,557.0
FATKAO_clean,941.2,393.8,274.7,97.0,142.9,188.2,311.7,323.6
FATKES_clean,917.0,390.4,271.5,94.6,138.5,184.3,314.6,322.9
FATKIV_clean,1626.0,703.1,683.2,236.6,302.5,396.5,619.8,598.8
FATKIW_clean,942.9,405.0,274.6,94.8,146.5,194.7,311.5,324.1
FATKOC_clean,929.1,393.6,275.2,95.0,143.5,186.6,312.9,324.1
FATKUI_clean,931.5,381.7,272.0,93.5,138.7,184.3,310.4,321.7
FATLUJ_clean,1250.9,537.8,354.7,123.6,193.0,260.8,402.2,422.3
FATQID_clean,253.9,171.5,215.9,66.1,74.6,83.8,133.0,154.8
FATVOM_clean,948.0,503.2,250.7,98.1,168.7,219.2,298.9,301.9
FAVDAK_clean,1295.0,653.0,421.8,154.0,240.9,295.2,337.6,331.6
FAVDEO_clean,886.6,399.0,321.1,107.1,170.0,212.0,280.1,291.2
FAVDIS_clean,806.1,382.2,333.6,113.4,165.8,207.3,305.6,308.9
FAVFOA_clean,,,,710.7,1060.8,1062.7,1335.7,2353.9
FAVFUG_clean,3992.9,1637.5,889.2,329.7,460.7,600.3,727.2,724.7
FAVGAN_clean,1651.9,689.9,352.6,125.2,213.7,281.0,400.9,405.4
FAVGER_clean,1551.3,647.4,352.1,130.8,208.4,278.8,412.0,429.9
FAVGIV_clean,978.0,459.5,311.1,108.6,166.5,216.4,362.2,373.9
FAVGOB_clean,975.3,451.6,318.1,110.9,172.3,222.0,365.6,371.1
FAVGUH_clean,980.3,441.4,317.5,110.0,167.0,224.8,370.6,372.5
FAVHAO_clean,1012.3,463.5,314.3,112.3,171.8,224.6,365.8,379.4
FAVHES_clean,949.8,443.2,312.9,110.1,168.2,218.6,358.1,369.6
FAVHIW_clean,1032.4,477.7,315.1,112.1,173.8,227.8,363.0,371.8
FAVKAP_clean,356.4,135.9,94.7,32.5,47.6,62.0,109.1,114.7
FAWCEN02_SL,670.7,288.2,228.7,75.4,104.6,133.0,243.4,265.4
FAYLIC_clean,784.9,363.4,131.8,45.2,84.6,110.3,137.6,133.4
FAYPAY_clean,1671.5,576.9,371.0,131.5,187.6,246.2,392.3,380.2
FAYPEC_clean,2022.7,743.2,483.1,175.3,264.8,304.5,490.3,481.9
FAYPIG_clean,1335.1,471.6,287.9,101.1,161.5,205.1,316.9,323.6
FAYPOM_clean,1388.9,516.1,323.5,112.0,171.2,220.1,345.5,354.9
FAYQAZ_clean,1600.3,580.7,439.4,151.8,215.2,278.9,426.5,441.4
FAYQED_clean,2621.0,981.9,382.8,141.4,243.8,320.5,429.5,432.0
FAYQUT_clean,8038.4,3048.9,796.3,348.1,568.2,717.6,844.0,837.3
FAZFET_clean,6490.0,2554.8,950.3,378.1,641.2,825.8,1007.7,1023.2
FAZPED_clean,1123.5,497.5,346.0,127.8,181.4,239.7,398.7,403.8
FAZRAA_charged,,,,97.3,177.5,232.1,279.1,277.9
FAZZEM_clean,653.3,319.0,254.2,84.1,119.0,148.4,272.2,297.6
FEBPUY_clean,1400.5,685.6,226.7,93.5,166.6,214.6,273.4,268.2
FEBXIV_clean,710.9,239.2,189.5,61.6,87.9,110.5,189.4,201.3
FECCIZ_clean,1056.5,869.0,106.6,102.6,131.6,133.7,305.1,467.8
FECFAV_clean,540.8,446.8,395.7,119.9,146.8,174.9,328.6,393.2
FECJUT_clean,3176.3,1292.7,751.7,241.9,329.2,437.6,524.9,555.5
FECKAA_clean,1682.0,821.3,312.9,125.6,222.0,284.4,376.0,368.2
FECXAO_clean,1723.8,727.8,252.1,99.6,177.1,227.6,288.2,291.7
FECXES_clean,3544.0,1398.0,314.0,138.6,261.4,320.7,361.5,366.2
FECXUI_clean,1782.3,708.6,354.6,129.7,207.0,261.9,362.0,367.9
FECYOD_clean,,,,276.0,474.3,523.2,558.3,789.0
FECYUJ_clean,1587.0,618.7,269.6,100.2,166.6,217.9,309.3,303.6
FECZAQ_manual,893.5,323.0,187.2,65.4,101.5,132.8,209.6,213.8
FEDBEX_clean,557.9,249.8,189.0,64.2,90.1,116.2,208.8,227.0
FEDJUU_charged,,,,98.2,122.3,154.2,273.4,325.6
FEFCUQ_clean,344.3,158.1,123.5,41.1,56.3,71.3,130.4,147.0
FEFDAX_clean,354.9,162.6,130.1,44.2,58.2,72.7,135.2,150.3
FEFDEB_manual,253.2,136.3,110.8,37.8,45.7,56.0,106.1,123.9
FEFZOF_clean,297.7,128.0,88.0,30.2,45.4,59.7,101.3,106.2
FEGNIQ_clean,2286.0,950.4,397.4,150.1,254.5,332.6,459.4,457.3
FEHCIG_manual,1375.3,503.2,263.1,94.6,149.5,200.1,310.3,324.7
FEJDII01_clean,874.6,435.6,171.3,64.6,113.1,149.5,194.1,195.4
FEJDII_clean,1529.8,748.2,201.1,87.9,166.7,212.9,249.4,255.6
FENROG_clean,480.2,214.9,164.7,55.4,75.8,99.8,176.7,195.7
FENVOL_charged,,,,84.2,144.9,190.9,253.0,255.3
FEQSIF_clean,1020.1,395.9,164.3,62.7,105.4,138.0,195.4,193.0
FERHAN_clean,642.4,258.4,174.2,62.7,95.6,126.3,195.4,199.1
FERVEF_clean,2591.2,1140.7,385.0,154.0,263.1,342.3,448.0,443.8
FERVIJ_clean,758.7,326.0,198.1,70.4,111.9,144.2,231.4,238.6
FERVUV_clean,2809.2,1206.7,388.3,155.8,275.1,351.6,446.2,444.7
FERWAC_clean,828.3,371.5,196.3,72.6,115.3,152.5,233.8,237.6
FESTUT_clean,1457.7,826.2,204.9,98.2,187.7,234.2,252.1,271.8
FEVNEA_charged,,,,150.8,255.6,337.8,440.7,432.3
FEVNIE_charged,,,,139.2,224.5,296.5,410.9,410.4
FEVNOL_clean,12755.6,10937.1,486.1,546.8,729.0,1420.9,5059.9,7143.3
FEVSAC_clean,718.8,320.0,257.7,89.4,122.4,157.0,276.1,296.5
FEVVIM_charged,,,,132.7,211.3,276.2,430.8,424.1
FEWGUL_clean,2302.8,1323.6,410.1,180.3,350.1,434.0,496.3,494.4
FEWQIJ_manual,3873.3,1746.6,527.9,216.5,378.0,478.1,566.3,581.0
FEWQOP_clean,1402.1,630.4,271.0,102.2,175.7,231.7,321.2,324.4
FEWWEL_clean,7543.6,3584.6,535.4,266.7,484.3,504.4,577.4,920.5
FEWWIP_clean,9009.2,4465.3,526.7,303.8,529.6,534.6,672.4,1253.4
FEWWOV_clean,2035.5,927.1,292.2,120.0,210.5,270.3,338.0,339.1
FEWWUB_clean,9742.8,4576.2,909.7,421.9,760.6,886.7,937.0,1122.6
FEWXEM_clean,2335.8,748.3,823.3,266.6,326.6,362.1,526.9,624.3
FEWXIQ_clean,2086.1,727.6,822.7,253.6,310.3,364.8,520.8,591.7
FEXCES_clean,2035.6,926.4,268.6,112.8,205.6,267.5,315.9,315.7
FEYDET_clean,800.1,511.0,187.7,83.0,157.1,197.0,228.8,232.8
FEYJID_clean,954.4,402.9,493.1,147.1,179.2,218.9,343.6,355.2
FEYJOJ_clean,886.7,318.4,156.7,56.7,90.9,120.0,186.4,187.7
FEYQIK_clean,564.1,258.9,187.9,63.8,93.8,122.8,214.2,225.0
FEYQUW_clean,1396.6,486.0,278.4,88.7,146.1,192.2,286.9,283.5
FEYZUF_clean,2365.5,982.4,391.1,139.2,238.3,306.1,382.8,401.4
FEZCIX_clean,730.0,266.0,215.5,69.9,95.6,121.1,221.0,245.4
FEZCOD_charged,,,,137.0,167.5,195.8,346.9,430.2
FEZCUJ_charged,,,,132.9,156.7,184.0,336.7,411.2
FEZQEI_clean,1024.3,483.2,407.2,136.3,191.0,249.7,434.8,452.4
FEZREJ_clean,1282.5,505.9,169.6,66.0,116.1,150.5,203.8,199.6
