name,He_293_0.01,He_293_0.05,He_293_0.1,He_293_0.2,He_293_0.35,He_293_0.5,He_293_1,He_293_5,He_293_15,He_273_0.01,He_273_0.05,He_273_0.1,He_273_0.5,He_273_1,He_273_5,He_273_15,He_313_0.01,He_313_0.05,He_313_0.1,He_313_0.5,He_313_1,He_313_5,He_313_15
FEFDAX_clean,0.0003038399,0.0016690937,0.0030708084,0.0064697638,0.0111529491,0.0164802749,0.0326324027,0.1596496247,0.4734351931,0.0004537342,0.0018311415,0.0034759279,0.0184329512,0.0358409518,0.1774992046,0.5286206171,0.0002309183,0.0014543801,0.0027912755,0.0147909241,0.0287513547,0.1447007028,0.4304033642
FEFDEB_manual,0.0005961322,0.0029374629,0.0056502962,0.0117973692,0.0203505699,0.0290463239,0.0570299774,0.2843636835,0.8357772989,0.0005788529,0.0031188941,0.0063241842,0.0320399414,0.0613065777,0.3126065249,0.9294607649,0.0005399748,0.0027430719,0.0051103214,0.0259922265,0.0522781992,0.2612484427,0.7763109553
FEFVES_clean,0.0001292783,0.0004746937,0.0008746484,0.0017937362,0.0032218572,0.004740877,0.0093504557,0.0469785155,0.1391115107,0.0001050386,0.0005070132,0.0011170451,0.0054397874,0.0109401746,0.0534141499,0.1618321687,9.08988e-05,0.000452474,0.000896868,0.0041571045,0.0082919898,0.0415892271,0.1212690879
FEFZOF_clean,8.89478e-05,0.0004479159,0.0008942435,0.0018631397,0.0033069538,0.0046173462,0.0095110661,0.0468215105,0.1378215099,9.53013e-05,0.0005463939,0.001134085,0.0051923305,0.0109850589,0.0534290648,0.1566562162,9.37129e-05,0.0004209139,0.0008529463,0.0041551351,0.0082975633,0.0419929132,0.1231324086
FEGNIQ_clean,0.0001419229,0.0006952004,0.0014059236,0.0028162822,0.0050249571,0.007170432,0.0145703799,0.0712408528,0.2121580804,0.0001663159,0.0008404495,0.0015600428,0.0081539125,0.0161614684,0.0811998477,0.238145491,0.0001275088,0.0006120424,0.0013183305,0.0063166771,0.0127154034,0.0637422242,0.188864987
FEHCIG_manual,0.000260762,0.0011566658,0.0023096065,0.0045782361,0.0080575465,0.0116765508,0.023176156,0.1151245703,0.34193724,0.0002402736,0.0013652754,0.002531254,0.0129282078,0.0260538512,0.1283209912,0.3875705939,0.0002216477,0.0010411855,0.0020711955,0.0105440986,0.0210621211,0.10318912,0.3083026643
FEJDEE_clean,8.17356e-05,0.0003950555,0.0007764885,0.0016014129,0.0030877904,0.0043062567,0.0087396577,0.0424147366,0.1255398707,0.0001074672,0.0005191725,0.0010428859,0.0048254287,0.0100777003,0.0489702367,0.146032809,6.50858e-05,0.0004086781,0.000690212,0.0036281537,0.00737437,0.0372003063,0.111227054
FEJDII01_clean,9.55264e-05,0.0005704676,0.0011705349,0.0023343426,0.0039636734,0.0056266403,0.0114698968,0.0565072371,0.1685193568,0.0001372351,0.0006606122,0.0013118062,0.0066263031,0.0131772633,0.0655661011,0.1926821576,0.0001103263,0.0005099226,0.0010696266,0.005068281,0.0101890356,0.0499347508,0.1497235258
FEJDII_clean,0.0001200807,0.0005751766,0.0012401616,0.0023733605,0.004056509,0.0058052478,0.0119132201,0.0584692286,0.1722956773,0.0001442987,0.0006700302,0.0014409687,0.0066427848,0.013589305,0.0670908237,0.199926356,0.000123108,0.0005176589,0.0010353178,0.0053370331,0.0104621604,0.052098895,0.1535429006
FEJKEM_clean,2.14166e-05,8.82364e-05,0.0001953194,0.0003752189,0.0006279349,0.0009012108,0.0018007083,0.0090814977,0.0265480251,2.31299e-05,0.0001165063,0.0001961761,0.0009937305,0.0020834075,0.0104804304,0.030819353,1.542e-05,6.76765e-05,0.0001567696,0.000829251,0.0016276621,0.008146877,0.0230134284
FENROG_clean,0.0001372558,0.0005882393,0.0012328516,0.0024411933,0.0042095878,0.0060564143,0.0122880749,0.0615065515,0.1818137535,0.0001286773,0.0006752497,0.0013615289,0.0068578899,0.0135699465,0.069210036,0.202628848,0.0001066184,0.0005306409,0.0011029488,0.0054877829,0.0109939483,0.0554660687,0.1640611802
FENVOL_charged,,,,,,,,,,0.0001916076,0.0008642727,0.0018855006,0.0096028035,,,,,,,,,,
FEPQEW_clean,3.99248e-05,0.0002564869,0.0004621603,0.0008928646,0.0016224004,0.0023301589,0.0046566883,0.0230487318,0.0690627161,5.80725e-05,0.0002831034,0.000533541,0.0025781764,0.0053535582,0.0267327057,0.0796210218,4.11347e-05,0.0002189817,0.0004186059,0.0021644103,0.0040408779,0.0205431455,0.0601546371
FEQSIF_clean,0.0004082618,0.0019979191,0.0037887489,0.0075577749,0.0135061698,0.0195827628,0.0388578501,0.1908476226,0.5680677658,0.0004477074,0.0021793686,0.0044080441,0.0213400613,0.0441849769,0.2141244649,0.6238517183,0.0003707885,0.0017060217,0.0035382694,0.0174704515,0.0356213395,0.1752350584,0.5140490035
FERGUG_charged,,,,,,,,,,6.5406e-05,0.00036046,0.0006933041,0.0035682632,,,,,,,,,,
FERHAN_clean,0.0003526954,0.0018138622,0.0034420953,0.007167938,0.0122647848,0.0172741206,0.0349062404,0.1704632712,0.5076294968,0.0003579991,0.0019013729,0.0038557827,0.0193584691,0.0381520991,0.1914022421,0.5663758269,0.0003129177,0.0015142035,0.003235251,0.0155610269,0.0314402785,0.1528311514,0.463470968
FERVEF_clean,6.98636e-05,0.0003681507,0.000746629,0.0014774628,0.0026602835,0.0037216024,0.0073666586,0.0371868633,0.109657263,9.35564e-05,0.0004167514,0.0008225677,0.0043054188,0.0085166738,0.0427929597,0.1269882902,6.01434e-05,0.0003286626,0.0006397074,0.0033285438,0.0066206371,0.0327781678,0.0968017573
FERVIJ_clean,7.53312e-05,0.0003839459,0.000845653,0.0017775724,0.003111663,0.0043874326,0.0086557934,0.0430213832,0.1291892966,0.0001093517,0.0004993727,0.0010145406,0.0049256859,0.0098963276,0.0492252689,0.1461132925,6.4396e-05,0.0003645056,0.0007484515,0.0038066537,0.0078793965,0.0382329944,0.1152821922
FERVOP_clean,8.92036e-05,0.0004602905,0.0008254306,0.0016746487,0.0030008088,0.0042389546,0.0086016049,0.0417984239,0.1236754264,0.0001070443,0.0004567224,0.0009752926,0.0048039107,0.0095007771,0.0482496276,0.1445383623,7.25523e-05,0.0003461099,0.000761204,0.0036097719,0.0073575122,0.0371491327,0.1120694446
FERVUV_clean,0.0001133877,0.0005264994,0.0010736148,0.002102826,0.0036894605,0.0052832313,0.01037299,0.0521313714,0.1546655468,0.0001292461,0.0006375083,0.0012337848,0.0059794157,0.0120040281,0.0594555809,0.1757818208,9.91151e-05,0.000470995,0.0009245457,0.0045696026,0.0092462495,0.046187637,0.1385565677
FERWAC_clean,0.0001141806,0.0005820039,0.0012052396,0.0026182245,0.0041993086,0.005897745,0.0121808494,0.0608503286,0.1809175689,0.0001554125,0.0006660535,0.0013241777,0.0070522376,0.0139379619,0.0687430623,0.2029686965,0.0001125948,0.0005677313,0.0010736148,0.0054156491,0.0107678646,0.053907514,0.1617209561
FESBEM_clean,9.15395e-05,0.000487121,0.0011148206,0.002020408,0.0035585989,0.0051523674,0.0103537739,0.0511787664,0.1497259664,0.0001356746,0.0006146224,0.001242322,0.0061200703,0.0119589848,0.0592309751,0.1761302148,9.8078e-05,0.0004053893,0.000889241,0.0044380318,0.0089267381,0.0449655213,0.1333698153
FESTUT_clean,7.76993e-05,0.0003814329,0.0008072655,0.0016619578,0.0028183656,0.0041604444,0.0081786082,0.0411321936,0.12177095,0.0001069627,0.0004904137,0.0009889001,0.0048335013,0.0097810302,0.0486004083,0.1416175715,5.65086e-05,0.0003814329,0.0006750757,0.0036629666,0.0073047434,0.0361342113,0.1061443088
FEVNEA_charged,,,,,,,,,,0.0002737425,0.0016934915,0.0032559113,0.0159953749,,,,,,,,,,
FEVNIE_charged,,,,,,,,,,0.0004144654,0.0021145183,0.0042340002,0.0205061117,,,,,,,,,,
FEVNOK_clean,2.83256e-05,0.0001107274,0.0002021418,0.0004055712,0.0006798145,0.0009540579,0.0019377289,0.0098276976,0.0294573423,2.1888e-05,0.0001184525,0.0002304674,0.0011343117,0.0022068222,0.0109053582,0.0330688571,1.41628e-05,6.8239e-05,0.0001815414,0.0009167195,0.0018270016,0.0088311513,0.0263647012
FEVNOL_clean,0.0001042718,0.0005399053,0.0010596156,0.0021451962,0.0036692952,0.0052238927,0.010548348,0.0521235277,0.1496790547,0.0001335338,0.0006466499,0.0012689835,0.006393138,0.0127359947,0.0626224187,0.1793738453,7.99554e-05,0.0004611863,0.0008848677,0.0044420604,0.0089208014,0.0437516987,0.1282674827
FEVREF_clean,4.42582e-05,0.0002344486,0.0004808588,0.000978464,0.0016626711,0.0023408973,0.0046997372,0.0233766769,0.0687628126,5.98083e-05,0.0002523911,0.0005358825,0.0026638621,0.0053994944,0.0267606312,0.0800450526,3.82773e-05,0.0002236831,0.0003827732,0.0021686493,0.0040956732,0.0206876952,0.061555911
FEVSAC_clean,5.98345e-05,0.0003672196,0.0006581795,0.0012987606,0.0023194668,0.0033565982,0.0066052597,0.0328151177,0.0986647464,8.3299e-05,0.0003660464,0.0007496911,0.0037754397,0.007740942,0.038039491,0.1113261962,5.86613e-05,0.0002909599,0.0005971718,0.0030093235,0.0058543953,0.0295300863,0.0876587178
FEVTEF_charged,,,,,,,,,,0.0001032975,0.0005197156,0.0010297471,0.0052875417,,,,,,,,,,
FEVVIM_charged,,,,,,,,,,0.0001091888,0.0005311159,0.0010379677,0.0051440061,,,,,,,,,,
FEWGUL_clean,4.20505e-05,0.0003044456,0.0005945941,0.0011656399,0.0020957971,0.0028636392,0.0058963215,0.0285346301,0.0852582352,7.40089e-05,0.0003212658,0.000669444,0.003366563,0.0067667669,0.0334402417,0.0979827173,5.63477e-05,0.0002346418,0.0005407694,0.0025776958,0.0050435373,0.0249342661,0.0750921056
FEWQIJ_manual,6.75283e-05,0.0003133505,0.000682084,0.0012883808,0.0021934538,0.0032044344,0.0063666029,0.0320346276,0.0938817659,7.67587e-05,0.0003687334,0.0007486405,0.0035770541,0.0072750766,0.0362194362,0.1073684704,4.95531e-05,0.0003021768,0.0005552863,0.002888169,0.0056830615,0.0281607404,0.084223282
FEWQOP_clean,7.19948e-05,0.0003852911,0.0007144103,0.0014019215,0.0023845324,0.0033718902,0.0067754265,0.0339515008,0.1003513136,9.01913e-05,0.0004090256,0.0007840317,0.0038513281,0.0078165827,0.0387545852,0.11459126,6.48745e-05,0.0003030112,0.0005870348,0.0030491,0.0060095913,0.0300408361,0.0881533306
FEWWEL_clean,0.0003338202,0.0016582272,0.0034458505,0.0068840895,0.012032749,0.0169682856,0.0343997874,0.1714258974,0.4901871847,0.0004175468,0.0019463769,0.0037851051,0.0195757674,0.0392015785,0.1944975464,0.5530269279,0.0002957625,0.0015788498,0.0031044188,0.0154329303,0.0306842711,0.1526939104,0.4429423888
FEWWIP_clean,0.0003501001,0.0016991095,0.0032772364,0.0065748151,0.0115907748,0.0167973089,0.0335111078,0.1640780923,0.473780684,0.0003843604,0.0018843295,0.0037622351,0.0189931846,0.0377123086,0.1878891797,0.5310236517,0.000313698,0.0014571434,0.0028500501,0.0145564544,0.0297488703,0.1464071391,0.4227345947
FEWWOV_clean,0.0002535771,0.0011058781,0.0023174133,0.0046260218,0.007836238,0.011384557,0.0228307473,0.1113731925,0.3320486975,0.0002359676,0.0012309057,0.0025780342,0.0128038843,0.0256024863,0.1300023074,0.3777788692,0.0001954657,0.0009667628,0.0020726409,0.0101325196,0.0198406502,0.0996910346,0.2924360743
FEWWUB_clean,0.0002422529,0.001239677,0.0025645912,0.0050499269,0.0088407366,0.0125829463,0.0249415843,0.1263296701,0.3650303066,0.0002766469,0.0014213667,0.0029466629,0.014379655,0.0284991134,0.1426929584,0.4030475676,0.0002235606,0.0011364952,0.0023148613,0.0113088753,0.0225855997,0.1132599749,0.3271094982
FEWXEM_clean,0.0006835659,0.0033747218,0.0072667368,0.0144103086,0.0255290318,0.0360873541,0.0721192839,0.3595218046,1.0355007607,0.0007451484,0.0039412809,0.0077809507,0.0404012086,0.0782436651,0.3930042183,1.1349596024,0.0007020407,0.0031961325,0.0065585378,0.0326140996,0.0657947596,0.3271047684,0.9623376532
FEWXIQ_clean,0.0007174363,0.0034301461,0.0071158597,0.0141670577,0.0240202602,0.0348464664,0.0694619984,0.3520918741,1.0185009073,0.0008159683,0.0039474392,0.0079410652,0.0382920075,0.0766856274,0.3862055086,1.1215192184,0.000686645,0.0033100602,0.0064230564,0.0317827362,0.063894939,0.3216393202,0.9347271324
FEXCES_clean,0.0002036137,0.0011784913,0.00235544,0.0047278479,0.0083003424,0.0116753933,0.0236839726,0.1165549468,0.3453133692,0.0003177607,0.0013867324,0.0026207546,0.0134138211,0.0267227524,0.1313477888,0.3952789313,0.0002344642,0.0010273235,0.0019682654,0.0103426484,0.0208133283,0.10344346,0.3016999368
FEYDET_clean,9.24736e-05,0.000456203,0.0009848437,0.0018695077,0.0031194424,0.0044217787,0.0087171769,0.0435442715,0.1305850365,0.0001001797,0.000551759,0.0010480339,0.0050660109,0.0103524182,0.0505291099,0.1482182086,7.70613e-05,0.0003837654,0.0008199325,0.0037806285,0.0076152,0.0382578647,0.1139690739
FEYJID_clean,0.0001525303,0.0010867786,0.0020673308,0.0043117056,0.0076673729,0.0109004712,0.0214631967,0.1071198732,0.3146019813,0.0002369667,0.0011984525,0.0024050762,0.0119109833,0.024094345,0.1204009072,0.3479707152,0.0001552541,0.000904287,0.0019474855,0.0095767259,0.019305982,0.0962766009,0.2827231419
FEYJOJ_clean,0.0003119739,0.0016560417,0.0031713433,0.0061902182,0.0109824183,0.0154978294,0.0318541734,0.1581214898,0.4639215548,0.0003354305,0.0017709793,0.0034364035,0.0182070744,0.035935636,0.1766452312,0.5264476849,0.0003025912,0.0013698701,0.0030141833,0.0141819082,0.0281362894,0.1417792198,0.4174327578
FEYQIK_clean,0.0001302949,0.0006903684,0.0013904604,0.0027478609,0.0050056574,0.0069698042,0.0136362352,0.0685428902,0.2014534,0.0001711336,0.0007292624,0.0015226998,0.0076426695,0.0152911748,0.0774398919,0.2256026825,0.0001400184,0.0006048016,0.001211548,0.0061316386,0.0122535536,0.0606863029,0.1825139684
FEYQUW_clean,0.0001156035,0.0005436488,0.0011112515,0.0022089639,0.0041075689,0.0056645708,0.0114259986,0.0564728237,0.1673230278,0.0001385159,0.0006207178,0.0012695553,0.0065342001,0.012849692,0.0637141844,0.1898615417,9.4774e-05,0.0005113631,0.0010102286,0.0049251247,0.0101095769,0.0499886138,0.1488733363
FEYZUF_clean,0.0001128062,0.0005277367,0.0009917134,0.0020324729,0.0034155747,0.0049271774,0.010017188,0.0488950993,0.146123229,0.0001079015,0.0005424505,0.0011251188,0.0056304987,0.0113326061,0.056846463,0.1671061578,9.90732e-05,0.0004296443,0.000906373,0.0043925737,0.0088126143,0.0435157163,0.1274091756
FEZCIX_clean,0.0002578798,0.0014226501,0.0027622143,0.0055691068,0.0098856545,0.0139372678,0.0278008557,0.139070904,0.4014107143,0.000279827,0.0015355215,0.0030530149,0.0151537708,0.0302511059,0.1515667098,0.4315418943,0.0002578798,0.0012063132,0.0026611003,0.0128250141,0.0258013073,0.1268416001,0.3660341489
FEZCOD_charged,,,,,,,,,,5.20006e-05,0.0002761808,0.000500361,0.0023862481,,,,,,,,,,
FEZCUJ_charged,,,,,,,,,,4.92425e-05,0.0002496483,0.0005256356,0.0025399993,,,,,,,,,,
FEZQEI_clean,6.34361e-05,0.0004035613,0.000836816,0.0016425888,0.0028951134,0.0040518091,0.0081899991,0.0406544106,0.1202653053,8.6381e-05,0.0004521505,0.0009029514,0.0045161065,0.0093318481,0.0455335878,0.1346544913,8.23319e-05,0.0003873648,0.0006829498,0.0035726644,0.0071831205,0.0361464019,0.1055575893
FEZREJ_clean,0.0001985768,0.0009506867,0.0018331125,0.0037890945,0.0065964746,0.0098096962,0.0189355434,0.0953752183,0.2785400194,0.0002047824,0.0011219591,0.0022079261,0.0107194254,0.0219340538,0.1076001054,0.3140803105,0.0001538971,0.0008476749,0.0016593578,0.0085201878,0.0167238938,0.0847935546,0.2476675253
FEZTIP_clean,0.0001759064,0.000896875,0.001821003,0.0037089,0.0063920923,0.0092214602,0.0184305327,0.090958482,0.2693374971,0.0002081146,0.0010579158,0.0020340723,0.0107055135,0.0209948023,0.1036361316,0.3070508415,0.0001808615,0.0008993523,0.0016252758,0.0082378691,0.0165005173,0.0816552624,0.2407366006
FIBHIJ_clean,6.566e-05,0.0004185824,0.0007797123,0.0015971791,0.0027347383,0.0041464279,0.0081943659,0.0397439878,0.1168107517,9.68485e-05,0.0004399219,0.0009389377,0.0044205582,0.0089790027,0.045192125,0.1331371065,5.74525e-05,0.0003463564,0.0007124108,0.003670393,0.0071930512,0.03523643,0.1051068597
FIBKEI_clean,0.0004693582,0.0023966006,0.0044062201,0.0090020992,0.0158489821,0.0223625249,0.0445602954,0.2228934329,0.6504059798,0.0004942629,0.0025690177,0.0051112149,0.0248721524,0.050315202,0.2485663701,0.7219534154,0.0003984755,0.0020555973,0.0040824584,0.0202226328,0.0411521799,0.2050424943,0.5992191125
FIDMEL01_clean,6.72732e-05,0.0002837708,0.0006189139,0.0011950175,0.0020035197,0.0028071292,0.0059078144,0.0290962915,0.0862712137,7.09427e-05,0.0003278042,0.0006984186,0.0033979103,0.0067236554,0.0341283305,0.100497671,4.03639e-05,0.0002323985,0.0005565332,0.0025441519,0.0051042048,0.025039103,0.0739039443
FIDMIP_clean,6.43599e-05,0.0002981268,0.0005932945,0.0011806709,0.0020513787,0.0029723908,0.0058212401,0.0299458381,0.086406467,6.28803e-05,0.0003284573,0.0006731895,0.0033851814,0.0067052638,0.0334708361,0.099508511,5.99213e-05,0.000249302,0.0005274551,0.0026187811,0.005361104,0.0259451688,0.0773790692
FIDRIV_clean,0.0003465374,0.0018713017,0.0039205551,0.0076462999,0.0132171221,0.0192206476,0.0383045535,0.1906779656,0.5622390654,0.0004439424,0.002122307,0.0042595993,0.0207210589,0.0422550794,0.2092261435,0.6098589177,0.0003352983,0.0017757698,0.0036433252,0.017371824,0.0355734645,0.1759248401,0.5220145076
FIFGAE_clean,0.000404278,0.0018831393,0.0039652756,0.0076917548,0.0133579304,0.0186931427,0.0381299056,0.1890491736,0.5605701487,0.0004419826,0.0021198407,0.0043318484,0.0211062401,0.0430336087,0.21189821,0.6284595207,0.0003393421,0.0017008999,0.0033347692,0.0172457019,0.0344013316,0.1724004624,0.5075385155
FIFGEI_clean,0.0008209323,0.0044630967,0.0089088499,0.0172627032,0.0311202717,0.0437898009,0.0879669431,0.4374384027,1.2646404317,0.0009249941,0.0048966874,0.0096083759,0.0479927394,0.0957022067,0.478138145,1.3771486258,0.0008064793,0.0041277864,0.0083943219,0.0403384165,0.0820874491,0.4082172595,1.1776244982
FIFGIM_clean,0.0004930426,0.0024533326,0.0047621185,0.0095578985,0.0162723866,0.0242046305,0.0471360626,0.235506065,0.6897032635,0.0006059078,0.0027008437,0.0053818865,0.026133237,0.0519872852,0.2599463263,0.7582579688,0.0004296797,0.0021008764,0.0041700713,0.0216522934,0.0432154827,0.2159031656,0.6311975193
FIFMIS01_clean,6.74661e-05,0.0004676887,0.0009651082,0.001894768,0.0034121834,0.0045636809,0.0096190638,0.0474561065,0.1388189169,0.0001280712,0.0005717465,0.0010382916,0.0053618386,0.0110587216,0.0544714366,0.1604995458,7.54705e-05,0.0003830701,0.0008427544,0.0041600278,0.0083772303,0.0421537291,0.1231622096
FIFMIS_clean,8.3475e-05,0.0005099979,0.0009708256,0.001978243,0.0032578118,0.0046540169,0.0096876734,0.0475853212,0.1410224281,0.0001052014,0.0005477331,0.0010657355,0.0055310756,0.0107934312,0.0548750896,0.1614029053,8.3475e-05,0.0004230924,0.0008553328,0.0042766638,0.0082308632,0.0416334397,0.1248671578
FIFMOX_clean,0.0001976213,0.0009427921,0.0020013878,0.0039348038,0.0069507316,0.0098168699,0.0194612931,0.0974285628,0.2877504681,0.0002177611,0.0011102037,0.0021524358,0.0111020374,0.0222544248,0.1094658402,0.3249573992,0.0001925864,0.0008760792,0.0017295011,0.0088929588,0.0174674578,0.0867242851,0.2575710513
FIFMOY_clean,8.1188e-05,0.0004516798,0.0009033595,0.0018284454,0.0032486639,0.0046620213,0.0090701871,0.0448386508,0.1336972114,0.0001097753,0.0004734061,0.0010794574,0.0053618386,0.010493836,0.0520849665,0.1548929992,6.86096e-05,0.0004505363,0.0008004452,0.0038432803,0.0079438465,0.0398278641,0.1179364462
FIFMUD_clean,0.000199625,0.0009235813,0.0019115984,0.0037549706,0.0066988069,0.0094177493,0.0188354986,0.0942937304,0.2809582217,0.0002084691,0.0011042544,0.0022122992,0.0106887788,0.0215215913,0.1068877906,0.3172230001,0.0001591946,0.0007997632,0.001735979,0.0083829845,0.0171626921,0.0846965713,0.2490725577
FIFNUE01_clean,0.0001761906,0.0007528144,0.0016017327,0.0035024555,0.0058142897,0.0081448108,0.0162282218,0.0813092911,0.2417174822,0.0002295817,0.0008515878,0.0018419925,0.0093888226,0.019025915,0.0924867158,0.2747558888,0.0001361473,0.0007501448,0.0014255421,0.0074000051,0.0145757676,0.074029416,0.2148857899
FIFNUE_clean,0.0001575037,0.0008996399,0.0015616894,0.0033876647,0.0058329766,0.0082889667,0.016604629,0.083041832,0.2448835738,0.0002082252,0.0009557005,0.0019247487,0.0090337719,0.0192261315,0.0935198334,0.276851489,0.0001281386,0.0006540408,0.0014896113,0.0073626309,0.0149708617,0.0732312192,0.2193572937
FIFPAM01_clean,0.0002004014,0.0008256536,0.0016486352,0.0033560547,0.0057234628,0.0077889327,0.0161737255,0.0810850611,0.2428116284,0.0001897133,0.0009165021,0.0018036121,0.0094562714,0.018164379,0.0925052665,0.2742880015,0.000152305,0.0006893806,0.0013760892,0.00745493,0.0146987715,0.0723154977,0.2140820898
FIFPAM_clean,0.000146961,0.0008309976,0.0016432911,0.0031770295,0.0055604697,0.0076633479,0.015511065,0.0772827794,0.2284147949,0.0001870413,0.0008416856,0.0017394837,0.0089085078,0.0174830144,0.0868566202,0.2578711224,0.0001576491,0.0006840366,0.0013279929,0.0066827168,0.0137983014,0.0686414729,0.2049785242
FIFPOA_clean,2.62366e-05,0.0001642219,0.0003566239,0.0007025588,0.0012302067,0.0017296745,0.0035400024,0.0178263367,0.0530174396,3.98408e-05,0.0001855999,0.0003780019,0.0020668637,0.0040239226,0.0202070685,0.0602500056,1.74911e-05,0.0001418722,0.0003255286,0.0016159824,0.0031522832,0.0156992257,0.0466127852
FIGFOR_clean,6.00093e-05,0.0003483148,0.0007148933,0.0013684728,0.0023990672,0.0034061797,0.0069115052,0.0339809149,0.1007203814,6.39229e-05,0.0004318059,0.0008505664,0.004032363,0.0081364775,0.040524537,0.119742023,5.74002e-05,0.0002830873,0.0006092247,0.0029156685,0.0057517604,0.0296915549,0.0855889075
