name,N2_293_0.01,N2_293_5
HEBNOT_clean,0.0011743227,0.4787296333
HEDBOJ_clean,0.0084636563,1.7402987832
HEDBUP_clean,0.0025275346,0.8541146744
HEDCAW_clean,0.0034023766,1.3647611076
HEDCIE_clean,0.0033509864,1.2494214838
HEFDED_clean,0.0006582774,0.2722878393
HEFDON_clean,0.0030730666,1.1060683896
HEFFEF_clean,0.0027649429,0.9707624731
HEFVAR_clean,0.0008112366,0.2665547531
HEGCEB_clean,0.0011329419,0.5057844184
HEGJUZ_clean,0.0053891625,1.5802230243
HEGNAJ_clean,0.001475893,0.4449571156
HEGNEN_clean,0.001792396,0.5003506091
HEGNIR_clean,0.0018478773,0.4991484552
HEGNOX_clean,0.0020313892,0.5322777515
HEGNUD_clean,0.0017395603,0.5003749184
HEGPAL_clean,0.00173248,0.4856568889
HEHCOO_clean,0.0013147702,0.5853054928
HEKTAU_clean,0.0072749815,2.1800246443
HELDOT_clean,0.0029140394,1.3566179262
HEMTEZ_clean,0.0019517734,0.7900106515
HETZOW_clean,0.0064927367,1.8578995517
HEWFUL_ion_b,0.0008246959,0.2725895741
HEXVEM_clean,0.0035530236,1.6520371648
HEZPIL01_clean,0.0085952687,2.5590207713
HIBGIJ_clean,0.0012598132,0.5043643612
HICGEG_clean,0.0037775362,1.3982562725
HICVOG_clean,0.0135544449,2.7528210418
HICVUM_clean,0.0063375522,1.7993261067
HICZAW_clean,0.0135798679,1.5245164327
HICZEA_clean,0.0074184557,1.2418987083
HICZIE_clean,0.0311113221,1.4704551807
HIDCUU_clean,0.005779524,1.0136528912
HIDDAB_clean,0.0056798176,1.0687389053
HIFGEK_clean,0.0020342594,0.7657828298
HIFGIO_SL,0.0035284355,1.4078294453
HIFTOG01_clean,0.0022971374,1.1322005948
HIFTOG02_clean,0.0044359915,1.5684598665
HIFTOG_clean,0.0046490652,1.5797142165
HIFTUM_clean,0.001059841,0.440909208
HIFVOI_clean,0.0034257178,1.2900587617
HIFWAV_clean,0.0033711673,1.0974752175
HIGRIA_clean,0.0034144722,1.451318651
HIHFUB_clean,0.0031357983,1.2818544892
HIHGAI_clean,0.0036488417,1.2974349315
HIHGEM_manual,0.0048601457,2.5803545659
HIHGIQ_clean,0.0052783826,1.910063996
HIHGUC_clean,0.0032025266,1.3742536016
HIMSAY_clean,0.0109507357,2.2722038027
HIQKID_clean,0.0019109436,0.5785769034
HIQNAY_clean,0.0047963829,1.3151772692
HIQWOV_clean,0.0032280186,1.2898470185
HISGAT_clean,0.0039114461,1.0015084826
HISGIB_clean,0.0028376281,0.8310399852
HISJIE_clean,0.0017998924,0.6582823176
HISSIN_clean,0.0056274944,1.942999968
HIWKEE_clean,0.002978545,1.0195634168
HIWLIK_clean,0.0041426173,1.2609446204
HIWLOQ_clean,0.0040053822,1.2622187544
HIWLUW_clean,0.0051039359,1.5318164928
HIWMAD_clean,0.0041069214,1.4657312
HIYBUN_clean,0.0012708558,0.5494836491
HIYGIH_clean,0.0038821814,1.6196726128
HIYYEU_clean,0.0005910716,0.2839394614
HIZQEN01_clean,0.0052888183,1.4308363031
HIZQEN_clean,0.0052869348,1.4484261444
HIZQUD_clean,0.0048697086,1.371777832
HIZSEQ_clean,0.0043321008,1.7760225662
HIZTUG_clean,0.0118231203,2.4312589778
HOBGAH_clean,0.0013881147,0.468768485
HOBGEL_clean,0.0068147059,1.6407817039
HOBGIP_clean,0.0037006108,0.9746774658
HOBGOV_clean,0.0032230015,0.9277304773
HOCDOU_clean,0.0019455397,0.7907041604
HOFJIX_clean,0.0020984826,0.9219753308
HOFSOL_clean,0.0029209084,1.3211631754
HOFSUS_clean,0.0036756628,1.2789936701
HOGJET_clean,0.0032025426,1.3998003661
HOGJIX_clean,0.0037689765,1.6414826812
HOGJOD_clean,0.0035718233,1.2023357924
HOGLEV01_clean,0.0052491978,1.7676110915
HOGLEV_clean,0.0038248932,1.5814974944
HOGSIG_clean,0.0022879031,0.8649991037
HOGTOM_clean,0.0009257474,0.3673600808
HOHMEX_manual,0.0029526107,1.4053988445
HOJJUN_clean,0.008974827,1.886664924
HOJLID_clean,0.0049545184,2.2012679563
HOJLUP_clean,0.0042067646,1.6106576255
HOKGUJ_clean,0.0020867677,0.9197622373
HOKLIE_clean,0.0049918206,1.3618481607
HOMRIL_clean,0.0020043283,0.9035033099
HOMXIR_manual,0.0027810779,1.3628994282
HOMZEP_clean,0.0088165331,2.4706621573
HONXAL_clean,0.0722558072,2.9240258952
HOQMIL01_clean,0.0058920845,1.549583191
HOQMIL02_clean,0.005779626,1.5558495224
HOQMIL03_clean,0.0059142075,1.5845208922
HOQMIL04_clean,0.0054946904,1.5074395466
HOQMIL_clean,0.0060838169,1.5801571362
HOQMUX_clean,0.0250763871,2.1927219107
HOQNEI_clean,0.0060119172,1.515801415
HOQNOS_clean,0.0063326132,1.6316947237
HOVGEG_clean,0.0038585831,0.8181906044
HOVGIK_clean,0.0059100895,1.7516478088
HOVQAM_clean,0.0052017042,2.293375131
HOVQUG_clean,0.0064261163,1.6216457269
HOWPEQ_clean,0.0018443902,0.7988686006
HOWPOZ_clean,0.0031744723,1.2535439708
HOWPUF_clean,0.0036139749,1.4803345895
HOWQAM_clean,0.0045149721,1.7469319615
HOWSAP_clean,0.0033761834,1.2796960265
HOWSET_clean,0.0051868522,1.6315327742
HOWSIX_clean,0.0050768861,1.6163997879
HOXGEH_clean,0.0006323728,0.2567581713
HOXKUB_clean,0.0053086477,1.3334447335
HOXSUK_clean,0.0046793934,1.5152739324
HOYREU_clean,0.0037710317,1.3957511268
HOYRIY_clean,0.0048719519,1.6811895538
HOYROE_clean,0.0036085198,1.0811984044
HOZBUV_clean,0.0012343989,0.5287912752
HOZFEJ_clean,0.000998573,0.4979219036
HOZFIN_clean,0.0026522755,1.1371873408
HOZTOG_clean,0.0012848912,0.5661439389
HOZXEB_clean,0.0031497281,0.8401107639
HUBQEC_clean,0.0005335177,0.2398992703
HUCBEN_manual,0.0057501131,1.8310972813
HUCSEF_clean,0.0068886751,2.1997428469
HUCWOT_clean,0.0039352015,1.2865776594
HUCWUZ_clean,0.0037251267,1.2683006437
HUCXAG_clean,0.0033548596,1.1715733718
HUCXEK_clean,0.0034979728,1.2114817321
HUCXIO_clean,0.0034288118,1.1899885539
HUCXOU_clean,0.0035132782,1.1901253874
HUCXUA_clean,0.003331581,1.1855572782
HUDWUA_clean,0.0053493348,1.6579758988
HUFHEX_clean,0.0017754442,0.7828196437
HUFHIB_clean,0.001815119,0.8180846939
HUFHOH_clean,0.0015349162,0.7515361181
HUFHUN_clean,0.0016167453,0.7784355859
HUFJAV_clean,0.001663859,0.7370126867
HUFJEZ_clean,0.0016035204,0.7421852798
HUFKUQ_clean,0.002877256,1.2767033004
HUFLUR_clean,0.0030395057,1.2112260463
HUGTOT_clean,0.0312516437,2.5789561444
HUHBET_clean,0.0006288575,0.2701703874
HUHNIJ_clean,0.0064869799,1.58973013
HUJGEA_clean,0.0053974739,1.980184612
HULCOI_clean,0.0031925456,1.4426867102
HULRIR_clean,0.003314262,1.2939708817
HULTEN_clean,0.015197711,2.5658815399
HULTEP_clean,0.0046165408,1.898814666
HUMWIX_clean,0.0033400106,1.3633051329
HUNCIE_clean,0.0034309434,1.6194052918
HUPQIU_clean,0.0018260712,0.7584979144
HUQGOR_clean,0.0034611006,1.4413747515
HUQGUX_clean,0.0029624523,1.3281152865
HUQHAE_clean,0.0034611006,1.4346853951
HUQHEI_clean,0.0031828458,1.4039798897
HUQHIM_clean,0.0031705672,1.4465341865
HUQHOS_clean,0.0032260442,1.3839990458
HUQHUY_clean,0.0031408162,1.3991418143
HURFEH_clean,0.0064836312,1.7975727304
HURFIL_clean,0.0082696782,1.9726791121
HURFOR_clean,0.0068381688,1.9277116402
HURFUX_clean,0.0064509271,1.8696497254
HURGEH_clean,0.0027857385,1.2047310811
HURGUX01_clean,0.005456094,1.2893819959
HURGUX_clean,0.0055370948,1.2932241865
HUSJUC_clean,0.0034239471,1.0408967135
HUVHOX_clean,0.0077540485,1.6875937634
HUVNAP_clean,0.0016075686,0.6856582075
HUWHOY_clean,0.0055180615,1.9820112024
HUWLUI_clean,0.0021758974,0.972368973
HUWPIA_clean,0.0054577268,1.5317721609
HUWSUN_clean,0.0051401549,1.9135223562
HUXHUF_clean,0.0033863415,1.2467824191
HUXWAY_clean,0.000541284,0.2583430056
HUYFAJ_clean,0.0030986358,1.2910023235
HUYJOA_clean,0.0044328681,1.5968787578
HUYJUG_clean,0.0024761788,1.0326263864
HUYKAN_clean,0.0023157235,0.9812303789
HUYKER_clean,0.0015939414,0.6311963974
HUYKIV_clean,0.0018484047,0.8209634897
HUYKOB_clean,0.0017108481,0.7325081633
HUYKUH_clean,0.0011593129,0.5360100757
HUZFEO_clean,0.0079577566,1.9896536109
HUZSOL_clean,0.0034467534,1.1826260606
HUZSUR_clean,0.0035341054,1.2092382385
HUZXAD_clean,0.0030680117,1.3780755266
HUZXEH_clean,0.0032373118,1.409639979
HUZXIL_clean,0.0033769334,1.4914559121
HUZXOR_clean,0.0032416635,1.3633961021
HUZXUX_clean,0.0034584407,1.3701517976
HUZYAE_clean,0.0109124652,2.852743869
HUZYEI_clean,0.0029418656,1.248272345
HUZYIM_clean,0.0043276244,1.6258864751
IBABOF01_clean,0.0046682154,1.4935421378
IBABOF_clean,0.0045848318,1.5070970181
IBABUL_clean,0.0049095223,1.557669141
IBACAS_clean,0.0047174875,1.5514014775
IBAPOS_clean,0.0030576349,1.4151987059
IBAQAF_clean,0.0032561276,1.4667089357
IBAQEJ_clean,0.0029717592,1.4025091907
IBARUA_clean,0.0016465339,0.4926355326
IBASAH_clean,0.0015780166,0.4845116765
IBASEL_clean,0.0014774581,0.520395059
IBASOV_clean,0.0015220766,0.5121749196
IBASUB_clean,0.0016009432,0.5052948519
IBATEM_clean,0.0015204332,0.4866773321
IBEYOE_clean,0.0014763728,0.5983902627
IBICAZ_clean,0.0010976389,0.5579206328
IBICED_clean,0.0009769765,0.4943284284
IBICIH_clean,0.0012125868,0.5541228471
IBICON_clean,0.001103038,0.4917934108
IBIRES_clean,0.0023502957,0.795186149
IBITUK_clean,0.0019056768,0.738893056
IBIYOI_ion_b,0.0020151952,0.5493019511
IBIYUO_clean,0.0022603233,0.5306150091
IBOTEY_clean,0.0021899074,0.939227841
IBOTIC_clean,0.0041169557,1.6683998152
IBOTOI_clean,0.0023996104,1.0988790384
IBOZIK_clean,0.0031050289,1.2905949823
IBUBAL_clean,0.002004684,0.8005102679
IBUBIT_clean,0.0017844287,0.8776545512
IBUDOZ_clean,0.0040936227,1.1432196532
IBUYAH_clean,0.0004899162,0.2013659914
ICAGOK_clean,0.003240777,1.3540187089
ICAQIO_clean,0.0031594055,1.5095144405
ICAQOU_clean,0.0030605446,1.4781923847
ICAREL_clean,0.0032676468,1.4368342167
ICAROV_clean,0.0031806933,1.5026373261
ICAWUF_clean,0.002419822,0.9370005017
ICEGED_clean,0.0032786625,1.3842935193
ICIKAH_clean,0.0005637218,0.2442781351
ICISAP_clean,0.0050461622,2.13326196
ICITIY_clean,0.0034763442,1.234718577
ICIVAS_clean,0.0032414431,1.0513040704
ICIVEW_clean,0.0031217216,1.2071082405
ICODIP01_clean,0.0025970884,1.1476228003
ICODIP_clean,0.0026432686,1.1766921582
ICORAV_ion_b,0.0010201887,0.3979120362
ICOWON_clean,0.0024973842,0.9585516154
IDEYOF_clean,0.0031497438,1.4855674129
IDIWIB_clean,0.0036102336,1.3810982911
IDIWUN_clean,0.0026002688,1.1180950608
IDIXAU_clean,0.0030320503,1.3458570655
IDORAW_clean,0.0020470967,0.9365105915
IDUTUW_clean,0.0006063454,0.2168650571
IDUYOX_clean,0.0037844605,1.52756394
IFAGON_clean,0.0038768127,1.5231091527
IFAHEC_clean,0.0128563138,2.3284408197
IFASOZ_clean,0.0019373095,0.9026285405
IFEHUY_clean,0.0031612142,1.3186746774
IFENOY01_SL,0.0004367175,0.2018592861
IFENOY02_SL,0.0005127909,0.2159286338
IFENOY03_SL,0.000457849,0.2209959656
IFENOY_clean,0.0004789805,0.2006139368
IFEPUG01_clean,0.0015347217,0.5499733724
IFEPUG02_clean,0.0017197211,0.5976771276
IFEPUG03_clean,0.0016061041,0.5590973182
IFEPUG04_clean,0.0017357821,0.5716201711
IFEPUG05_clean,0.0014692878,0.5222110563
IFEPUG06_clean,0.0016370364,0.5684097475
IFEPUG07_clean,0.001772663,0.5928921272
IFEPUG08_clean,0.0017643351,0.633275532
IFEPUG09_clean,0.0015908078,0.5774810913
IFEPUG10_clean,0.0017345924,0.6515780651
IFEPUG_SL,0.0014785001,0.5868102754
IFEQAN_SL,0.0014277845,0.5915430253
IFEQER_clean,0.0016670482,0.6200650019
IFEQIV_SL,0.0010537571,0.4557527592
IFEYIB_clean,0.0020099287,0.8177086103
IFUNUU_clean,0.0068580469,1.7816120092
IFUPAC_clean,0.0063654774,1.7265108241
IGAGAA_clean,0.0059902887,1.6229613607
IGAGUU_clean,0.00281616,1.2430972417
IGAHAB_clean,0.006180884,1.4290606603
IGETUL_clean,0.0061266539,1.850660919
IGEXOH_clean,0.0041337363,1.5764601764
IGINIX01_clean,0.0054701598,1.7455955641
IGINIX_clean,0.0053752624,1.7271606057
IGITOJ_clean,0.0004485792,0.2227686439
IGOJEV_clean,0.003777982,1.3755785099
IGORUS_clean,0.0039662284,1.760767412
IGUCEU_clean,0.0010998979,0.3913999925
IGUCIY_clean,0.0013540422,0.4584115071
IGUVIR01_clean,0.0052778663,1.22657366
IHAJEH_clean,0.0013151868,0.5985328709
IHAJIL_clean,0.0051751153,1.4489492596
IHILUI_clean,0.0008299116,0.3336454362
IHIMAP01_clean,0.001003713,0.3857875463
IHUTIQ_clean,0.0007919236,0.3413380202
IJAPIU_clean,0.0064358057,2.0125689947
IJAPOA_clean,0.0057977161,1.8569101805
IJASOC_clean,0.004007729,1.4868730043
IJENIV_clean,0.0015724377,0.4827591917
IJENOB_clean,0.0679271419,0.8571254609
IJEVEA_clean,0.0070386561,1.4511539351
IJEXIF01_clean,0.0058344682,2.1529561268
IJEXIF_clean,0.0055356478,2.0988646549
IJEXUS_clean,0.0014377521,0.6395709341
IJIGOX_clean,0.0095699574,1.8261587102
IKEBUV01_clean,0.0032978323,1.3634012536
IKEBUV_clean,0.0033088408,1.3796057668
IKETAU_clean,0.0044825504,1.4839954347
IKETEY_clean,0.0044248133,1.3915829767
IKETIB_clean,0.003399892,1.3364739383
IKETIC_clean,0.0040661798,1.3303634883
IKETOH_manual,0.0040530282,1.3712668001
IKETOI_clean,0.0035947868,1.1964681357
IKETUN_clean,0.0033959781,1.3296337105
IKETUO_clean,0.0038871075,1.2846182675
IKEVAW_clean,0.0039482284,1.2542841817
IKOPEF_clean,0.0036165037,1.2435329172
IKOPIJ_clean,0.0030872715,1.201506258
IKOSOQ_clean,0.0039360478,1.2554417679
IKOTEH_clean,0.0048445733,1.6344078576
IKOTUZ_clean,0.0041764527,1.4993831373
IKOVAH_clean,0.003920052,1.4674709355
IKOVEL_clean,0.0043624362,1.5246071932
IKUBUL01_clean,0.0076236132,1.8975006849
IKUBUL_clean,0.0071422812,1.8501858469
IKUTIT_clean,0.0054345434,1.9000106568
IKUTOZ_clean,0.003273768,1.2629762012
IKUTUF_clean,0.0044946863,1.6168710489
ILEHUD_clean,0.0070642584,1.5094283692
ILIFOY_clean,0.0038034756,0.9736780384
ILIFUE_clean,0.0040324211,1.0017537759
ILIGAL_clean,0.0045006217,1.0265704981
ILIGEP_clean,0.0045529371,1.0254354645
ILIMOH_clean,0.0012845128,0.5202230786
ILIMUN_clean,0.0024698807,0.8850992416
ILINIC_clean,0.0006357139,0.257996656
ILITON_clean,0.0030176776,1.4716750531
ILITUT_manual,0.0028828992,1.3689870983
ILOJOJ_clean,0.0029374929,0.9224655893
ILOWAI_clean,0.0048010178,1.5865738755
IMACND_clean,0.001753079,0.6721909149
IMAGAG_clean,0.0040484787,1.6367125905
IMAXOL_clean,0.0053490182,1.9168414435
IMAXUR_clean,0.0039630102,1.5879407052
IMEDOV_clean,0.0015177601,0.6069466525
IMISIH_clean,0.0024539539,0.8543006311
IMULEH_clean,0.0029287481,1.2423650536
IMUTUG_ion_b,0.0061770002,2.0279581956
INAMUG_clean,0.0014398303,0.4440922477
INECIP_clean,0.0053752055,1.6310001284
INEPEY_clean,0.0051270635,1.3619783886
INEXEG_clean,0.008937562,2.2383664721
INIDAL_clean,0.0496714259,2.283017922
INIQUR_clean,0.0011144634,0.4546863687
INIRAY01_clean,0.0009956329,0.408256785
INIRAY_clean,0.0011180012,0.4667217142
INIRII_clean,0.0004617075,0.1933456646
INIROO_clean,0.0007904287,0.3758243848
INOMIJ_clean,0.004082791,1.6555101806
INOMOP01_clean,0.0055199929,1.7769620097
INOMOP_clean,0.0057776586,1.7691606841
INOVEN_clean,0.0049851091,1.7487482549
IPICOA_clean,0.0054550964,1.6152615057
IPIDUH_clean,0.0027408836,0.8810920775
IPIFAP_clean,0.0011789132,0.5413848629
IPIHIA_clean,0.0018228372,0.6836784367
IPIJEY_clean,0.0034383827,1.0536120912
IPIJUM_clean,0.0023627755,0.9091231989
IPIVOT_clean,0.009551694,1.3356770831
IQABEJ_clean,0.0018793313,0.6828193369
IQECIS_clean,0.0027392353,1.242404996
IQEKOG_clean,0.0053277793,1.9622955195
IQEKUM_clean,0.0066722221,2.1957852118
IQEWOQ_clean,0.0013779705,0.5673965338
IQILIF_clean,0.0055941497,1.9898832039
IQOHUT_clean,0.0030709615,1.283745088
IQOJAB_clean,0.0062557357,1.9668501405
IQOJEF_clean,0.0044114044,1.3658714818
IQOKEG_clean,0.0024162135,1.0546630756
IQOKIK_clean,0.0034727193,1.3951211854
IQUCOO_clean,0.0073767797,2.151703359
IRAHUF_clean,0.0474875825,2.1438089152
IRAJER_clean,0.0307608065,2.2594818381
IRAYOQ_clean,0.008200304,2.0483193037
IREGOD_clean,0.0051505588,1.7669527663
IROVAO_clean,0.0013163935,0.4943299354
IROVES_clean,0.0009387407,0.3432716136
ISENUQ_clean,0.0040585981,1.2579458483
ISUCUV_clean,0.0054214248,1.8269704513
ITAPAU_clean,0.0007289355,0.3303488373
ITAPIC_clean,0.0008344393,0.4257197815
ITIPAE_clean,0.0031138466,0.9426556372
ITIPOS_clean,0.0014604985,0.6787301899
ITIWAK_clean,0.0047769173,1.5022958805
ITIWEO_clean,0.0051319939,1.7236432894
ITOSEQ_clean,0.0062973929,2.0569968025
IVEHEW_manual,0.0029200733,1.2192821598
IVEKEA_clean,0.0036499297,1.6752859754
IVETOT_clean,0.0024826304,1.2109955323
IVILEG_clean,0.0024763692,1.1281746802
IVOCON_clean,0.0054476964,2.0019779905
IVOGUX_clean,0.0047032734,1.3951655497
IVUVIG_clean,0.0069571743,1.8154268867
IWAXUZ_clean,0.0018083358,0.918293661
IWAYAG_clean,0.0011423823,0.5449478311
IWAYEK_clean,0.0011536779,0.5832051211
IWAYIO_clean,0.0018097048,0.8822769703
IWAYOU_clean,0.0012443382,0.5863676971
IWAYUA_clean,0.0012815046,0.6339395076
IWAZEL_clean,0.0019148918,0.8533011694
IWAZIP_clean,0.0010483956,0.4884733355
IWELIG01_clean,0.0130930815,1.8788648392
IWELIG_clean,0.0134080248,1.8935295797
IWEVAJ_clean,0.0024139928,1.1381645351
IWEVUD_clean,0.0024234157,0.8597518708
IWEWAK_clean,0.0029887072,0.9690402495
IWEWEO_clean,0.0021138156,0.8067800696
IWEWIS_clean,0.0033074826,0.9684937301
IWEWOY_clean,0.003443057,1.2777856949
IWIPIO_clean,0.0007058523,0.3550964504
IWOKUC_clean,0.0026503054,1.0691515823
IWOSAP_clean,0.0008572028,0.3187995706
IXAKAU_clean,0.0037941497,1.6044108801
IXAZEO_clean,0.0009486316,0.4269731921
IXEJIG_clean,0.0139342026,2.1981722978
IXEJOL_clean,0.0034363279,1.1026498278
IXEJOM_clean,0.0036149757,1.5916170234
IXIPAG_clean,0.0006238437,0.2648497372
IXIPIO_clean,0.0005778514,0.2466301219
IXISAJ_clean,0.0066372084,1.4059464245
IXISOX_clean,0.0054019323,1.1614981768
IXISUD_clean,0.0020318894,0.5987808748
IXODUV_clean,0.0036246601,1.4636359494
IXOFAD_clean,0.003388426,1.4592412744
IXOFEH_clean,0.0034876083,1.387402675
IXOFIL_clean,0.0034623619,1.4236618993
IXOFOR_clean,0.0038861406,1.4792724807
IXOFUX01_clean,0.0035290845,1.4446182054
IXOFUX_clean,0.0035597408,1.4357440997
IXUQOJ_clean,0.0031015443,0.9334697503
IXUQUO_clean,0.0076330119,1.6791375294
IXURID_clean,0.0055490572,1.8680855898
IXUWII_clean,0.0053241053,1.9107920474
IYAJID_clean,0.0050304823,1.6718883332
IYAJOJ_clean,0.0048596167,1.6780580633
IYAJUP_clean,0.0050808735,1.6450880315
IYAKAW_clean,0.0054153078,1.7775069402
IYAKIE_clean,0.0030050618,1.2609286661
IYASOS_clean,0.0056358306,1.7071153583
IYAYUE_clean,0.0065599805,2.0064362592
IYEHAX_clean,0.0039376351,1.6114443185
IYEPUZ_clean,0.0039197441,1.6319939316
IYESUC_clean,0.0051416088,1.8998032711
IYICUP_clean,0.0042138771,1.6089184325
IYIHUU_manual,0.0033742825,1.3597048187
IYITOB_clean,0.0016736731,0.7415035285
IYOBAA_clean,0.0011136224,0.4460737622
IYOCIK_clean,0.0015503436,0.6809425148
IYOCOQ_clean,0.0016174923,0.6967461449
IYOCUW_clean,0.0019381132,0.8461426185
IYODAD_clean,0.001879367,0.8415094014
IYOQAQ_clean,0.0055032029,1.5075656213
IYOSUM_clean,0.0064368587,2.3823641089
IYOTAT_clean,0.0066253577,2.4609776809
IYOVIC_clean,0.0049401279,1.2167349887
IYOWID_manual,0.0030510042,1.4418282202
IYUCEM_clean,0.0028424382,0.9919000047
IYUCIQ_clean,0.0020124002,0.920787318
IYUHOA_clean,0.0072720052,2.2320458372
IYUHOB_clean,0.0094083122,3.1412995447
IYUHUG_ion_b,0.0020351334,0.8849734564
IYUJAO_clean,0.003818245,1.0211567764
IYUQEZ_clean,0.0024199501,1.1723441998
IYUQID_clean,0.0025382112,1.2099759403
IZEBAR_clean,0.0053048686,1.9509849649
IZENEI_clean,0.0053163582,1.8418944704
IZENIM_clean,0.0049762688,1.7352566412
IZENUY_clean,0.0044325815,1.8084364354
IZEPAF_clean,0.002621675,1.2714810381
IZEPEJ_clean,0.0029470324,1.2052280796
IZEQUB_clean,0.0062826932,2.0367155985
IZERAI_clean,0.0063795359,1.8271423533
IZEWAN_clean,0.0062503762,1.9613899779
IZIGUV_clean,0.0052178339,2.1565762215
IZIHAC_clean,0.0042427834,1.4380993558
IZIHEG_clean,0.0037939509,1.3263137873
IZIHIK_clean,0.0028948919,1.0228186106
IZIHOQ_clean,0.0033209937,1.1187752218
IZISEQ_clean,0.0007921593,0.3711923309
IZOWAW_clean,0.0010039665,0.439144379
IZOWEA_clean,0.0008382128,0.3813027077
IZUMUM_clean,0.0015277507,0.6878185453
IZUSEC_clean,0.0039590219,1.5291302448
IZUVUV_clean,0.0014089108,0.6583858187
JADBEY_clean,0.007422109,1.7930290202
JADBIC_clean,0.0045873526,1.7194662936
JADJOQ_clean,0.0033943013,1.4224008294
JADMAF_clean,0.002008179,0.6088726915
JAFPIQ_clean,0.000927304,0.4260167514
JAJZAY_clean,0.0050536604,1.9798989973
JAKBIJ_clean,0.0019346319,0.8546901672
JAKBOP01_clean,0.0017837031,0.8243534933
JAKBOP_clean,0.0018413305,0.8772416631
JAKBUV_clean,0.0017617499,0.7685784685
JALCAD_clean,0.0052822278,2.1970212717
JALLEQ_clean,0.0013158326,0.6312495572
JALLIU_clean,0.0017193516,0.8200337982
JALLOA_clean,0.0014412159,0.7416179228
JALTUL_clean,0.0013314067,0.588838171
JASNAT_clean,0.0060320492,1.6105977691
JAVNIE_clean,0.0032995995,1.3087393442
JAVTEG_clean,0.0039720512,1.3494879794
JAVWUY_clean,0.0034887574,1.2336222613
JEBCOJ_clean,0.0015835535,0.504268857
JEDJUY_clean,0.0041658264,1.3516636999
JEDKEJ_clean,0.0012672816,0.5750176693
JEJWOL_clean,0.0034246328,1.4201713701
JELPAS_clean,0.0025410971,0.8888736186
JENKET_SL,0.0023929992,1.069892859
JENKIX_SL,0.0026878617,0.9773226831
JETZAK_clean,0.0072826816,2.4623794943
JILXOS_clean,0.0025938476,0.7110344694
JISVAJ_clean,0.0030999241,1.3952282259
JITPOS_SL,0.0019850307,0.7150293259
JIVFUQ_clean,0.0043274767,1.5950146302
JIVHIG_clean,0.0031125701,1.0289986026
JIVSAJ01_clean,0.164343976,1.0565386835
JIVSEN_clean,0.0019202795,0.5392876175
JIVSIR01_clean,0.1190482774,1.0569918634
JIXWUJ01_clean,0.0012582164,0.5469824511
JIXWUJ02_clean,0.0012885541,0.5347324048
JIXWUJ_clean,0.0013540197,0.5448157002
JIYXUL_clean,0.0002215931,0.1085265401
JIZJAF_clean,0.0015055324,0.6469890073
JIZJEJ_clean,0.0014534018,0.6306554401
JIZJOT_clean,0.0013074361,0.6260324964
JIZJUZ_clean,0.0013929303,0.6418802061
JIZWEW_clean,0.0028603402,1.0647811177
JIZWIA_clean,0.0030881004,1.0980607856
JIZWOG_clean,0.0031445275,1.1755881785
JOBFEM_clean,0.0020825158,0.7217423381
JOBFIQ_clean,0.0027610663,0.8603104576
JOCWIJ_clean,0.0016493649,0.7837763165
JOFGOC_clean,0.0028499808,0.7154297134
JOFKIA01_clean,0.0018631953,0.690029577
JOFKIA_clean,0.0017749949,0.6516013644
JOGHEU_clean,0.0017935921,0.8265032932
JOGHIY_clean,0.0021042763,0.9212305576
JOGSAA_clean,0.0026694983,1.3733173302
JOHFIW_manual,0.0052970789,1.827862879
JOHQUT_clean,0.0028469688,0.7333978649
JOJKUQ_clean,0.0027557416,1.2525260467
JOKXAI10_clean,0.0006609828,0.2909061087
JOKXAI_clean,0.0007116504,0.2964991283
JOKXEM10_clean,0.0006847812,0.2831125003
JOKXEM_clean,0.0006417905,0.2855691144
JOKXOW10_clean,0.0006310428,0.2867870577
JOKXOW_clean,0.0007058927,0.2949284306
JOKXUC10_clean,0.0006771043,0.2778315475
JOKXUC_clean,0.0005918905,0.2626711673
JOKYAJ_clean,0.0006943773,0.2910730817
JOKYEN_clean,0.0006805589,0.2960765139
JOKYIR10_clean,0.0006506189,0.2885673353
JOKYIR_clean,0.0006713466,0.2899491807
JOKYOX10_clean,0.0006103151,0.2879028979
JOKYOX_clean,0.0006932258,0.2907091957
JOLYEQ_clean,0.0007721017,0.3256871528
JOQSIT_clean,0.00189827,0.7378183678
JOQSOZ_clean,0.0021631995,0.851575989
JOQZUM_clean,0.0011273416,0.481675721
JORBAV_clean,0.0009114291,0.389605486
