,MOF,15bar time (s),1bar time (s),5bar time (s)
6323,DUNXUH03_clean,2732.9,354.4,1739.9
6324,IXOFUX_clean,1504.6,233.6,696.5
6325,LOJLAZ_clean,767.2,181.3,433.6
6326,TASFAU_clean,1524.6,312.1,589.9
6327,YUJNIB_clean,603.3,347.9,443.7
6328,CECVIQ_clean,1600.8,393.6,1264.9
6329,WUDTIA_clean,1555.1,395.1,1161.5
6330,VAQLEG_clean,2445.6,463.9,1340.3
6331,j.inoche.2015.12.010_inc06192-mmc1_clean,572.3,343.5,460.9
6332,MAQMEZ_clean,2733.0,453.0,1998.4
6333,ja500618z_si_006_clean,1110.0,253.4,546.7
6334,EWILON_clean,4445.2,678.0,2838.5
6335,UWELIS_clean,5172.7,569.2,3082.9
6336,GEFYUN_clean,1262.0,381.9,653.6
6337,BEYKEX_clean,2194.5,346.9,1062.4
6338,VELVEO_clean,863.8,224.0,614.2
6339,UJUPUM_clean,3403.4,432.4,1484.8
6340,DAGJED_clean,1340.6,309.8,852.1
6341,BIBXOB_clean,851.7,223.3,340.4
6342,UMOBEF04_clean,883.0,188.6,393.1
6343,YOYPAF_clean,1464.7,367.2,1128.9
6344,IDUDIW_clean,2706.1,337.5,1532.9
6345,HABRIN_clean,516.8,400.2,546.3
6346,XEZPUP_clean,1262.8,466.8,950.7
6347,YAZZEG_clean,761.3,291.2,519.0
6348,DUBWON_clean,2439.3,307.2,1458.0
6349,FUBDAI_clean,4768.4,410.7,2287.4
6350,MUNDEG_clean,3250.6,379.9,1322.5
6351,VOHQIS_clean,3166.9,1581.6,3149.3
6352,YAPYUK_clean,982.3,372.1,755.0
6353,NALWOO_clean,1784.2,334.7,846.5
6354,FEYDET_clean,978.3,280.3,832.1
6355,SOMFIK_clean,2241.7,212.0,1121.6
6356,KEFBII_clean,595.7,133.9,264.3
6357,j.ica.2016.06.009_dd014_1_0m_clean,538.6,306.8,403.2
6358,FEWWUB_clean,13086.4,1701.4,7966.2
6359,PANRUS01_clean,1600.1,243.2,868.9
6360,YEYCUC_SL,1729.0,321.6,773.2
6361,LIQGEY_clean,229.0,172.1,250.3
6362,ZITWIK_clean,330.3,169.3,218.7
6363,DEGJIK_clean,1036.3,297.4,812.1
6364,MITGUR01_clean,550.9,252.5,324.7
6365,OKAYAC_clean,2094.6,1032.4,2157.2
6366,acs.inorgchem.6b00105_ic6b00105_si_001_clean,1219.5,297.8,644.5
6367,MUVROM_clean,3825.7,776.5,2812.4
6368,SAHXAD_clean,1049.6,171.3,462.7
6369,FAGMAE_clean,6045.4,743.9,3512.9
6370,OHOFEW_clean,549.1,304.8,401.0
6371,WODROY_clean,1472.6,389.1,1195.8
6372,OYEWEW_clean,549.7,147.9,230.6
6373,ic502042h_si_002_clean,820.2,333.5,504.4
6374,TOZFOF_clean,929.4,264.9,414.8
6375,HUYKUH_clean,2737.5,569.8,1365.0
6376,VIDWIQ_clean,1623.3,308.2,1154.1
6377,CIGXIA_manual,2641.4,454.0,1457.5
6378,AROFET_clean,989.5,237.4,444.9
6379,ANEHEI_clean,1262.6,311.4,737.9
6380,ERAMUH_clean,5114.8,1617.9,3763.1
6381,MOJNAC_clean,1179.7,267.8,681.6
6382,GATHAL_clean,550.5,281.1,366.1
6383,EMICUZ_clean,699.5,419.6,533.1
6384,MAGVOG02_clean,271.9,130.9,295.6
6385,USUQOQ_clean,507.9,270.0,372.0
6386,KEHGEL_clean,2186.6,503.8,1402.8
6387,PIZNOB_clean_h,782.7,202.0,366.5
6388,FUWVUP_clean,2002.8,379.6,813.6
6389,ZAVQEU_clean,3066.7,405.2,1662.7
6390,JADJOQ_clean,1203.3,192.6,571.4
6391,UCAJUF_clean,2491.5,356.6,1198.2
6392,BEKZEX_clean,320.7,237.7,374.2
6393,FAVDIS_clean,654.7,207.1,424.7
6394,MIVFEE_clean,1227.8,239.2,564.6
6395,WIKNOU_clean,1061.5,639.9,830.0
6396,OQEPUW_clean,2809.3,501.5,1807.5
6397,OBAHUX_clean,2476.8,384.8,1410.2
6398,MIGMEU_clean,240.3,139.0,222.3
6399,BEFLEF_clean,1131.0,195.7,723.9
6400,POKTAM_clean,743.5,435.9,551.8
6401,RIFSOQ_clean,2542.2,323.7,1253.1
6402,NEDMEP_clean,1061.4,217.6,769.7
6403,QUQQOJ_clean,3816.6,935.5,3220.3
6404,MIFLIY_clean,648.9,198.2,298.0
6405,GEDQOX_clean,1089.7,208.2,578.1
6406,ARAFIJ_clean,1530.5,250.6,716.9
6407,c5ra20760f_c5ra20760f2_clean,1694.1,293.2,1064.1
6408,UMODEH21_clean,942.5,200.1,383.7
6409,TOVKEW_clean,1056.4,239.2,463.6
6410,GAWKAS_clean,674.1,545.0,835.2
6411,UMEKAA_clean,2401.7,276.5,1215.1
6412,CANRIU_clean,1913.3,330.4,1016.2
6413,GURPUF_clean,465.5,152.0,202.0
6414,ABAYIO_clean,13825.1,1412.6,7249.9
6415,UKAJOH_clean,4374.8,1265.4,4000.3
6416,ic501849g_si_002_clean,1541.4,316.8,809.6
6417,SAPHOI_clean,1581.7,250.0,971.4
6418,IRAJIV_clean,3230.2,1400.0,2825.1
6419,XIWYEH_clean,1400.8,521.1,1335.3
6420,DOJYAD_clean,908.4,412.3,937.6
6421,PONPOX_clean,2773.1,1255.6,2632.8
6422,XUNTAD_clean,543.2,256.4,354.1
6423,BALPAH_clean,5024.7,828.1,2746.4
6424,JUMDAY_clean,1292.5,220.5,694.9
6425,TIYZIK_clean,361.6,281.2,405.8
6426,AZAVOO_clean,1125.1,260.2,801.3
6427,ADODUU_clean,640.6,235.5,451.7
6428,NAPZUB_clean,727.1,205.0,514.5
6429,AQALOU_clean,239.2,169.4,278.7
6430,SARGUP_clean,1198.0,214.9,524.2
6431,LETPUX01_clean,1197.7,222.8,574.5
6432,FEYQIK_clean,798.0,252.3,435.9
6433,NUJCIE_clean,568.0,341.8,442.6
6434,NURMUJ_clean,829.5,187.7,403.1
6435,WIWDEN_clean,2145.3,333.9,1167.5
6436,FEPQEW_clean,614.1,218.3,337.0
6437,GEDSEP_clean,2714.7,533.2,2115.4
6438,POWBEK_clean,902.1,424.9,562.3
6439,DICKEH_clean,613.9,172.5,268.1
6440,BUPVEP_clean,1119.4,234.4,527.7
6441,UMORIY_clean,236.3,88.6,188.9
6442,OQUFAJ01_clean,2275.8,273.9,1025.5
6443,PABBEC_clean,601.8,187.5,267.5
6444,ja106851d_si_001_clean,1685.1,432.6,1274.8
6445,ESUMOU01_clean,251.9,105.1,251.1
6446,CAKYIY_clean,631.6,230.4,348.1
6447,VIWMAR_clean,1747.3,340.3,863.6
6448,SANHOH_clean,2004.2,295.7,1247.2
6449,MOBBIO_clean,806.1,194.7,338.6
6450,JUNBOL_clean,1291.8,343.8,812.4
6451,cg8002564_si_006_clean,1411.3,359.8,1257.7
6452,SICCAK_clean,1870.3,533.0,1504.7
6453,LEWMUX_clean,4064.2,491.7,2437.4
6454,NOFPUT_clean,1077.5,745.8,969.7
6455,UDAXAB_clean,743.7,183.9,367.8
6456,LUDKUS_clean,2028.8,644.5,1772.1
6457,VUWPIN_clean,707.7,300.6,386.1
6458,LOFCUF_clean,2051.3,506.9,1357.1
6459,VEFCEQ_clean_h,323.8,259.6,363.3
6460,RONSOC_clean,393.8,130.3,180.2
6461,FELVID_clean,506.8,336.3,420.1
6462,ZAFXAI_clean,1419.5,292.7,738.0
6463,HEBNIN_clean,787.5,214.0,357.4
6464,KAHYOJ_clean,382.6,153.2,200.2
6465,NETYIV_clean,1644.7,325.8,715.9
6466,SUNHUF_clean,832.2,216.4,454.0
6467,HOQMIL02_clean,1505.2,348.0,1066.8
6468,IWEVUD_clean,920.2,193.5,482.0
6469,OGUZIA_clean,1195.7,416.3,1116.0
6470,NIMPEG01_clean,774.9,205.0,327.1
6471,ASOYOY_clean,2032.2,298.8,959.0
6472,c6ra01647b_c6ra01647b2_clean,987.6,258.2,609.6
6473,SUHMEP_clean,1475.8,250.6,728.8
6474,EKIJEP01_clean,304.1,116.4,262.8
6475,FIDMIP_clean,2615.4,511.6,1704.1
6476,MAGVOG13_clean,159.3,153.7,194.2
6477,MAPLEX_clean,4834.9,583.3,2822.9
6478,KOZSOJ_clean,268.8,171.7,315.0
6479,OWIJOV_clean,1613.1,201.7,950.8
6480,TAJTOQ01_clean,630.1,365.7,488.2
6481,KUTRIC_clean,1385.6,343.9,873.5
6482,KACZEV_clean,2520.2,309.3,1176.8
6483,XESKEN_SL,993.2,339.7,455.0
6484,acs.inorgchem.6b02407_ic6b02407_si_002_clean,1801.2,234.0,1076.2
6485,TIPZOJ_clean,1581.8,455.4,862.5
6486,OKECIQ_clean,457.5,143.0,198.5
6487,PIPDAV_clean,612.4,139.7,303.8
6488,LAVZOA_clean,516.7,198.3,319.5
6489,ODUNEH_clean,2416.3,329.3,1249.4
6490,BOXYIY_clean,724.1,203.3,416.3
6491,WAYMEQ_SL,1406.7,249.7,708.2
6492,AVAQIX_clean,1989.3,379.1,1481.8
6493,RULVUP_clean,2107.3,466.0,1606.5
6494,AWIBEO_clean,1308.5,818.0,1057.9
6495,PUGPEO_clean,656.7,180.6,319.8
6496,HIZSEQ_clean,1090.3,216.5,477.2
6497,PIYFIO_clean,523.0,252.2,327.4
6498,YOYQIO_clean,734.0,269.7,529.5
6499,XOMCOT_clean,3712.8,994.3,3401.6
6500,PUZMAZ_manual,2586.1,354.0,1047.3
6501,SEYFEI_clean,1249.1,274.0,826.1
6502,DUPJAB_clean,2709.7,372.9,1415.7
6503,OKIQEG_clean,3725.2,523.8,2446.9
6504,IMIDZB10_clean,807.8,249.2,357.3
6505,PUSRUR_clean,284.4,211.1,273.4
6506,XAHPED_clean,477.6,167.6,216.7
6507,REBRUM_clean,843.5,159.2,358.7
6508,MAVNUU_manual,2064.5,320.7,1220.6
6509,WASMIP_clean,673.2,279.0,441.3
6510,TEQWER01_clean,509.5,158.3,283.3
6511,FASFUD_clean,499.0,223.0,460.7
6512,AMOFAK_clean,726.4,165.7,287.3
6513,c5nj02634b_c5nj02634b2_clean,6916.4,755.0,3895.8
6514,HURGUX_clean,1514.7,404.4,1193.8
6515,RAJFAL_clean,452.2,225.4,295.1
6516,acs.inorgchem.6b00878_ic6b00878_si_002_clean,4479.7,593.7,2859.2
6517,LITCUO_clean,2871.5,505.8,1832.5
6518,XUHCAG_clean,1528.9,717.5,1360.8
6519,LAMFEK_clean,993.9,342.2,510.5
6520,UXOXAH_clean,1360.6,244.2,906.2
6521,YORNIE_clean,2041.6,366.0,972.1
6522,YEHGID_clean,2908.8,434.5,1839.0
6523,CEGFAW_clean,1291.0,418.3,712.5
6524,WABWAY_clean,286.7,132.7,171.8
6525,ADARAA_clean,1883.5,263.6,880.5
6526,WIHTEO_clean,859.7,267.2,440.6
6527,ic5005374_si_003_clean,2341.2,330.8,1024.1
6528,MIVNUB_clean,838.0,419.2,531.1
6529,HAPBAE_clean,6561.7,728.2,3249.5
6530,YULBAJ_clean,650.1,146.5,421.7
6531,GARSUQ_clean,2016.3,353.6,1345.3
6532,FEWQOP_clean,1988.6,360.5,1188.3
6533,TUYJAZ_clean,1023.1,237.2,435.9
6534,LUCDES_clean,1213.6,229.6,506.9
6535,ICIKIP_clean,3058.8,545.9,1495.4
6536,QUQBAH_clean,4309.0,446.8,1931.8
6537,EGAFUP_clean,1179.4,277.3,723.1
6538,VEGXIQ_clean,298.1,134.2,297.8
6539,QIYQAR_clean,224.8,153.0,260.9
6540,FEFCUQ_clean,483.8,156.1,223.1
6541,FIGVUN_clean,2198.8,339.3,1525.2
6542,UCOJAZ_clean,4878.2,453.4,2342.8
6543,MANDUD_clean,2700.9,362.2,1306.8
6544,EVOHOM_clean,282.5,194.6,266.1
6545,LAVTUZ_clean,794.1,157.8,450.8
6546,GUKYUI_clean,417.6,304.8,387.3
6547,CAXTEC_clean,865.7,247.6,364.3
6548,JOWFOQ_clean,616.1,232.5,293.9
6549,RAXDAX_clean,952.9,515.8,711.1
6550,GAGXAP_clean,1260.6,444.2,854.1
6551,SATCIB_clean,3326.5,588.9,1769.1
6552,LIBZIG_clean,989.2,223.0,492.9
6553,REJLOI_clean,2379.8,1485.3,2518.7
6554,KAPHOZ_ion_b,689.0,210.2,362.0
6555,MOCHUI_clean,245.8,177.2,280.0
6556,XADDAJ_clean,7313.8,735.5,4081.1
6557,WILFAZ_clean,1096.3,238.5,741.8
6558,TUJGAI_clean,7774.9,3877.1,8058.5
6559,GOMFOF_clean,1142.7,279.5,509.5
6560,NETRIN_clean,718.7,205.8,579.0
6561,SADLIU_clean,836.3,167.0,493.2
6562,c6ce00407e_c6ce00407e7_clean,600.7,171.1,246.7
6563,RUDPOW_clean,1332.4,320.1,750.1
6564,TERFUT_clean,493.5,158.0,228.6
6565,IROVAO_clean,710.8,182.0,352.1
6566,TIVHAJ_clean,2696.6,470.6,1764.0
6567,YAPMAF_clean,4388.7,564.9,2174.6
6568,MAWFIC_clean,908.7,228.9,358.7
6569,DEJRUH_clean,1110.2,278.3,613.8
6570,WOLRIZ_clean,453.5,157.5,211.2
6571,WIWQOI_clean,823.2,194.3,335.4
6572,UXAXEY_clean,2685.3,438.8,1848.7
6573,NENMOJ_clean,987.7,179.8,577.4
6574,ROTTOL_clean,1346.3,274.5,780.2
6575,UGUHEK_clean,1294.1,334.5,560.6
6576,RIZNIY01_clean,4311.1,627.4,2898.4
6577,IYOCOQ_clean,471.1,177.0,231.6
6578,JOVROD_clean,193.2,126.6,178.4
6579,YOCCIE_clean,1269.3,289.6,932.6
6580,WEYQAU03_clean,1347.6,194.9,780.9
6581,NIHBAI_clean,749.4,252.2,545.9
6582,c6cc02423h_c6cc02423h2_clean,1257.2,270.7,609.0
6583,AXIGAR_clean,1006.2,232.2,420.8
6584,XALBES_clean,556.8,210.5,294.9
6585,CAHQOS_clean,1517.7,373.2,1250.2
6586,FUVDEH09_clean,6044.7,989.7,4632.4
6587,ZOXTOX_clean,1676.7,420.3,1222.7
6588,VUGXIG_clean,1576.6,306.7,882.1
6589,UZOBAO_clean,2319.9,380.9,1601.7
6590,MUVJIX_clean,1962.4,323.6,1203.0
6591,JURKIS_clean,1474.2,445.9,709.4
6592,ECASOS_clean,336.8,192.9,388.6
6593,TORJER_clean,1122.6,269.4,625.7
6594,WISVEB_clean,598.1,167.5,237.8
6595,EXEQII_SL,1651.1,252.5,798.5
6596,UVANUC_clean,1260.8,251.6,759.0
6597,BOWJAA_clean,1830.8,368.6,1073.6
6598,VUGXOM_clean,1515.9,300.5,872.2
6599,AFOVAT_clean,1229.5,244.3,656.8
6600,CAXVOO_clean,1134.8,219.3,475.3
6601,cm503311x_F-mil-53-Al-lp-mono_clean,2200.1,326.5,1049.4
6602,VOXTUZ_clean,1707.4,332.0,1300.8
6603,XUCSAR_clean,682.5,228.9,392.0
6604,YOMNIZ_clean,918.0,271.9,429.1
6605,POKVOC_clean,1052.2,511.4,715.9
6606,MOCHIW_clean,207.0,159.7,236.2
6607,HOZFEJ_clean,552.1,290.0,361.8
6608,WOPSAX02_clean,4521.7,406.9,1988.7
6609,ZAVPET_clean,2948.0,396.5,1625.6
6610,j.inoche.2015.03.033_inc05930-mmc4_clean,1605.6,417.1,1328.4
6611,TULNIZ_clean,783.6,338.6,549.8
6612,EDUVUU_clean,2396.6,271.1,892.5
6613,QUPJAN_clean,1552.5,388.4,1180.1
6614,AFOTUL_clean,1238.6,244.3,651.2
6615,YOFXEY_clean,940.4,262.0,591.3
6616,QUBZIX_clean,2876.9,427.4,1225.1
6617,ECUCIP_clean,319.8,250.8,309.0
6618,ORAGOF_clean,2027.0,372.1,866.5
6619,NATHIC_clean,463.4,129.3,234.6
6620,SUNLET_clean,10683.0,943.1,5068.3
6621,FIRNAX_clean,1533.6,278.7,657.7
6622,CUNQUZ_clean,498.7,157.9,300.0
6623,OTIPUE_clean,1073.4,328.3,900.0
6624,TUKCUZ_clean,643.8,306.6,465.1
6625,KOVGOT_clean,2136.4,373.3,855.5
6626,DARSEV_SL,1173.0,267.4,575.5
6627,JIZJOT_clean,610.6,263.7,332.2
6628,NUYQUU_clean,1169.0,229.9,850.2
6629,UFISUY_clean,903.7,231.3,539.3
6630,VUZNOV_clean,5922.4,523.3,2788.2
6631,KUXREC_clean,645.7,171.3,276.7
6632,ZISFEO_clean,712.2,195.8,481.6
6633,acs.inorgchem.6b01199_ic6b01199_si_003_clean,2194.9,599.0,1371.9
6634,AWEZOS01_clean,1284.0,841.1,1110.0
6635,TAFPOG_clean,920.5,271.3,609.6
6636,COTVIS_clean,964.1,255.0,560.2
6637,POKSAL_clean,1527.7,471.2,931.9
6638,TEJQAC_clean,531.6,299.3,628.9
6639,JOKXAI_clean,491.7,239.9,307.9
6640,XANMUX06_clean,1196.0,229.1,569.3
6641,OBENAL02_clean,145.5,147.3,180.7
6642,QOWRAV03_clean,15267.7,1243.4,7428.2
6643,XEGJIE_clean,2252.4,321.6,1112.4
6644,EVUBAY_clean,764.8,494.8,635.7
6645,ODERIZ_clean,815.7,258.3,549.7
6646,GITVEL_clean,2960.4,463.0,1406.4
6647,YUKVIK_clean,1315.3,242.7,684.4
6648,HOJLUP_clean,3638.6,449.2,1994.1
6649,JOSQEN_clean,1235.9,384.1,793.1
6650,j.jssc.2016.05.021_1_clean,843.2,231.0,664.5
6651,DOQRUY_clean,1645.8,350.5,1190.7
6652,IPIFAP_clean,833.6,304.3,419.8
6653,LAPNIC_clean,7141.5,1741.7,5935.2
6654,OBIBAF_clean,1485.7,308.3,804.5
6655,QOZDOY_clean,3442.7,945.0,3031.2
6656,NIHBEM01_clean,769.4,256.2,544.6
6657,NIWZIE09_clean,84.0,80.7,100.7
6658,QAJJOB_clean,2609.1,1188.0,2437.9
6659,GAWLIB_clean,1106.0,485.9,634.4
6660,KUMBOL_clean,2176.3,878.2,2044.0
6661,LATBUG_clean,437.0,141.0,187.6
6662,c6ce00243a_c6ce00243a2_clean,4210.7,698.0,2391.4
6663,VIPZAX_clean,1233.5,317.3,693.7
6664,DOPHUN_clean,939.0,235.1,401.3
6665,c5ta05481h_c5ta05481h2_clean,5313.0,1226.2,4054.0
6666,YURKEC_clean,2895.7,359.5,1354.9
6667,AMIMAL_clean,2050.0,455.7,1164.4
6668,IGETUL_clean,1134.2,247.4,712.6
6669,ANUGOG_clean,1212.5,230.4,483.6
6670,BUCSAU_clean,2116.4,580.4,1819.5
6671,UDEMEW_manual,2374.8,392.9,1293.0
6672,IKOSOQ_clean,3046.6,493.3,1953.2
6673,RUVBOB_clean,2232.4,377.5,1331.7
6674,KIVFAX_clean,843.6,286.0,391.8
6675,HISGIB_clean,1177.6,319.3,805.7
6676,IYOQAQ_clean,2203.5,344.0,1511.2
6677,VESBAY_clean,220.7,85.5,175.3
6678,IHAZOH_clean,2646.1,417.8,1587.1
6679,WUNVAD_clean,1753.1,314.6,1215.1
6680,GEDDEA_clean,1545.0,325.0,792.1
6681,XEVGUC_clean,7799.5,2289.4,10131.7
6682,VEWLAM_clean,392.6,155.1,201.1
6683,NAQQON_clean,1062.5,208.6,413.1
6684,YOZBAS_clean,7233.6,785.3,3655.1
6685,ESIFET_clean,1998.9,340.9,1109.2
6686,ROQDIM05_clean,17485.4,17688.8,25050.3
6687,GARQAU_clean,1736.7,363.3,1160.4
6688,cm503311x_alf100K_clean,1012.3,231.6,447.1
6689,WAVQAN_clean,1968.1,306.9,1325.7
6690,c6ra27069g_c6ra27069g2_clean,1144.0,352.3,757.6
6691,REBRIA_clean,504.4,157.9,211.7
6692,XIHRIQ_clean,2316.7,483.1,1632.5
6693,HEDBUP_clean,778.6,206.8,355.2
6694,BUSGOM_clean,1520.4,573.9,824.8
6695,LAFROB_manual,2486.6,327.3,1299.8
6696,QOJKAB_clean,1050.7,185.9,480.4
6697,DOCVEX_clean,11740.4,9190.4,13825.3
6698,GIVNIK_clean,1972.7,346.4,856.0
6699,HAKSOE_clean,3445.3,490.4,2288.4
6700,HELCUY_clean,823.1,667.8,959.1
6701,TEZKAM_clean,2173.0,371.4,1535.1
6702,LOBHAM_clean,2586.4,377.8,1245.5
6703,SUKKUG_clean,5401.8,1243.7,4099.7
6704,HIYBUN_clean,1894.2,404.8,838.8
6705,NINVAI_clean,865.7,184.6,412.8
6706,ORULEU_clean,1786.0,366.4,1340.5
6707,ENOSAD_clean,1960.3,394.8,1219.1
6708,LUTCAF_clean,1061.2,277.3,803.2
6709,cg500033b_si_003_clean,3603.1,763.1,2729.7
6710,ORIWAP_clean,3843.9,413.7,1639.1
6711,GISMAY_clean,11248.5,1285.2,7178.8
6712,NIRFIE_clean,1533.0,420.8,1229.9
6713,RIGPII_clean,661.5,334.8,439.2
6714,TUGFAE_clean,296.1,118.4,226.3
6715,PIHWOU_clean,1383.4,273.3,1013.3
6716,BUVHEH_clean,1224.2,225.9,629.4
6717,FATKIW_clean,1327.6,354.1,736.2
6718,HEFDED_clean,5342.3,1323.9,3556.5
6719,CICPAH_clean,478.1,338.0,464.4
6720,FUZKAN_clean,1623.6,423.3,1093.4
6721,LACGED_clean,499.3,237.2,399.0
6722,AFEJOK_ion_b,2297.5,351.2,1268.6
6723,RIFGAQ_clean,12554.7,1161.0,6102.8
6724,LIPQOR_clean,9612.8,808.3,4582.4
6725,XEGKOL_clean,1104.9,261.1,522.6
6726,JOVWOI_clean,1674.5,564.0,1511.3
6727,VATYEV_clean,1044.7,218.7,477.5
6728,KIXXOG_clean,775.8,193.1,538.7
6729,CEYPUT_clean,1521.4,407.8,1281.0
6730,SOTXAC_clean,1011.0,210.9,453.7
6731,WUTBEU_clean,291.5,102.7,141.6
6732,KOZQIB_clean,231.1,108.1,140.4
6733,GOSDEZ_clean,1135.1,253.6,513.5
6734,BETZOR_clean,2185.6,364.7,1318.6
6735,VAGTAB_clean,2137.4,848.1,1966.8
6736,OWEYOF_clean,3291.1,515.5,2231.2
6737,DITYEM_clean,389.8,294.9,386.6
6738,TOHDAX_clean,15656.5,8938.0,20529.3
6739,ROKRIU_clean,15964.7,7642.2,16037.4
6740,CAGSAG_clean,2103.0,293.7,1046.0
6741,ACALIB_clean,642.8,334.9,433.2
6742,KAHPUE_clean,443.9,155.1,213.3
6743,KOMVIT_clean,905.5,322.6,457.5
6744,WAXJAJ_clean,446.4,168.1,223.5
6745,NOFQOQ_clean,789.8,273.7,514.5
6746,YOYYUI_clean,2816.9,531.5,1869.3
6747,XAPGED_clean,2791.0,400.9,1123.4
6748,cm504350q_si_002_clean,13655.4,1994.0,9896.0
6749,CENPUI_clean,3140.5,641.6,2394.3
6750,FUVDEH08_clean,2522.2,974.0,1621.1
6751,SOKWAS_clean,1506.2,208.8,805.7
6752,c4dt02960g_c4dt02960g2_clean,1332.4,290.8,557.9
6753,JEXWUF_clean,61.4,60.3,72.8
6754,LENRUS_clean,68.8,68.4,84.6
6755,GEZZAO_clean,9787.1,1722.1,7327.7
6756,QESYOD_clean,580.8,278.5,358.0
6757,OXAZIX_clean,601.1,297.2,373.2
6758,MAGVOG28_clean,254.5,97.2,227.6
6759,XOTSIK_clean,2365.9,374.7,1170.3
6760,JEMQEY_clean,455.5,177.1,400.6
6761,LIRTEM_SL,818.5,393.1,596.1
6762,LIRNOR_clean,4550.2,590.9,2859.3
6763,XUFWOM_clean,1466.3,252.1,606.5
6764,GIRGUL_clean,843.2,355.5,497.4
6765,YEVQUM_manual,7373.5,1102.9,4543.0
6766,IBOTOI_clean,923.7,227.6,382.4
6767,ROQFUA07_clean,31042.9,22445.8,43320.9
6768,NALYEG_clean,620.1,188.5,274.6
6769,CUTBIE_clean,679.8,179.2,311.0
6770,BASTAS_clean,1056.0,554.9,746.0
6771,FEZTIP_clean,676.2,184.5,403.6
6772,YARZEZ03_clean,295.8,114.1,152.0
6773,KAXZUG_clean,739.8,509.9,688.3
6774,ETECOX_clean,3238.9,277.5,1279.4
6775,YEYLUJ_clean,1692.6,414.5,1421.2
6776,ic401157n_si_003_clean,1870.7,280.5,943.2
6777,PAMHES01_clean,1106.6,269.8,731.2
6778,HELDEJ_SL,1353.1,475.5,1106.3
6779,XIDMED_clean,1550.0,243.8,762.4
6780,PORGAE_clean,1316.9,542.7,1253.0
6781,QUMJEP_clean,516.9,317.8,434.3
6782,UMOBEF03_clean,826.7,190.0,335.9
6783,LODPOK_clean,9116.3,1424.6,6265.8
6784,PEBCAA_clean,1462.2,355.3,1175.4
6785,JORYUM_clean,346.7,250.6,344.6
6786,OPAPOL_clean,720.8,381.4,492.9
6787,VAHFAM_clean,1372.5,348.5,1144.0
6788,NIXPOA_clean,3320.9,552.1,2230.9
6789,ASUWUI_clean,1126.8,319.2,638.6
6790,LUZBOY_clean,385.7,124.2,189.1
6791,CETPIB02_clean,187.0,80.5,186.7
6792,XUFYEE_clean,22046.6,1877.7,11719.1
6793,NOGDAP_clean,1564.7,246.8,846.7
6794,DONKOI_clean,1866.0,342.1,970.4
6795,QALWUV_clean,1186.1,312.2,510.4
6796,NEDVUP_clean,873.0,233.7,402.8
6797,NOHKUS_clean,518.5,179.5,272.2
6798,ZERNIV_clean,1530.9,570.4,875.5
6799,YEGCUJ_clean,798.7,253.5,501.8
6800,FOQPAE_clean,607.4,213.7,354.8
6801,XULVAD_clean,934.5,308.8,538.7
6802,TERFED_clean,922.6,224.4,588.2
6803,TOBKEC_clean,1690.8,276.0,758.5
6804,WEYQAU13_clean,1163.9,199.0,675.7
6805,VUHPUL_clean,993.7,192.2,589.3
6806,RESWUI01_clean,731.8,238.2,552.0
6807,SEVLEM_clean,1461.0,364.5,664.9
6808,EZOFUV_clean,1028.7,164.0,469.5
6809,PAQTIM_clean,1196.6,371.2,999.2
6810,QEFNAQ_clean,827.5,239.5,564.2
6811,KEVPEH_clean,250.1,101.9,249.1
6812,BUBWOM_clean,1682.3,493.1,1239.2
6813,AWAREV_clean,1103.8,392.1,851.9
6814,GOLQII_clean,1833.8,549.3,1028.2
6815,SOKXOH_clean,1597.9,335.9,683.7
6816,UZANEP_clean,726.3,282.1,495.3
6817,LARNEA_clean,650.5,193.2,431.5
6818,LUPTAS_clean,1019.5,323.6,772.9
6819,LOLREL_clean,6910.6,709.0,3463.1
6820,TIRKEM_clean,1409.3,322.0,971.9
6821,ILAXEA_clean,955.6,234.6,557.1
6822,RIVDEF_clean,1040.8,395.4,568.5
6823,TOVWIM_clean,5116.9,798.7,3432.8
6824,IKEZED_clean,1014.3,285.6,771.0
6825,BELTOD_clean,7299.1,843.6,4429.0
6826,JOKYAJ10_clean,210.7,137.8,247.4
6827,FUTZEB_clean,1772.8,233.9,1028.9
6828,acs.cgd.5b01554_VAHLEY1433683_clean,4530.9,1173.7,3892.4
6829,LAGMUD_clean,879.3,189.1,500.6
6830,CUWROC_clean,708.1,227.1,336.6
6831,ARADEE_clean,3010.8,312.2,1474.5
6832,FUTYUQ_clean,6452.0,570.8,3269.0
6833,JIZJUZ_clean,581.9,245.3,313.2
6834,POJTUE_clean,134.2,87.2,125.7
6835,JUFREJ_clean,520.9,325.4,420.0
6836,ROQDIM_clean,1055.4,261.9,499.4
6837,GULWEQ_clean,1768.7,281.5,802.3
6838,LEYLUX_clean,884.1,389.5,502.4
6839,LIGHAM_clean,1206.9,342.7,710.6
6840,PAVLOO_clean,1916.8,462.7,1657.3
6841,cm500700z_si_002_clean,2953.6,333.8,1526.9
6842,ja073612tsi20070723_060623_clean,778.5,247.1,385.2
6843,UTACUP_clean,761.9,254.0,370.8
6844,ic300665a_si_002_clean,4903.7,603.8,2806.1
6845,EXALAR_clean,1087.8,312.8,492.2
6846,JOKYOX10_clean,364.0,198.0,255.9
6847,ADODII_clean,628.4,232.5,420.4
6848,WECJIZ_clean,6966.2,1024.4,4667.4
6849,MIMFOF_clean,1443.1,279.6,978.2
