name,O2_293_0.01,O2_293_5
WEYQAU08_clean,0.0061274536,2.2051618328
WEYQAU09_clean,0.0060181413,2.1997637907
WEYQAU10_clean,0.0051916231,1.8909592234
WEZCIO_clean,0.0006064357,0.2859051934
WIBSAD_clean,0.001794972,0.8555591103
WICGEV_clean,0.0014130984,0.5611852876
WIDQEG_clean,0.0035074447,1.5503825414
WIDZUG_clean,0.0015391655,0.5948279938
WIFBAQ_clean,0.0022896611,0.8709281742
WIHDUN_clean,0.006987468,2.0980998415
WIHVAL_clean,0.0012454427,0.555057071
WIHVEP_clean,0.0013939378,0.5506181857
WIHWAN_clean,0.0032732148,1.4469700874
WIJDAV_clean,0.0035905971,1.3352624378
WIJXEU_clean,0.0031837506,1.4784153545
WIJXIY_clean,0.0024587869,1.1619212374
WIKGII_clean,0.0013492395,0.6031242016
WIKLOT_clean,0.0014321582,0.6335206908
WIKXAQ_clean,0.0017447043,0.8156270351
WIKYAQ_clean,0.0009211627,0.4160125698
WILDUR_clean,0.0054554349,1.3676616472
WILFAZ_clean,0.0050405185,1.2724412017
WILGII_clean,0.0030933404,1.1578111911
WILGUV_clean,0.0025573087,0.9124021148
WILHIK_clean,0.0068391169,1.725637732
WILNEL01_clean,0.0041012863,1.5541988573
WILRAK_clean,0.0010778437,0.5186841887
WILREO_clean,0.0010539447,0.5178548943
WILRIS_clean,0.0010047396,0.4832967764
WIMWEW_clean,0.0051817024,1.8244905491
WIMWIA_clean,0.0066242787,2.2101654009
WINCEC_clean,0.0069618221,2.0894794276
WIPLOY_clean,0.0061115854,2.1249354885
WIPPIW_clean,0.0034575911,1.3679732812
WIPZEC_clean,0.007313663,2.2558457169
WIRMOB_clean,0.0073381811,1.8058495236
WIRMUH_clean,0.0034403638,1.2286596632
WIRNAO_clean,0.0047317208,1.5703665246
WISKOA_clean,0.0072272353,1.6607609772
WISTID_clean,0.0061067317,1.7068991198
WISVEB_clean,0.0023367971,1.1271430261
WITJOA_clean,0.0059337078,1.8225432745
WITJUG_clean,0.0047461453,1.8197454908
WITKIV_clean,0.0029035949,1.2857338582
WIVKOD_clean,0.0009908009,0.4649261365
WIVRIE_clean,0.006181065,2.0025587114
WIWKIX_clean,0.0084585934,2.3018701671
WIWQOI_clean,0.000954404,0.4573432066
WIWQUO_clean,0.0008589851,0.4077092054
WIYFAM_clean,0.0033406319,1.5026495214
WIYWAE_clean,0.0024132593,0.8610447185
WIYZOU_clean,0.0014111103,0.6427867371
WIZDEP_clean,0.0024758565,1.0957049803
WIZKOH_clean,0.0064975326,2.6060783396
WIZMAV02_auto,0.002581771,1.1942267442
WOBHEB01_clean,0.0022672553,1.041537071
WOBHEB_clean,0.0024655974,1.1407457336
WOBHOL_clean,0.0028263748,1.2644393854
WOBHOM_clean,0.0039036861,1.6478115144
WOBQEL_clean,0.0078993089,2.436455665
WOCWAN_clean,0.0019070923,0.7224002283
WODFOL_clean,0.006390746,1.4609842038
WODREO_clean,0.0086094257,2.1670855182
WODVOB_clean,0.0043962178,1.7521417397
WODXEU_clean,0.0025565739,0.9707774969
WOFWET_clean,0.001062824,0.5259295564
WOHDON_clean,0.0017445185,0.819381749
WOHQAN_clean,0.0009676379,0.4417648253
WOHSIV_clean,0.0008676841,0.3106573318
WOHSOB_clean,0.0006729204,0.267959601
WOJJOV_SL,0.0085132762,1.6075033729
WOJZAY_clean,0.0051058624,1.8184067675
WOJZEC_clean,0.0051700105,1.8158869882
WOJZIG_clean,0.0050458351,1.7901859272
WOJZOM_clean,0.0053247012,1.8734387216
WOLMUG_clean,0.0031835684,1.2149494493
WOLREV_clean,0.0033229684,1.6144436284
WOLRIZ_clean,0.0026454404,1.242398193
WOLROF_clean,0.0526100048,1.6298625496
WOLYON_clean,0.001680878,0.8305075529
WONBAD_clean,0.0089722882,2.4826033481
WOPDEL_clean,0.0028908527,0.731156462
WOPROK_clean,0.0017562887,0.7102405962
WOPSAX01_clean,0.0017081338,0.6470233646
WOPSAX02_clean,0.0028841652,1.2847225672
WOPSAX_clean,0.0028669057,1.2892881781
WOPSOL01_clean,0.0028051346,1.2956596852
WOPSOL_clean,0.0025238179,1.2331099862
WOPWOO_clean,0.0010071035,0.3922291926
WOQTUT_clean,0.0007059494,0.3447887148
WORKOF_clean,0.0041942592,1.630556484
WORKUL_clean,0.0044812349,1.7472468889
WORLAS_clean,0.0041178456,1.6721017254
WORREC_clean,0.0037350776,1.672648242
WORSUT_clean,0.003156428,1.2303462592
WOSHET_clean,0.0009820425,0.3648216793
WOTLOI_clean,0.0022243045,0.9515936674
WOTSEF_clean,0.0041136632,1.7902174058
WOVDES_clean,0.0036887446,1.1149083299
WOYHUP_clean,0.0054766347,2.1155670518
WOYJIF_clean,0.0049723649,1.9279384106
WOYWIS_clean,0.0063532474,1.7642036471
WOYWOY_clean,0.0107456464,2.2023860002
WOZGUP_clean,0.0036519804,1.5259914938
WOZWEP_clean,0.0021759852,0.8670149794
WUCRUH_clean,0.0042920042,1.1543330433
WUDTUM_clean,0.0010582573,0.4577522293
WUDVEY_clean,0.0012001829,0.5147990602
WUDYUR_clean,0.0032751808,0.6360203846
WUDZIG_clean,0.0034778983,1.1947149004
WUDZOM_clean,0.0023643542,0.9242402669
WUGPUL_clean,0.0052678393,2.146046505
WUGQAS_clean,0.0049544162,2.0589554875
WUHJIT_clean,0.0036235226,1.5654692758
WUJPIC_clean,0.0050424146,1.7229397137
WUKXEH_clean,0.0035819367,1.5635074862
WULQUR_clean,0.0043064257,1.8660404887
WUNTEF_clean,0.0056042633,1.8419782526
WUNTIJ_clean,0.0054905688,1.8641696658
WUNTOP_clean,0.0052684273,1.8053668811
WUNTUV_clean,0.0051844683,1.7674541452
WUNVAD_clean,0.0052351935,1.7956223897
WUNVOR_clean,0.0054171047,1.870996582
WUNVUX_clean,0.005457335,1.8335123868
WUPZUE_clean,0.0055150748,1.6092082329
WURKEB_clean,0.003513175,1.4660642276
WURNOO_clean,0.0014023143,0.6011180438
WUSCUJ_clean,0.0008384836,0.391001091
WUSLED_clean,0.0020726177,0.9299285957
WUSSEK_clean,0.0026228096,1.1267922096
WUSXEP_clean,0.0057122978,1.8056302893
WUTBES_clean,0.0014309763,0.5687682553
WUTBEU_clean,0.0028472079,1.281905509
WUTBIW_clean,0.001497934,0.5582695869
WUTBOC_clean,0.0016424834,0.5703070986
WUTBUI_clean,0.001397775,0.5507687205
WUTCAP_clean,0.0015102174,0.5697617725
WUTCET_clean,0.0052553282,1.7436728776
WUTKIG_clean,0.0026818768,1.1658898892
WUWQEL_clean,0.000942255,0.4166090758
WUYWIY_clean,0.0027873842,1.2627530199
WUYWOE_clean,0.00269435,1.2194064482
WUYWUK_clean,0.0033108265,1.4305787001
WUYXAR_clean,0.0029129588,1.3664693505
WUYXEV_clean,0.0029460544,1.3359095528
WUYXIZ_clean,0.0031064092,1.3570657688
WUYXOF_clean,0.002752083,1.2630247846
WUYXUL_clean,0.0029705164,1.3204012433
WUYYAS_clean,0.003047281,1.349016671
WUYYEW_clean,0.0029944249,1.3223952255
WUYYOG_clean,0.0038482764,1.6159621182
WUZDOL_clean,0.0009324473,0.4135906715
WUZGAB_clean,0.0028464865,1.3082455622
WUZQOZ_clean,0.0025863358,1.119381435
XACSIG_clean,0.003042317,1.0263809135
XACYAB_clean,0.0143258221,3.4915184404
XACZEH_clean,0.0015602941,0.6868267867
XADCEM_clean,0.0057318004,2.2560723515
XADDAJ01_clean,0.0042933707,1.6235404351
XADDAJ_clean,0.0041166726,1.5970773454
XADDEN_manual,0.0044172583,1.5302674333
XADDIR_manual,0.0043139306,1.5283300393
XADDOX_clean,0.0023589003,1.0190087341
XADDUD_clean,0.0028452807,1.2043966748
XADGAM_clean,0.0121976358,2.1423842266
XADGOA_clean,0.0020202408,0.7189018103
XAFBEN_clean,0.0074070848,2.1447104302
XAFFAN_clean,0.0031153418,1.5221465343
XAFFER_clean,0.0035022917,1.5322901504
XAFFIV_clean,0.002966461,1.4907690627
XAFFOB_clean,0.0028801453,1.4839055925
XAFFUH_clean,0.003570428,1.5937676629
XAFXOT_clean,0.0015513612,0.5254153664
XAGPUT_clean,0.0030244738,1.2533115163
XAHPAZ_clean,0.0030807061,1.3618700553
XAHPED_clean,0.0030844371,1.4454736663
XAHPIH_clean,0.0029224864,1.4796325846
XAHPON_clean,0.0034768743,1.6961035607
XAHPUT_clean,0.0045914154,2.0433361089
XAHQAA_clean,0.0041963166,2.1188500291
XAHWAG_clean,0.0037975755,1.5529703913
XAJQAC_SL,0.0076939966,2.5437590904
XAJSEJ_clean,0.0047983727,2.1867728929
XAKLIH_clean,0.0117435503,2.2986936229
XAKQOR_clean,0.0045314957,1.7992408037
XAKYUE_clean,0.0032396078,1.2412946183
XAKZAL_clean,0.0035035351,1.1173727501
XAKZEP_clean,0.0036041677,1.3527112183
XAKZIT_clean,0.0032891418,1.3220097388
XAKZOZ_clean,0.0034178621,1.3584392706
XAKZUF_clean,0.0032023523,1.2587642035
XALBAO_clean,0.0033303904,1.2926209374
XALBES_clean,0.0032481179,1.3106270945
XALBIW_clean,0.0034916445,1.2982960937
XALBOC_clean,0.0033781084,1.2823697851
XALBUI_clean,0.0033691922,1.2886139501
XALCAP_clean,0.0035635686,1.2987134276
XALCET_clean,0.0031521384,1.2302669932
XALCIX_clean,0.0032299557,1.0912136895
XALCOD_clean,0.0032815204,1.1036035419
XALCUJ_clean,0.0032628999,1.1137403032
XALDAQ_clean,0.0031425822,1.1067590153
XALDAS_clean,0.0041587631,1.599527266
XALDEU_clean,0.0030824234,1.0674638464
XALDIY_clean,0.0030022116,1.0957785981
XALDOE_clean,0.0033373822,1.0854312809
XALMII_clean,0.0030501986,1.366103768
XALTIP_clean,0.0026253466,1.2355847345
XALXUF01_clean,0.0038855464,1.7046361146
XALXUF_clean,0.0037843705,1.6627025658
XAMDUM01_clean,0.0046497456,1.4941363269
XAMDUM02_clean,0.004587749,1.5341706363
XAMDUM03_clean,0.0046264968,1.5316468578
XAMDUM04_clean,0.005166384,1.6500448792
XAMDUM05_clean,0.0048899824,1.5818666932
XAMDUM06_clean,0.00450767,1.536735746
XAMDUM_clean,0.0044353406,1.4984115097
XAMGUQ_clean,0.0029065195,1.2266768194
XAMHEA_manual,0.003174255,1.3909859418
XANKOO_clean,0.0024652019,1.2009451256
XANLAA_clean,0.0060041117,2.5120924381
XANLEE_clean,0.0061456264,2.5800016996
XANMIJ_clean,0.0025582553,1.1036361498
XANMUX01_clean,0.0018260159,0.8806646463
XANMUX02_clean,0.0017819462,0.8652728464
XANMUX03_clean,0.0025165341,1.125202915
XANMUX04_clean,0.0021747408,0.9719462784
XANMUX05_clean,0.0022360551,1.0126072254
XANMUX06_clean,0.0029200925,1.3182761484
XANMUX07_clean,0.0022992854,1.0073725189
XANMUX08_clean,0.0080685758,2.6734884013
XANMUX_clean,0.0019179873,0.8714330153
XANZAQ01_clean,0.0024037349,1.0925046536
XANZAQ02_clean,0.0023926138,1.0669786732
XANZAQ03_clean,0.00247005,1.1004598135
XANZAQ04_clean,0.0031837969,1.4024291701
XANZAQ05_clean,0.0030479613,1.343426455
XANZAQ06_clean,0.0034626174,1.4446192452
XANZAQ07_clean,0.003100389,1.3882998799
XANZAQ08_clean,0.0028668471,1.2843188843
XANZAQ_clean,0.0026094743,1.1649884608
XAPCOH_clean,0.0028116847,1.1410568501
XAPCOJ01_clean,0.004575908,1.9252558001
XAPCOJ02_clean,0.0045781621,1.9350883669
XAPCOJ03_clean,0.0046931234,1.9160273433
XAPCOJ04_clean,0.004814847,1.9216604439
XAPCOJ05_clean,0.004433897,1.893616665
XAPCOJ06_clean,0.0045150461,1.8788813396
XAPCOJ07_clean,0.0045894328,1.9414766049
XAPCOJ_clean,0.0046052118,1.9816363963
XAPCUN_clean,0.0026207719,1.1163705082
XAPDAU_clean,0.0026997703,1.1263631476
XAPDEY_clean,0.0026444715,1.1326310124
XAPGAZ_clean,0.0006736968,0.3159790567
XAPGED_clean,0.0006600119,0.3176883315
XAPGOK_clean,0.0024465662,1.0146748067
XAPGUQ_clean,0.0023338527,0.9352186464
XAPNIN_clean,0.0044873465,1.8559955598
XAPSIS_clean,0.0038787607,1.6454794154
XAPTEQ_clean,0.0061423912,1.7623540039
XAPTUE_clean,0.0037560335,1.4443859429
XARPAK_clean,0.0043079399,1.7252793856
XASFAY_clean,0.0031280624,1.1939859286
XASJUZ_clean,0.002232609,0.8580571363
XASNUD_clean,0.0040442336,1.7624380763
XASPEP_clean,0.0036165559,1.6038577605
XATLIQ_clean,0.0025056883,1.0906974041
XATZOK_clean,0.0045212847,1.9083217312
XATZUQ_clean,0.0038771464,1.6443758311
XAVDEF_clean_h,0.0033564172,1.5418330322
XAVKIR_clean,0.0046769708,1.9241619705
XAVQIU01_clean,0.0036470968,1.5191074672
XAVQIU_clean,0.003781043,1.532227146
XAWVUN_clean,0.0029685599,1.3994915733
XAZFEJ_clean,0.0016405137,0.6903154859
XAZGEK_clean,0.0009609215,0.4655513572
XEBHOC_clean,0.0028807327,1.4104128877
XEDGIY_clean,0.0026124565,1.0949797444
XEDLUN01_clean,0.009942564,3.1493183862
XEDLUN_clean,0.0097079786,3.1275083728
XEDPED_clean,0.0029488739,1.1661576462
XEDPIH_clean,0.0053012416,1.1733209004
XEDPON_clean,0.0043106458,1.7697986288
XEDPUT_clean,0.0280608503,1.9093566873
XEFGAQ_clean,0.0037910233,1.2019026989
XEFKOI_clean,0.0041925534,1.2909031204
XEGJIE02_clean,0.0031690923,1.3056276719
XEGJIE_clean,0.0031347032,1.311928822
XEGJOK_clean,0.0029984692,1.2929870145
XEGJUQ_clean,0.0029640801,1.3285281995
XEGKAX_clean,0.0028450407,1.2416254985
XEGKEB_clean,0.0029045604,1.2602088653
XEGKIF_clean,0.0041373733,1.3966176072
XEGKOL_clean,0.0023367689,0.993001034
XEGKUR_clean,0.0028688486,1.3011081442
XEHDEV_clean,0.0024658896,1.0862070266
XEHRUY_clean,0.0028282295,0.9796930452
XEHSAF_clean,0.0026642449,0.9611931442
XEHSEJ_clean,0.0025751668,0.9494287621
XEHSIN_clean,0.0027674945,0.9700705863
XEHSOT_clean,0.0027229554,0.9657644702
XEHSUZ_clean,0.0029820917,0.9809927756
XEJWUG_clean,0.0055974231,1.2629621395
XEJXAN_clean,0.0057372464,1.3635038059
XEJXER_clean,0.0010778483,0.4178848835
XEKCAT01_clean,0.0052687542,2.2032672581
XEKCAT_clean,0.005544594,2.2453659723
XEKJIH_clean,0.0315744629,3.1775607639
XEKMIL_clean,0.00142482,0.5626226806
XEMHOM_clean,0.0010624057,0.3448798886
XENCAU_clean,0.0018632352,0.8878724632
XENKIM_clean,0.0037064588,1.6663545951
XENZEX_clean,0.0935544729,0.7639268721
XEPBAX_clean,0.0032885889,1.429697485
XEQGAC_clean,0.004072721,1.4120081807
XEQRAO_clean,0.0020130659,0.770996368
XESKAJ_clean,0.0018014371,0.8315684432
XESKEN_SL,0.001200958,0.5904739389
XESKIR_clean_h,0.0009021317,0.451298604
XESKUD_clean,0.0010774151,0.5027786945
XESLAK_clean,0.000858707,0.4304280026
XEVHAJ_clean,0.0076190399,1.5037418224
XEVHEN_clean,0.0074307162,1.4657597954
XEWDUA_clean,0.0009424978,0.4437017855
XEWFAI_clean,0.0012479223,0.6220499108
XEXLAP_clean,0.0018200896,0.8592943022
XEXLET_clean,0.0016957508,0.7582496134
XEXLIX_clean,0.0034326942,1.3250449312
XEXLOD_clean,0.0028336612,1.21064259
XEXLUJ_clean,0.0027338223,1.1372422007
XEXMAQ_clean,0.0025987463,1.1524301842
XEXMEU_clean,0.0022683972,1.0293516521
XEYMAR_clean,0.0019714787,0.8762107503
XIBZUF_clean,0.0054516478,2.2117980892
XICNOO01_clean,0.002029698,0.935506383
XICNOO02_clean,0.0020151013,0.9270641608
XICNOO_clean,0.0020473676,0.9380961301
XICYAL_clean,0.0043422276,1.4840774413
XICYEP_SL,0.0024559927,0.9308699429
XICYIT_SL,0.0035605384,1.3180023962
XICZAM_clean,0.0013401343,0.6308529963
XIDBUJ_clean,0.0042510575,1.6374205524
XIDMED_clean,0.0038687214,1.4730976655
XIDSUZ_clean,0.0032465126,1.4671504697
XIFHIF_clean,0.0015583286,0.7147280166
XIGFOJ_manual,0.0023041607,1.1098610358
XIGHAX_clean,0.0015760181,0.6976546265
XIGHEB_clean,0.0014436958,0.6784007413
XIGHIF_clean,0.0014614704,0.6991141219
XIGWUF_clean,0.0016084627,0.7308053563
XIHRIQ_clean,0.0049535428,1.4734546205
XIHSAJ01_clean,0.0043614579,1.7243167668
XIHSAJ_clean,0.0040921379,1.7085438553
XIHSEN01_clean,0.0046990084,1.762194258
XIHSEN_clean,0.0047464731,1.8222405334
XILDUT_clean,0.0029420049,1.1308118137
XILLEL_clean,0.0058830317,2.1995839041
XILLIP_clean,0.0063626185,2.5687004699
XILSUI_clean,0.0041903009,1.8104076898
XILTAP_clean,0.0043887691,1.914481432
XILVIZ_clean,0.0041640881,1.8493763644
XINHOT_clean,0.0033534515,0.9473955831
XINRAP_clean,0.0018365745,0.8239948081
XINWUO_clean,0.0013355956,0.6360730847
XINZEB_clean,0.0054482299,1.7766624446
XIPGUA_clean,0.0002417083,0.1214116307
XISDIO_clean,0.0064675404,2.3352627796
XISDOU_clean,0.0063103346,2.2981513642
XISDUA_clean,0.0061972871,2.2917894055
XISKUF_clean,0.0045486635,1.15694428
XISPEW01_clean,0.0031572998,1.2807880007
XISPEW02_clean,0.0028555402,1.2140041248
XISPEW_clean,0.0035428815,1.3405950822
XISPUM01_clean,0.0024437255,1.0488883784
XISPUM_clean,0.0037272902,1.4300910268
XISVUR_clean,0.0054013021,1.9660242769
XISXEE_clean,0.0035032263,1.509873497
XITYOP_clean,0.0053082729,2.0302191114
XIVMEW01_clean,0.0056416022,1.5804199691
XIVVEF_clean,0.0120505133,4.0364343198
XIWLAQ_clean,0.0020024636,0.7390479748
XIWYEH_clean,0.006113641,0.9164925035
XIYYEL_clean,0.0014957277,0.8314940439
XIZJEW_clean,0.0050362125,1.1315164218
XOBDUO_clean,0.0005092751,0.2361522878
XOBXIW_clean,0.0017805274,0.659325861
XOCQUD_clean,0.0006228574,0.242955811
XOCWET_clean,0.0018494572,0.7566267464
XODNUB_clean,0.0009236476,0.3355473689
XODPUD_clean,0.0035079666,1.5535726402
XOFGAC_clean,0.0033517539,1.4786271743
XOFGEG_clean,0.0034758027,1.435418207
XOFPEP01_clean,0.0015284954,0.5701034294
XOFPEP_clean,0.0014779696,0.544287482
XOGXAU_clean,0.0036477186,1.301915624
XOHLEM_clean,0.0051089546,1.797268012
XOHTUJ_clean,0.0018801397,0.896458112
XOJWEZ_clean,0.0026429665,0.9355123345
XOJWOJ_clean,0.0042082347,1.5749313298
XOMCIN_clean,0.0065674767,2.393903473
XOMCOT_clean,0.0124461526,2.5700392627
XOMCUZ_clean,0.0016792087,0.4843198947
XOMDOU_clean,0.0064919331,1.6547463059
XOMGIQ_clean,0.0027234742,1.1399603845
XOMHEO_clean,0.0100546058,2.9491780657
XOMHIS_clean,0.0060405887,2.5855747814
XOMJOY_clean,0.0060887903,1.6987640123
XOMJUE_clean,0.0066015771,1.7188149249
XOMNEU_clean,0.0109292051,2.0935042837
XONGUD_clean,0.0002492668,0.1203411502
XONLES01_clean,0.0034350682,1.6513800474
XONLES_clean,0.0035795856,1.6848509198
XOPJAO_clean,0.0117192926,1.9512467145
XOPLOE_clean,0.0033252805,1.3334985509
XOPMIA_clean,0.0049576831,1.7988723854
XOQXIL_clean,0.0025862359,1.0705094873
XORHET_clean,0.0026929771,1.1201920237
XOSPOK_clean,0.0037749792,1.3591067448
XOTGUI_clean,0.0018855909,0.8499063031
XOTHAP_clean,0.0017189043,0.7547648679
XOTSEG_clean,0.0031845536,1.3843379883
XOTSIK_clean,0.0030034894,1.2895692013
XOTXAG_clean,0.0033242942,1.1934559093
XOTXUB_clean,0.0009385109,0.3864158563
XOTZIR_clean,0.0043801833,1.1821528184
XOVPIH_clean,0.0018929878,0.7725012626
XOVPON_clean,0.0023641639,0.9510448473
XOVPUU_clean,0.0030422283,1.4617448466
XOVQAB_clean,0.0031145964,1.398453762
XOVQEF_SL,0.0030021741,1.4683550028
XOVQIJ_clean,0.0032994866,1.4051660644
XOVVOU_clean,0.0043294264,1.6615968221
XOXMED_clean,0.0028998291,1.3537815482
XUBGUY_clean,0.0025260676,1.1985119654
XUCSOF_clean,0.0074801662,1.7314896572
XUDNAN_clean,0.0034186504,1.4220722558
XUDNUH_clean,0.0032166718,1.488921637
XUDPET_clean,0.0044424835,1.9800470112
XUDPIX_clean,0.003260217,1.5215609439
XUDPOD_clean,0.0031954356,1.5250823663
XUDVAV_clean,0.008818594,2.2167818859
XUDYEC_clean,0.0039696451,1.5433161439
XUDYOM_clean,0.0078843372,2.1477408088
XUFWAX_clean,0.008826697,2.4259757286
XUFWEB_clean,0.0089081241,2.4845218091
XUFWIF_clean,0.0084345028,2.3232712145
XUFWOL_clean,0.0118059017,3.3461537548
XUFWOM_clean,0.0029182192,1.3123424955
XUFYAA_clean,0.0045423102,2.010332623
XUGROI_clean,0.0044121373,1.9676114856
XUGSEY_clean,0.0041253284,1.7944585291
XUGWUS_clean,0.002146581,0.7252286691
XUJPEY_clean,0.0058768886,1.8053504204
XUJPIC_clean,0.0054950114,1.8156075071
XUJPOI_clean,0.0057435615,1.8817530756
XUJQAV_clean,0.0054700585,1.8718805021
XUJSAY_clean,0.0116687385,0.8074227014
XUKHUI_clean,0.0069860168,2.0804728048
XUKLAS_clean,0.0041260421,1.250643265
XUKNIC_clean,0.0038047734,1.6398412758
XUKYEI_neutral,0.0028838202,1.4175388751
XUMMOJ_clean,0.0014132629,0.6630077956
XUMMUP_clean,0.0013069352,0.5726669929
XUMNAW_clean,0.0052421206,1.6803615466
XUMNEA_clean,0.006317444,1.3486151557
XUMNIE_clean,0.0052530827,2.1298717723
XUMTUV_clean,0.0040947015,1.5310323793
XUMVAD_clean,0.0041097714,1.5202143708
XUMVEH_clean,0.0038642144,1.4974558828
XUNGOD_clean,0.0096257991,2.4143857554
XUNGUJ_clean,0.0080346541,2.2121614582
XUNHAQ_clean,0.0079324047,2.257676814
XUNSAC_clean,0.007749432,2.0981344866
XUNSEG_clean,0.00753417,2.0474322135
XUNSIK_clean,0.0084005995,2.2278217686
XUNSOQ_clean,0.0086676589,2.222052747
XUNTIL_clean,0.0052281758,1.5432859212
XUPSAE_clean,0.0060760816,2.360017004
XUTQEI_clean,0.0033473947,1.5539361764
XUVGUQ01_ion_b,0.0030344383,0.506907756
XUVHEB_clean,0.005670197,1.8046253643
XUVQOW_clean,0.0039481214,1.6122283317
XUWFUR_clean,0.0025217188,1.0054228059
XUWKEH_clean,0.000887684,0.402607723
XUWSUD_clean,0.0108833991,1.9487553294
XUWTAK_clean,0.0113259752,1.9559734036
XUWVUG_clean_h,0.0002049716,0.0856062192
XUYXAR_clean,0.0024715991,0.82936674
XUZFUU_clean,0.0030970011,1.0941061125
YABHER_clean,0.0041612788,1.7609034736
YABHIV_clean,0.0034166773,1.442815162
YABPAU_clean,0.0063534656,2.1443232182
YAFJEX_clean,0.009141625,3.082448258
YAGHAS_clean,0.0038382881,1.2611781148
YAGHUM_clean,0.0032866839,1.4063697223
YAGJOI_clean,0.0051907571,1.6417524723
YAHPED_clean,0.0047699688,1.8988563547
YAHWAI_clean,0.0018751365,0.823975427
YAJXIT_clean,0.002969138,0.9755700898
YAJXUF_clean,0.0033121773,0.9625593869
YAMYUJ_clean,0.007628162,2.3267585913
YANBAR01_clean,0.0015585609,0.600920784
YANBAR02_clean,0.0014824198,0.6023923265
YANBAR03_clean,0.0015632226,0.6120031929
YANBAR_clean,0.0016751033,0.6274007799
YAPLIM_clean,0.0027409832,1.1938637971
YAPLOS_clean,0.0017583476,0.8155967767
YAPLUY_clean,0.0020710714,0.9244757869
YAPMAF_clean,0.0023928797,1.0584110899
YAPTIT_clean,0.0049544387,2.0643763594
YAPXIX_clean,0.0078666341,1.0161480518
YAQCEY_clean,0.0029360355,1.2066940299
YAQKEI_clean,0.0029551206,0.9096208099
YARBAW_clean,0.0016818019,0.641094294
YARBIE_clean,0.0117690402,1.6015892178
YARDEC_clean,0.0064009535,2.1215459488
YARDIG_clean,0.0057361493,1.999405291
YARGAB_clean,0.0029210327,1.2712151966
YARGOP_clean,0.0038908864,1.7551771388
YARKEJ_clean,0.005419073,1.6850137126
YARKOT_clean,0.0063801505,2.4397865881
YARSAN_clean,0.0082622032,1.7286706124
YARXEX_clean,0.0013529878,0.5776492254
YARYEV_clean,0.0007684344,0.3591946281
YARYIZ_clean,0.0007136658,0.3504711165
YARYOF_clean,0.0008816875,0.4085928894
YARYUL_clean,0.0009667852,0.4631328675
YARZEZ01_clean,0.0022050759,1.0172620063
YARZEZ02_clean,0.0015370763,0.7398460473
YARZEZ03_clean,0.0016906236,0.7788567198
YARZEZ_clean,0.0017107501,0.7556975801
YASLOW_clean,0.0025087694,1.1407732162
YASLUA_clean,0.0021666421,0.8447614096
YASVUM_clean,0.0062930325,2.6811645535
YATDUV_clean,0.0028113777,1.2796233388
YATTUK_clean,0.0028135039,1.2647297422
YATVUN_clean,0.0090465955,3.3557527268
YAVSOG_clean,0.0029652657,0.96779426
YAVTUN_clean,0.0021367826,0.9551048169
YAVVAV_clean,0.0024736276,1.0348913753
YAVVEZ_clean,0.0021543076,0.9624628712
YAVVID_clean,0.0032339014,1.2084599031
YAVVOJ_clean,0.0034761744,1.2464971259
YAVVUP_clean,0.0034805686,1.2143114861
YAVWAW_clean,0.0031812457,1.1849854073
YAVWUQ_clean,0.0040996401,1.7287493336
YAVZAX_clean,0.0032032978,1.0962868015
YAVZUT_clean,0.0036909087,1.5141727389
YAWBAC_clean,0.0047085468,1.6691142194
YAWFOS_clean,0.0007316625,0.3424539426
YAWKOX_clean,0.0021201821,0.906928062
YAXBOP_SL,0.0041637174,1.571935184
YAYLER_clean,0.0006762059,0.2630241129
YAYPOF_clean,0.0012470529,0.4987734516
YAYRAT_clean,0.0062501825,2.5719259941
YAZWOM_clean,0.0006480389,0.3022132165
YEBLAT_clean,0.0012214016,0.5478792205
YEDKOI_clean,0.0027810219,1.1381278901
YEDKUO_clean,0.0035872464,1.6508594195
YEDLAV_clean,0.0081537131,2.2261660946
YEFNEC_clean,0.0012695419,0.575391008
YEFNIG_clean,0.0012839685,0.5646013446
YEFNOM_clean,0.0011930808,0.5797175491
YEFPAA_clean,0.0011829822,0.5759291207
YEFPEE_clean,0.0013214777,0.6479482123
YEGCUJ_clean,0.0031446815,0.972508551
YEGHEZ_clean,0.007250638,2.1666845443
YEGHIC_clean,0.0004894891,0.2697843983
YEGKOM_clean,0.0040387533,1.713285127
YEHGID_clean,0.0047396906,1.6306678395
YEKXET_clean,0.0037874556,1.6312457859
YEKXOD_clean,0.0031174309,1.3173767764
YEKXUJ_clean,0.0028095484,1.2628455658
YELYOE_clean,0.0064024874,1.3929933941
YEMFOM_clean,0.0055308737,1.7384822094
YEMJAC_clean,0.0032184276,1.2641600373
YEMMAF_clean,0.0009471166,0.42316872
YENLUA_ion_b,0.0014049408,0.6375126947
YEQRER_clean,0.0007152829,0.3536119431
YEQRIV_clean,0.0010344299,0.4890433787
YEVQOG_clean,0.001355055,0.5461503599
YEYCUC_SL,0.0034812152,1.4821504145
YEYDAJ_clean,0.0097405012,2.1377117905
YEYFEP_clean,0.0021627331,0.9953323043
YEZFIU_clean,0.0019155476,0.8198289926
YICDAR_clean,0.0041186455,1.7267450499
YICREI_clean,0.0051649625,1.5379290281
YIDSOT_clean,0.0048546982,1.5924110248
YIJCEB_clean,0.0721898751,4.9673097264
YIKJOT_clean,0.0015412613,0.6960246323
