name,H2_293_0.01,H2_293_5
FUTZAX_clean,0.0026526563,1.2226222733
FUTZEB_clean,0.0038432938,1.6405245714
FUTZIF_clean,0.0041681363,1.6415449782
FUTZOK_clean,0.001760078,0.7288000477
FUTZOL_clean,0.0024546189,1.1334138053
FUVBAB_clean,0.003409466,1.5197681916
FUVBOP_clean,0.0020820152,0.9120889788
FUVDEH06_clean,0.0003681336,0.160693627
FUVGAG01_clean,0.0003504106,0.1518817128
FUVGAG_clean,0.0003640827,0.1558547204
FUWFIO_clean,0.001809179,0.8613667078
FUWFOU_clean,0.0018354727,0.7401902176
FUWXOL_SL,0.0070826202,2.0422620619
FUWYAY_clean,0.0016998856,0.6211147956
FUXCOS_clean,0.0014146501,0.5560062551
FUXXIH_clean,0.0014389681,0.6592944021
FUYCEJ_clean,0.0044663705,2.0063883596
FUYCIN_clean,0.0026113703,1.2428895016
FUYKER_clean,0.002629526,1.0774432881
FUYZAB_ion_b,0.0002485614,0.1153313758
FUZKAN_clean,0.0019511982,0.7330789011
FUZPUN_clean,0.0031733584,1.3186271802
GACBOE_clean,0.0029316211,1.3305829144
GACPUX_clean,0.0029634712,1.2555737102
GACQAE_clean,0.0025624933,1.1129699264
GACVIS_clean,0.0022861307,1.121780074
GADDOH_clean,0.0019892395,0.8760291722
GADFAV_clean,0.0023385914,0.8674871397
GADHIF_clean,0.0025269867,1.0776497391
GADMAA01_clean,0.0004716098,0.230508482
GADMAA_clean,0.0004748072,0.2379327394
GADNUX_clean,0.0029157901,1.3293922455
GADRAH_clean,0.002179482,0.9974179483
GAFROX_clean,0.0030728758,1.414290596
GAFRUD_clean,0.002896827,1.2820315305
GAGQAI_clean,0.0024708425,1.1523780931
GAGSUF_clean,0.0010202124,0.4820199152
GAGTAM_clean,0.002166007,0.8947518555
GAGTEQ_clean,0.0022120718,0.9346113741
GAGZEV_clean,0.00304333,1.5004226741
GAHWIX_clean,0.0028970697,1.3249672534
GAHXUL_clean,0.0016690691,0.8381609632
GAJTOC_clean,0.0012003317,0.4858179084
GAJTUI_clean,0.001297028,0.4977566856
GAJVAQ_clean,0.0012398921,0.4718803217
GAJYUN_clean,0.0010802513,0.4765619971
GAJZAU_clean,0.0010224875,0.4613657497
GAJZEY_clean,0.0010434503,0.4459744667
GAJZIC_clean,0.0009202872,0.4312979558
GAJZOI_clean,0.0008703739,0.3922046585
GAJZUO_clean,0.0014583419,0.6416086436
GAKBAX_clean,0.0009508609,0.4295465018
GALCAZ_clean,0.0018564296,0.8256634003
GALHOS_ion_b,0.0022529336,0.8545552212
GALJAG_clean,0.0030887353,1.3434213502
GAMFEI_clean,0.0017058098,0.7542411353
GAMSOD_clean,0.0018641503,0.7289902902
GAMTAQ_clean,0.0022760331,0.9421291948
GAMTEU_clean,0.0024847939,0.9601079445
GAMTIY_clean,0.0024299054,0.9321259681
GAMXAV_clean,0.0026536017,1.1323210586
GANBAZ02_clean,0.0053172428,2.2033635344
GANBAZ_clean,0.0174757411,5.0253191085
GANBED02_clean,0.0032124979,1.4653418222
GANBED_clean,0.0033566381,1.5071055982
GANBIH_clean,0.0025422279,0.9283374622
GAPDEH_clean,0.0020907458,0.8065157482
GAPDUX_clean,0.0014601037,0.6058057756
GAPNOD_clean,0.0010932487,0.5150136438
GAQYIH_clean,0.0012953207,0.6390737878
GARLAP_clean,0.0033552455,1.4037566349
GARLET_clean,0.0035338962,1.4348791279
GARLIX_clean,0.0035616474,1.4413347448
GARLOD_clean,0.0035599683,1.451239592
GARLUJ_clean,0.0036428677,1.4377661289
GARMAQ_clean,0.0036264604,1.4161466028
GARPAR_clean,0.0023286848,0.8889766309
GARQAU_clean,0.0030866346,1.1916183487
GARSUQ_clean,0.0027229437,1.0693021172
GARTAX_clean,0.0029038237,1.1149241739
GARTEB_clean,0.0025450337,0.9872279282
GARTIF_clean,0.0027575984,1.059067173
GARTUR_clean,0.0014390424,0.6380961365
GASSEB_clean,0.0025400916,1.0931240564
GASSUR_clean,0.0028492182,1.2960427556
GASTIG_clean,0.0088445658,2.3017530231
GATHAL_clean,0.0011431797,0.534814863
GATQIE_clean,0.0030236866,1.2778938773
GATQOK_clean,0.0035912137,1.5092400251
GATSAY_clean,0.0025299824,1.1734954581
GAVYAG_clean,0.0060689876,2.12632462
GAWCUF_clean,0.0029358341,1.1312731413
GAWJEV_clean,0.0014152385,0.5712961157
GAWKAS_clean,0.000158277,0.0724607927
GAWKEW_clean,0.0002777218,0.1285388129
GAWLIB_clean,0.0006902688,0.2853678773
GAWMOJ_clean,0.0020683251,1.0150431459
GAXDIS10_clean,0.0007986583,0.3938459026
GAXGOD_clean,0.0023529971,0.7036470477
GAXKOH_clean,0.0016607899,0.7685225595
GAXQIH_clean,0.0013094058,0.5755770506
GAXVUY_clean,0.0033191749,1.3610682709
GAXWAF_clean,0.0029739897,1.2699996699
GAYFUJ_clean,0.0026311325,1.206876199
GAYGAQ_clean_h,0.0034876336,1.2580195819
GAYPED_clean,0.0028220116,1.3437620342
GAYTEH_ion_b,0.0010423127,0.462362316
GAZLAW_clean,0.001950146,0.8092700714
GEBCAT_clean,0.0005949732,0.3092048857
GEBPEK_clean,0.0024747038,1.2683084272
GEDDAW_clean,0.0013611827,0.6286584049
GEDDEA_clean,0.0016385729,0.6750747031
GEDLIM_clean,0.0029201983,1.0668812478
GEDPAH_clean,0.0003965782,0.1812136636
GEDQIR_clean,0.0025563711,1.1709570174
GEDQOX_clean,0.0029544193,1.2763068586
GEDRAK_clean,0.0035725019,1.5131547182
GEDREO_clean,0.00330549,1.173175309
GEDROY_clean,0.0035037412,1.4586351001
GEDRUE_clean,0.0033807359,1.3673529401
GEDSAL_clean,0.003768088,1.5302730838
GEDSEP_clean,0.0047242114,1.5759140935
GEDSOZ_clean,0.0030002598,1.3755881834
GEDSUF_clean,0.0035901727,1.3190985565
GEDTAM_clean,0.0030025518,1.3243774844
GEFFUT_clean,0.0026969252,0.985819324
GEFYUN_clean,0.0012509484,0.5759063553
GEFZAU_clean,0.001233181,0.570849031
GEGBEB_clean,0.0028658988,1.0441555049
GEGBOL_clean,0.0027948062,1.0368913396
GEGDED_clean,0.003475805,1.3807179229
GEGGEG01_clean,0.0049166124,1.430713087
GEGGIK01_clean,0.0050695648,1.460043709
GEGGIK_clean,0.0048642866,1.4426715442
GEGGUW_clean,0.005043012,1.4668731624
GEGHAD_clean,0.0049630439,1.4544387894
GEGWAS_clean,0.0013768313,0.614477598
GEJJEL01_clean,0.0006629883,0.3095650299
GEKVEZ_clean,0.0005862188,0.2754914604
GEPDEM_clean,0.0017007456,0.69191492
GERNOI_clean,0.0023144455,0.9876576648
GERPUP_clean,0.0005274052,0.2266041036
GERWEH_clean,0.0027548979,1.1272346784
GESDUF_clean,0.0007325341,0.3565498772
GESFAN_clean,0.0007600893,0.3455952106
GESNIC_clean,0.0018410303,0.7616026202
GESNOI_clean,0.0016219492,0.7059758356
GEVKID_clean,0.0015408919,0.5518248486
GEVXIQ_clean,0.0009021873,0.4089029476
GEWXAJ_clean,0.0015993244,0.5571904339
GEZYOB_clean,0.0012233664,0.5739003718
GEZYUH_clean,0.001457008,0.6453061675
GEZZAO_clean,0.0031907619,1.20755886
GIDKOU_clean,0.0051139984,1.3894904568
GIFFAE_clean,0.0017945067,0.8074147207
GIFFEI_clean,0.0018214439,0.7912199432
GIFKEL_clean,0.0022740076,0.923847518
GIHPAQ_clean,0.0019031186,0.699484951
GIHPEU_clean,0.0018560515,0.696240451
GIJXAA_clean,0.0048220984,2.0296557046
GIKQIC_clean,0.0019139403,0.730733466
GIMSIG_clean,0.0020088614,0.898673822
GIMSUS_clean,0.0032195742,0.8961334163
GINLIA_clean,0.0040856334,1.6733473402
GINNUO_clean,0.0009493705,0.4230657619
GIQXEK_clean,0.0018574634,0.7841510668
GIQXIO_clean,0.001638935,0.7169843536
GIQXOU_clean,0.0017509672,0.7352248568
GIQXUA_clean,0.0016119933,0.724183431
GIQYAH_clean,0.001684204,0.7470948994
GIQYEL_clean,0.0017094798,0.701488873
GIQYIP_clean,0.0018213501,0.7810112101
GIQYOV_clean,0.0010677468,0.5153226375
GIQYUB_clean,0.0018372114,0.7428143533
GIQZIQ_clean,0.0038049771,1.5172035648
GIRDUI_clean,0.0015752453,0.6399138034
GIRGUL_clean,0.0009385611,0.4395384144
GIRHEW_clean,0.0040116764,1.2904206625
GIRXUC_clean,0.0018309772,0.8923285922
GIRYAJ_clean,0.0019539939,0.9514692129
GIRYEN_clean,0.0017050713,0.5291613625
GIRYIR_clean,0.0014333477,0.4702321933
GIRYOX_clean,0.0012358967,0.4153170604
GIRYUD_clean,0.0018572731,0.5565556258
GIRZAK_clean,0.0015836736,0.5118398195
GISMAY_clean,0.0021998843,0.9550103115
GISMIG_clean,0.0007051928,0.3207929618
GISNED_clean,0.002440398,1.1704629328
GISWEM_clean,0.0022588021,0.7411110153
GISZUD_clean,0.0009267295,0.4835434393
GISZUF_clean,0.0021619878,0.8790883442
GITPEG_clean,0.0028208168,1.1580272494
GITPIK_clean,0.0027469901,1.1141340452
GITSUY_clean,0.0018674904,0.8987255353
GITTOT01_manual,0.0010526207,0.5227645791
GITTOT_manual,0.0010447404,0.5289924479
GITTUZ_clean,0.0017714458,0.7527610588
GITVEL01_clean,0.0016161226,0.7644834509
GITVEL_clean,0.0016841452,0.7666636917
GITWIQ_clean,0.0017973744,0.7394490226
GIVHIC_clean,0.0045616959,1.7181817745
GIVNIK_clean,0.0016955804,0.8249172339
GIVNOQ_clean,0.00197922,0.9042700303
GIWCAR_ion_b,0.002258964,1.0142528047
GIWCIZ_ion_b,0.0024875697,0.9448186366
GIWCOF_ion_b,0.0025666897,1.0382837286
GIWNUV_clean,0.0025304167,0.8909970712
GIXGOK_clean,0.0011408948,0.4960408909
GIXNAE_clean,0.0020295951,0.9526847142
GIYSEN_clean,0.0015103393,0.6142660728
GIYSIR_clean,0.0016167223,0.6133445861
GIYSOX_clean,0.0015462997,0.5947859925
GIYSUD_clean,0.0022254739,0.9244177045
GIYTAK_clean,0.0021460342,0.9162227799
GIYTIS_SL,0.0023725523,1.0501359048
GIZVER_clean,0.0016876608,0.7382199801
GIZXET_clean,0.0051949632,2.0188029476
GOBGAG_clean,0.0011554193,0.4998208767
GOBSUM_clean,0.0025651087,1.097125238
GOBTAT_clean,0.0031368317,1.4661695847
GOGSIF_clean,0.0017549484,0.8148287802
GOGWAB_clean,0.0051774055,2.1570145893
GOGWEF_clean,0.0044567183,1.9270837579
GOJDOZ_clean,0.0007550253,0.3235894829
GOKBUE_clean,0.0008100794,0.3675755959
GOLQII_clean,0.0007326809,0.3013136686
GOLYOX_clean,0.0022900791,0.7295210987
GOLYUD_clean,0.0021628195,0.7239148286
GOMFOF_clean,0.0012710134,0.5881705897
GOMRAC_clean,0.0026577212,0.8918413098
GOMREG_clean,0.0019996689,0.75461578
GONNAA_clean,0.0018150086,0.8471994801
GONSUZ_clean,0.0037189537,1.4539278208
GONTAG_clean,0.00216892,0.9743580991
GOPLUS_clean,0.0022226118,1.0185571317
GOPTIQ_clean,0.002850976,1.2340016792
GOQSIQ_clean,0.0024785231,1.0253735806
GOQTIR_clean,0.0031276548,1.2850990422
GOQWOY_clean,0.0021269503,1.0412758606
GOQXAN_clean,0.002178103,0.9507886989
GORQAF_clean,0.0007444303,0.3516911437
GOSBOH_clean,0.0013527207,0.6680786597
GOSDEZ_clean,0.0019879122,0.9083375846
GOSDID_clean,0.0026603807,1.0578729187
GOSKEG_clean,0.0036663787,1.5163656317
GOTNEK_clean,0.0042661616,1.3452138305
GOVHOQ_clean,0.0002997026,0.138685043
GOVWOF_clean,0.0028754734,1.2946589864
GOVXIA_clean,0.001854283,0.784692694
GOWHOR_clean,0.0044217569,1.4297280137
GOXGAD_clean,0.0027734626,1.013471186
GOYXAV_clean,0.0009232492,0.3654067453
GOYXEZ_clean,0.000887915,0.3558955501
GOYXID_clean,0.0008614541,0.3501119288
GOYXOJ_clean,0.0008358617,0.3358679942
GOYXUP_clean,0.0008643245,0.3471507452
GOYYAW_clean,0.0008229743,0.3437782974
GOYYEA_clean,0.0009386222,0.3870208342
GOYYIE_clean,0.0008675908,0.3389074658
GOZNAM_clean,0.0018890741,0.8298496195
GOZNEQ_clean,0.0020453544,0.9311857568
GUANZS_clean,0.001682629,0.8054345816
GUBBAG_clean,0.0006743511,0.3286599911
GUBKUL_clean,0.0035966003,1.0957503091
GUBSED_clean,0.0021150895,0.8394635928
GUBVUU_clean,0.0029383652,1.2981885101
GUBZAF_clean,0.0013995474,0.664853941
GUCHUJ_clean,0.0036447339,1.4010172344
GUCJAQ_clean,0.0022710496,0.8539357408
GUDJOG_clean,0.0025804828,1.1097011687
GUFBOA_clean,0.0021906528,0.7838733241
GUFBUG_clean,0.0036797319,1.320335316
GUFREF_clean,0.0021918547,0.7993913359
GUFXEM_clean,0.0025347629,1.1080054603
GUGNON_clean,0.0028999658,1.2618095909
GUHMIH_clean,0.0024898467,1.2709460447
GUHNUU_clean,0.0024565321,1.0637640844
GUHPAC_clean,0.0023956612,1.0715437128
GUHPEG_clean,0.0022260466,0.9169802817
GUJGAU_clean,0.0011120017,0.4688352429
GUJGEY_clean,0.001095014,0.4501250452
GUJREK01_clean,0.0016010459,0.6999449029
GUJREK_clean,0.0014715996,0.6937485147
GUKCIA_clean,0.0066196046,2.3785781484
GUKFEY_clean,0.0034410501,1.5517501119
GUKNIK_clean,0.0005841541,0.2581151047
GUKYUI_clean,0.0009021085,0.3679218165
GUKZAO_clean,0.0025099361,1.1219582991
GULBAR_clean,0.004270587,1.3829078557
GULCAS_clean,0.003888188,1.3264192586
GULPIN_clean,0.0028681426,0.9824838566
GULVUF_clean,0.0021377628,0.9525878597
GULWAM_clean,0.0024667315,1.1009448005
GULWEQ_clean,0.0020072762,0.9637532862
GULWIU_clean,0.0016261727,0.8067940123
GULWOA_clean,0.0010958518,0.5400464783
GUMBIA_clean,0.0024850206,0.9988019727
GUMDEZ_clean,0.0072827902,2.0767992185
GUNFAW01_neutral,0.0012592947,0.6096039327
GUNZIA_clean,0.0029969217,1.1624840324
GUPBEZ02_clean,0.0006688278,0.3695589746
GUPBOJ03_clean,0.001418337,0.7233013642
GUPBUP_SL,0.0008395939,0.4281524345
GUPCAW_clean,0.0010443163,0.5197562377
GUPDEB_clean,0.0011692016,0.5236429041
GUPJEG01_clean,0.0010333385,0.423499203
GUPJEG_clean,0.0010964432,0.4780531668
GUPREQ_clean,0.0018846267,0.810853653
GUQTOB_clean,0.0014577284,0.4692561738
GUQWOG_clean,0.0026600494,1.1977382882
GURPIT_clean,0.0012837766,0.6052688884
GURPUF_clean,0.0012487655,0.6128616733
GURZID01_clean,0.0016598738,0.6727788019
GURZID_clean,0.0016854553,0.6689700822
GUSJOU_clean,0.0019247315,0.8012636891
GUSMAJ_clean,0.0025680133,0.8728911217
GUTYIE_clean,0.0036314887,1.4389146611
GUVCOP_clean,0.0011691403,0.5426694001
GUVKUE_clean,0.0018136716,0.8232778833
GUVLAL_clean,0.0018248631,0.8419794381
GUVZII_clean,0.0018576749,0.8732262211
GUWDUY_clean,0.0026799413,1.1366388321
GUXJUF_clean,0.0009116909,0.3858321151
GUXPOF_clean,0.0010697229,0.4714352399
GUXQAR_clean,0.001406677,0.5668260709
GUXSEY_clean,0.0042815795,1.5969043928
GUXSIC_clean,0.0044020001,1.6143860435
GUXZIJ_clean,0.0013851682,0.5829208293
GUXZUV_clean,0.0022459588,0.9621018936
GUYBAE_clean,0.0014098404,0.6023058408
GUZVOO_clean,0.0018237982,0.7257874886
HABCEV_clean,0.0022723225,1.0495895769
HABCIZ_clean,0.0020451837,0.9644987671
HABCOF_clean,0.0019340246,0.938560438
HABDAS_clean,0.0021420886,0.9736894016
HABKOM_clean,0.0086545929,1.9001411781
HABQUY_clean,0.0032373492,1.4630767464
HABRAF_manual,0.0026056441,1.365748377
HABREJ_clean,0.0034457325,1.4167041028
HADDOI_clean,0.0014775123,0.339498217
HADLOQ01_clean,0.0022485089,1.0807477316
HADPOU_clean,0.0024860727,0.916714018
HADQUA_clean,0.0082978536,2.4204012246
HADXIW_clean,0.000902103,0.418503089
HADYAP_clean,0.0015364412,0.6398232631
HAFFEC_clean,0.0058490516,2.3402947851
HAFGUQ_clean,0.0040759776,1.5713266627
HAFSOZ_clean,0.003555859,1.385744195
HAFTOZ_clean,0.0020517014,1.007070975
HAFVOB_clean,0.0034872809,1.4537335886
HAFVUH_SL,0.0034785169,1.5168970453
HAFWIW_clean,0.0013807578,0.6375027824
HAHCUR_clean,0.0023487273,1.0334894909
HAHPOW_clean,0.0006447102,0.3012084048
HAJDII_clean,0.0011585332,0.5150166237
HAJJAE_clean,7.33891e-05,0.0379678993
HAJLEK_clean,0.0011027312,0.4013572758
HAJLIO_clean,0.0011814977,0.4019103172
HAJLOU_clean,0.0011513318,0.4002528687
HAJLUA_clean,0.0010859723,0.3997400485
HAJMAH_clean,0.0010222888,0.3898221715
HAJMEL_clean,0.0010596728,0.3907989232
HAJMIQ_clean,0.0027033104,1.1653818783
HAJPEQ_clean,0.0037931533,1.2722755774
HAJRES_clean,0.0043794986,1.4014505682
HAJYEZ_clean,0.0034672568,1.1137641816
HAKCAZ_clean,0.0039369984,1.4608841709
HAKCIG_clean,0.0016483018,0.6335500624
HAKSAQ_clean,0.0038054206,1.6771248199
HAKSEU_clean,0.0035645939,1.5422379957
HAKSIY_clean,0.0040335767,1.7977772709
HAKSOE_clean,0.0041441874,1.656579262
HAKTAR_clean,0.0035123041,1.5504925016
HAKVOH_clean,0.0021827013,1.0239879356
HAKVUN_clean,0.0035441736,1.5803093852
HAKWAU_clean,0.003040344,1.3761265985
HALQUJ_clean,0.0029341423,1.350278272
HALVAU_clean,0.0022842907,1.0266662251
HAMJOW_clean,0.003822792,1.7544496694
HAMLIT_clean,0.0035761841,1.444826768
HAMREU_clean,0.0009731347,0.4266671165
HAMRIY_clean,0.0009829397,0.4188056143
HANWAW_clean,0.0030292488,1.3759181234
HAPBAE_clean,0.0024197274,1.0607167596
HAPBEI_clean,0.0024939569,1.0659177217
HAPGIR_clean,0.0022310261,0.9476994663
HAPHUD_clean,0.0021728663,1.0441894279
HAPNEU_clean,0.0028438718,1.1429957092
HAPNOE_clean,0.0013222513,0.5953530785
HAPNUK_clean,0.0013642465,0.5926720771
HAPPAS_clean,0.0013654451,0.5973648838
HAPVAX_clean,0.0013927072,0.5335529107
HAPVEB_clean,0.001325074,0.4995016179
HAQJIV_clean,0.0030122432,1.3255809563
HAQRID_clean,0.0025321909,1.1928182941
HARHOA_clean,0.0051878033,1.9663444303
HARHUG_clean,0.0050337904,1.9656700159
HASMIZ_clean,0.0019499179,0.9618907944
HASNIB_clean,0.001081356,0.4870580046
HASNOH_clean,0.0012173987,0.5266899743
HASNUN_clean,0.0010305434,0.4650466133
HASTAY_clean,0.0029219654,1.2049668665
HATZOS02_clean,0.0012625719,0.5513183126
HATZOS_clean,0.0012887269,0.5461063397
HAVVUX_clean,0.0007249872,0.3257970932
HAVYOU_clean,0.0002525793,0.1214217437
HAVZIP_clean,0.002367711,1.1780219241
HAWGIY_clean,0.0014969421,0.5524411272
HAWREE_clean,0.0024819775,1.0360276224
HAWVAE_clean,0.0028752719,1.128701941
HAWVEI_clean,0.0029568118,1.10147905
HAWVIM_clean,0.0029089796,1.1302909404
HAWVOS_clean,0.0031278049,1.1422672411
HAWVUY_clean,0.0030895994,1.125028721
HAWWAF_clean,0.0030400126,1.1528705674
HAWWEK_clean,0.0021953374,1.0480628984
HAWWIN_clean,0.0020014491,0.8764730393
HAWWOT_clean,0.0018019562,0.8616531886
HAWWUZ_clean,0.001961029,0.8644108856
HAWZEM_clean,0.0059557237,1.8952394453
HAWZIQ_clean,0.0012271741,0.4900773723
HAXJEX_clean,0.0005675509,0.2403868588
HAXMUP_clean,0.0005442811,0.2842001747
HAXNOJ_clean,0.0007941415,0.3947805508
HAYLIE_clean,0.0020241526,0.9180400508
HAYTEI_clean,0.0013120392,0.5963534915
HAZGOF01_clean_h,0.0008211572,0.3849187857
HAZGOF02_clean_h,0.0006941373,0.3592231842
HAZGOF03_clean_h,0.0009392321,0.4209423623
HAZGOF04_clean_h,0.0007549637,0.348882686
HAZGOF05_clean_h,0.0007317065,0.3515053798
HAZGOF06_clean_h,0.0007549637,0.3610265099
HAZGOF07_clean_h,0.0007478077,0.3583555127
HAZGOF08_clean_h,0.0008086341,0.3686351845
HAZGOF_clean,0.0011700149,0.5329489218
HAZNED_clean,0.0026289751,0.7529565876
HAZNIH_clean,0.0026080787,0.7511783973
HAZSIL_clean,0.0016566304,0.7564030756
HAZWIP_clean,0.0020843106,1.0413161941
HEBJAB_clean,0.0010199063,0.428410381
HEBKEG_clean,0.0020513915,0.7907585874
HEBNIN_clean,0.0009542459,0.43514981
HEBNOT_clean,0.0008595558,0.4053581301
HEBTAL_clean,0.0029368802,1.1080296112
HEBTEP_clean,0.0035562661,1.2671186668
HEDBEZ_clean,0.0015125402,0.6517902123
HEDBID_clean,0.0012381497,0.568039218
HEDBOJ_clean,0.0010730851,0.4605334385
HEDBUP_clean,0.0008010019,0.362646581
HEDCAW_clean,0.0021878205,0.9539771687
HEDCEA_clean,0.0031011936,0.9806443157
HEDCIE_clean,0.0019944792,0.9329938697
HEDGUS_clean,6.43764e-05,0.024648427
HEFDON_clean,0.002219028,0.897495956
HEFFEF_clean,0.0018598486,0.7521701902
HEFVAR_clean,0.0006662566,0.2538975074
HEGCEB_clean,0.0009979773,0.4351580376
HEGJUZ_clean,0.0030040104,1.16924878
HEGNAJ_clean,0.0008090572,0.3222410669
HEGNIR_clean,0.0009293832,0.3510313464
HEGNOX_clean,0.0009385158,0.3867787611
HEGNUD_clean,0.0009500928,0.380723871
HEGPAL_clean,0.0008703043,0.3530660846
HEHCOO_clean,0.0010102189,0.5071237094
HEKTAU_clean,0.0038414413,1.5090319845
HEKTUO01_clean,0.0030316504,1.1008153268
HEKTUO_clean,0.0030062906,1.1044260263
HELDEJ_SL,0.0018993051,0.6562676338
HELDOT_clean,0.0021769121,1.0004289752
HEMTEZ_clean,0.0010796673,0.4986719923
HEMVEB_clean,0.0019131626,0.817601785
HEMVIF_clean,0.0092234007,2.3416887028
HENYUV_clean,0.0018705415,0.7614040054
HETDUG_clean,0.0147004713,1.7058349881
HETZOW_clean,0.0019428671,0.8318071954
HEWFUL_ion_b,0.0005273148,0.2001987525
HEXNOO_clean,0.0021025291,0.7781464631
HEXNUU_clean,0.0031915841,1.2018959644
HEXVEM_clean,0.0029698525,1.4688458615
HEZKIH_clean,0.0030418304,1.1223490996
HEZNUW_clean,0.0025516859,0.9255122454
HEZPIL01_clean,0.0038552918,1.5396036584
HEZSAG_clean,0.000826223,0.3648017425
HGCNCO_clean,0.001210326,0.5351721845
HIBGEF_clean,0.0015811362,0.6653546654
HIBGIJ_clean,0.0008143279,0.3724384518
HIBQUE_clean,0.0069079189,1.6246024934
HICVOG_clean,0.0065548564,2.1054356988
HICVUM_clean,0.0030597634,1.239544982
HICZAW_clean,0.0044928304,1.3470227511
HICZEA_clean,0.0040484384,1.3364422087
HICZIE_clean,0.0063856867,1.5525069017
HIDBIH_clean,0.0020927193,0.7067575359
HIDCUU_clean,0.0034754307,1.0737337054
HIDDAB_clean,0.0044162828,1.3059652958
HIFGEK_clean,0.0013933747,0.6078072843
HIFGIO_SL,0.0023368744,1.0842634757
HIFTOG01_clean,0.0019359268,0.9570053098
HIFTOG02_clean,0.0031636371,1.2679163669
HIFTOG_clean,0.0030398515,1.2858997873
HIFTUM_clean,0.0007191279,0.3383420149
HIFVOI_clean,0.0021807141,0.9343459296
HIFVUO01_clean,0.0014523593,0.7286273351
HIFWAV_clean,0.0020170626,0.8233186119
HIGRIA_clean,0.0022600263,1.1060629834
HIHFOV_clean,0.0041886921,1.3834932233
HIHFUB_clean,0.0020753718,0.928617586
HIHGAI_clean,0.0020756357,0.9157259583
HIHGEM_manual,0.0049766561,2.5103152055
HIHGIQ_clean,0.0034755487,1.4472167816
HIHGUC_clean,0.0023986709,1.0686616349
HIJSOK_clean,0.0020376051,0.857665423
HILJUJ_clean,0.000449988,0.2108231914
HIMSAY_clean,0.0072402287,2.3908121538
HIQKID_clean,0.0012154681,0.4602492347
HIQNAY_clean,0.0029093047,1.1228384863
HIQNUS_clean,0.0055906656,1.9057684752
HIQWOV_clean,0.0021897069,0.97995152
HISGAT_clean,0.0019078278,0.7400092403
HISGIB_clean,0.0014982371,0.6149545431
HISJIE_clean,0.0008833547,0.392950948
HISSIN_clean,0.0026481857,1.1669371289
HITXUE_clean,0.0021420307,0.9600577736
HIWKEE_clean,0.0013625065,0.6024139093
HIWKII_clean,0.0010817039,0.5202252046
HIWLIK_clean,0.0027877567,1.0771168195
HIWLOQ_clean,0.0022885976,0.9617868388
HIWLUW_clean,0.0027850659,1.1738164587
HIWMAD_clean,0.0027447303,1.1085771258
HIYBUN_clean,0.0009411255,0.4435392617
HIYGIH_clean,0.0028557773,1.264355262
HIYYEU_clean,0.0007235895,0.3463322273
HIYZEV01_clean,0.0022593014,0.958222767
HIYZEV_clean,0.0021380774,0.9083643531
HIZQEN01_clean,0.0023713042,0.9659081137
HIZQEN_clean,0.0023995565,0.9807669056
HIZQUD_clean,0.002359515,0.9756438337
HIZSEQ_clean,0.002707563,1.2869006251
HIZTUG_clean,0.0061196594,1.9930266234
HOBGAH_clean,0.0008977913,0.3741769251
HOBGEL_clean,0.003479763,1.2784110928
HOBGIP_clean,0.0023957519,0.8603354662
HOBGOV_clean,0.0024653681,0.9206336438
HOCDIO_clean,0.0018919444,0.7588753354
HOCDOU_clean,0.0011558919,0.5898139575
HOFJIX_clean,0.0015829832,0.710952486
HOFSOL_clean,0.0021573128,1.0549942357
HOFSUS_clean,0.0028168959,1.1675190541
HOGJET_clean,0.0023096872,1.0825159998
HOGJIX_clean,0.0026200292,1.2104857233
HOGJOD_clean,0.0025565805,1.0290601958
HOGJUK_clean,0.000996835,0.4712903187
HOGLEV01_clean,0.0033144617,1.3596559175
HOGLEV_clean,0.0027126428,1.2674550391
HOGQIF_clean,0.0012041297,0.3994767106
HOGSIG_clean,0.0014372047,0.6134711034
HOGTOM_clean,0.0006002099,0.2840733336
HOHMEX_manual,0.0025218231,1.2541085217
HOJJUN_clean,0.0042564075,1.4673678241
HOJLID_clean,0.00377887,1.7129042186
HOJLUP_clean,0.0026616329,1.2174974728
HOJNIF_clean,0.001157939,0.5452940097
HOJNOL_clean,0.0011619643,0.5577281011
HOJNUR01_clean,0.0011659896,0.4992273584
HOJNUR_clean,0.0011820907,0.5450323665
HOJPAZ_clean,0.0011659896,0.5553800208
HOJPED_clean,0.0013283426,0.5626040575
