mof_name,base_atoms,core_atoms
XAPTUE_clean,100,100
ja5b02999_si_004_clean,408,408
COTVOY_clean,224,224
PARHEW_clean,76,76
MADWAQ_clean,144,144
UMEDIB_clean,648,648
WEBROK_clean,52,52
AGONAM_clean,88,88
NUZSAD_clean,54,54
ESUVAR_clean,74,74
FOKGET_clean,88,88
COKQAW_clean,144,144
LAWHOJ_clean,324,324
CAVTAW_clean,58,58
AFOYOK_clean,124,124
ADEGIA_clean,50,50
UKUPUL_clean,236,236
EHAFIE_clean,65,65
ZOGBAA_clean,148,148
TADWIG_manual,344,344
HUHJOL_clean,528,528
QOFDIA_clean,592,592
MUZKAV_clean,1232,1232
NEVJEF_clean,320,320
CIWRUW_clean,648,648
WOJZOM_clean,232,232
HUYJUG_clean,492,492
BEFLAB01_clean,192,192
VIPXUO_clean,144,144
EZEQIL_clean,224,224
j.jssc.2015.08.048_mmc3_clean,134,134
JUWBIO_clean,44,44
WEBREC_clean,196,196
YATDUV_clean,272,272
EZEQUX_clean,224,224
HAMREU_clean,178,178
PIJROR_clean,80,80
EKOPIE_clean,172,172
NUHQIS_clean,232,232
FIFMIS_clean,342,342
YEYCUC_SL,306,306
SARGID_clean,162,162
COWMUX_clean,100,100
XALDEU_clean,1024,1024
BAKJEE_clean,208,208
QODHUO02_clean,592,592
ic502643m_si_012_clean,440,440
CUTGEE_clean,44,44
GETXAG01_clean,158,158
XAPYAO_clean,360,360
GIQYIP_clean,66,66
IKETOH_manual,156,156
XALDIY_clean,1024,1024
JORBAV_clean,76,76
OYERUH_clean,736,736
VOCQEJ_clean,288,288
ja0660047si20060818_060458_clean,114,114
TURBUE_clean,576,576
KIDVIE_clean,52,52
QAVYUJ_clean,65,65
IPEBEM_clean,436,436
acs.inorgchem.6b01569_ic6b01569_si_002_clean,328,328
VOXQOQ_clean,244,244
HEGNEN_clean,540,540
DAKVUI_clean,324,324
GISZUD_clean,20,20
PUGHAC_clean,360,360
LUCDAO_clean,68,68
ZIZTEJ_clean,232,232
AFEJOK_ion_b,107,107
YUBGUZ_clean,82,82
IBUYAH_clean,308,308
RIRDIH_clean,600,600
RIFQUT_clean,100,100
QIWHEL_clean,308,308
AVAKAL_clean,572,572
SURKUN_clean,600,600
EJOQUR_clean,544,544
AMALND_clean,92,92
PEDRIA_clean,424,424
BACGAQ_clean,134,134
UXEFAF_clean,34,34
VAZROF_clean,344,344
acs.inorgchem.5b02973_ic5b02973_si_002_clean,183,183
FIJDIM11_clean,102,102
CANROA_clean,218,218
LOJNAA_clean,588,588
LALPOF_clean,110,110
DAFHOJ_clean,134,134
SETTAO_clean,319,319
FECXAO_clean,294,294
EVUNEP_clean,120,120
DIMDAG_clean,231,231
GEKVEZ_clean,50,50
EVEGOB_clean,180,180
XUWVUG_clean_h,56,56
KUDWAJ_clean,480,480
ZEBMAW_clean,220,220
XIHRIQ_clean,138,138
DUDKOE_clean,408,408
RAVWUI_clean,276,276
BEXVAD01_clean,172,172
ZUQMAB_clean,348,348
YUWKIL_clean,272,272
LAZLEF_clean,234,234
TEJQAC_clean,632,632
AMIXAW_clean,128,128
ILUFUR_clean,190,190
KIPJUQ_clean,242,242
IROHAZ_clean,260,260
TEWFOS_clean,488,488
WAGQAY_clean,1071,1071
UBACUX_clean,216,216
GITTUZ_clean,600,600
EXUSAT_clean,228,228
WOHSOB_clean,316,316
XAKZAL_clean,1024,1024
WUDQIW_clean,56,56
ZAVQIY_clean,256,256
RUFPUF_clean,588,588
AVEMAQ_clean,288,288
WALBOC02_clean,208,208
FUYZAB_ion_b,548,548
LIBQIY_clean,256,256
WEVQUJ_clean,166,166
CUQXUI_clean,228,228
GOWHOR_clean,140,140
ZAVQOE_clean,256,256
PEWFII_clean,22,22
AWASAU_clean,192,192
OKECIQ_clean,138,138
VEHJID01_clean,80,80
FUNLAD_clean,448,448
URUWIP_clean,368,368
KOJZUF_clean,288,288
KAYBIX_clean,64,64
IGIZEF_clean,236,236
VUCTOE_clean,82,82
CIQQIE_clean,1344,1344
OPAPUR_clean,110,110
UTULIF_clean,92,92
DEJCIF_clean,64,64
NAHHAI_clean,46,46
FAGMAE_clean,600,600
HAVZIP_clean,136,136
VUKSOL_clean,110,110
acs.inorgchem.6b01762_ic6b01762_si_002_clean,740,740
HOJLID_clean,444,444
IFEPUG01_clean,360,360
NAQQUT_clean,256,256
WUZGAB_clean,350,350
YIWMOG_clean,68,68
LABQAJ_clean,712,712
ZEDHIB_clean,256,256
VEDGAO_clean,228,228
VEWLAM_clean,281,562
OQOXAV_clean,80,80
c6dt03852b_c6dt03852b2_clean,196,196
ACUTOI_clean,248,248
GAHWIX_clean,1000,1000
LAFROB_manual,2640,2640
ETEMEX_clean,194,194
WOPHIU01_clean,624,624
TEJGIA_clean,160,160
QOFDIA06_clean,592,592
HOFSUS_clean,92,92
POBGAQ_clean,416,416
ZIWMEZ_clean,144,144
WAPTAL_clean,236,236
TASWIV_clean,328,328
LIPQOR_clean,657,657
IFEPUG04_clean,360,360
QADBII_clean,192,192
MITGOL_clean,64,64
EPECOT_clean,580,580
cm503311x_F-mil-53-Al-lp-mono_clean,144,144
MAKSUO_clean,240,240
XUGSEY_clean,137,137
XEQGAC_clean,92,92
cm504350q_si_002_clean,1008,1008
FECCIZ_clean,72,72
FASHAK_clean,100,100
SADLIU_clean,76,76
UMODEH20_clean,774,774
ABAYOU_clean,672,672
FIJDIM06_clean,102,102
XACHOA_clean,164,164
PASKAX_clean,114,114
ILOJOJ_clean,204,204
VIYTAA_clean,244,244
DAPBIH_neutral,180,180
WELTIR_clean,1856,1856
ja102862j_si_005_clean,308,308
ic400607w_si_001_clean,232,232
AQERUL_clean,1160,1160
YUZCON_clean,1272,1272
ja410368j_si_002_clean,174,174
OGEBAF01_clean,378,378
ROKRIU_clean,330,330
FASGIS_clean,192,192
QEBGAH_clean,228,228
VIDWAI_clean,79,79
GAXWEJ_clean,114,114
HOYROE_clean,174,174
WANHAX_clean,594,594
FAWCEN02_SL,138,138
LAVTUZ_clean,76,76
FIGLAK_clean,1368,1368
COQJAV_clean,672,672
DUXMAL_clean,240,240
HALQUJ_clean,160,160
KAYCIY_clean,96,96
TAFBIN_clean,264,264
ESIGES02_clean,120,120
DOMDAL_clean,672,672
OCUSOV_clean,168,168
NAXLII_clean,148,148
IMIDZB10_clean,102,102
BIRSEC_clean,230,230
WOWMEC_clean,70,70
OQESAF_clean,172,172
FUVDEH08_clean,296,296
ROMQAN_clean,196,196
ADOBIF_clean,256,256
CEYWOU_clean,96,96
REYPES_clean,640,640
MIVFOO_clean,231,231
HIYGIH_clean,536,536
CAXWAB_clean,54,54
POSGAH_clean,172,172
ja403810k_si_003_clean,2808,2808
KALFOU_clean,170,170
QEZZAY_clean,78,78
SETQIT_clean,72,72
WIYWAE_clean,288,288
LADQIT_clean,202,202
BETHIT_clean,204,204
LETPUX_clean,664,664
IBACAS_clean,284,284
SIWTOJ_clean,108,108
WAVQOB_clean,612,612
VOLPET_clean,111,111
JIZWIA_clean,56,56
PIBPAS01_clean,392,392
HOWSIX_clean,636,636
FURFOP_clean,168,168
WIHDUN_clean,84,84
DICVAO_clean,244,244
HAWWOT_clean,164,164
RAVFAX_clean,272,272
POSGEL_clean,172,172
PAPVIN_clean,240,240
QAGTOH_clean,98,98
UMOYOM05_clean,738,738
OMIPAD_clean,352,352
LODPUR_clean,94,94
YUMJAS_clean,166,166
CAVREY_clean,388,388
GEDQIR_clean,128,128
QULMIU_clean,126,126
MAGVOG08_clean,208,208
VEJYUF01_clean,272,272
ZOYZUK_clean,584,584
VANXUD_clean,48,48
QOSXOM_clean,840,840
OQIQEM_clean,164,164
DAXJET01_clean,294,294
ROMMAJ_clean,522,522
UCABAE_clean,150,150
XANMUX05_clean,136,136
MIJFIU_clean,944,944
ASIQIE_clean,228,228
OCIMUL_clean,205,205
cg301725z_si_004_clean,152,152
IVOGUX_clean,88,88
FUNBAS_clean,164,164
COTYIV_clean,1232,1232
GUCJAQ_clean,276,276
EQIWAD_clean,98,98
IJEXUS_clean,884,884
DAWBOU_clean,96,96
KUNRAO_clean,304,304
KIFKEQ_clean,162,162
GIRYEN_clean,364,364
BUCVIG_clean,856,856
PURSOK_clean,51,51
KEXPOU_clean,92,92
KIYMAI01_clean,92,92
cm501138g_si_012_clean,156,156
DAJHUS_clean,140,140
IYOCOQ_clean,648,648
AGOVOJ_clean,512,512
IBAQAF_clean,230,230
ZISNEW_clean,396,396
PIHNUQ_clean,136,136
OQESEJ_clean,172,172
VINHOR_clean,320,320
BIBBUL_clean,236,236
RONCIG_clean,118,118
LIDSEY_clean,284,284
JEMBUZ_clean,204,204
YUZCED_clean,120,120
RUGZAW_clean,316,316
QUMFUB_clean,55,55
RAZXIA_clean,152,152
UBIBUF_clean,306,306
DUNXUH13_clean,80,80
ORERAG_clean,216,216
ARAFEF_clean,100,100
IYUHEQ_clean,384,384
ATIBUA_clean,108,108
FITJEY_clean,176,176
EJOQOL_clean,540,540
VUKTOM_clean,332,332
MUGQAI_clean,256,256
UVIPOF_clean,528,528
IQINAZ_clean,72,72
MURCIL_clean,166,166
PIKBUH_clean,184,184
TEQVAO_manual,320,320
KIFXOO_clean,194,194
DIBPIP_clean,172,172
ATAYEB_clean,270,270
MAKGAJ_clean,218,218
OTODEI_clean,288,288
VODQIP_clean,178,178
PUBSAH_clean,450,450
ZEDQOQ_clean,192,192
UMEXUF01_clean,98,98
POHLOP_clean,92,92
CAYQAV_clean,176,176
MAKHAJ_clean,92,92
MIHLUL_clean,400,400
LOBHAM_clean,170,170
FATLUJ_clean,142,142
IRELAU_clean,168,168
PAQMEB_clean,146,146
FOXNIQ_clean,214,214
YIZGOF_clean,144,144
IZIKOT02_clean,28,28
LOSYAV_clean,74,74
WOLRIZ_clean,135,135
YOYPAF_clean,244,244
FIJFIO_clean,200,200
JUKPAI_clean,640,640
HABCOF_clean,392,392
ROCZOA_clean,138,138
FOPBAP_clean,640,640
VEHJID_clean,128,128
AKUHOD01_clean,58,58
SORQAT_clean,200,200
VAGTAA01_clean,84,84
TEQWER_clean,44,44
HUDMEA_clean,182,182
QOBGEV_clean,336,336
AHOBEG_clean,126,126
DUNXUH15_clean,80,80
WESYAV_clean,68,68
XAXQEU_SL,50,50
LAGMUD_clean,50,50
GUPREQ_clean,348,348
HAWZEM_clean,108,108
WOPSAX02_clean,162,162
LODTAB_clean,232,232
cm503311x_aloh350K_clean,56,56
REXDUV_clean,324,324
FATKUI_clean,160,160
GITPIK_clean,204,204
OWIYUP_clean,1768,1768
EXIDOF_clean,336,336
MOXNUJ_clean,118,118
ECAHOH_clean,123,123
VIJNIN_clean,594,594
MATPUV_clean,432,432
XOHLEM_clean,82,82
ACAJOF_clean,244,244
PIZRUN_clean,228,228
DIZVAK_clean,240,240
GOMPOO_clean,80,80
POLBEX_clean,208,208
PUPNAQ_clean,160,160
GITZAM_clean,264,264
YOZKOP_clean,282,282
LABQAI_clean,320,320
DOQHAT_clean,64,64
ic501898x_si_004_clean,288,288
DIBXAP_clean,78,78
UMOBEF01_clean,720,720
HUZYIM_clean,1200,1200
LOQLEJ_manual,114,114
DAKVOC_clean,324,324
GOYXUP_clean,136,136
EFIMUB_clean,48,48
AMUWUB_clean,152,152
ja403810k_si_002_clean,2376,2376
PAFNAO_clean,308,308
NABMUA01_clean,96,96
QOFDIA07_clean,592,592
PELNEA01_clean,148,148
QODHUO05_clean,592,592
LUSHIR_clean,112,112
GEGHAD_clean,132,132
TEVHEJ_clean,1164,1164
YOMZIL_clean,364,364
CUYQIX_clean,117,117
BETDOV_clean,352,352
FESTUT_clean,92,92
ic060771psi20060614_113937_clean,96,96
JUZSEE_clean,208,208
WOLROF_clean,272,272
ZETMOC_clean,108,108
WIKXAQ_clean,126,126
MOCKAR_clean,108,108
UMOYOM06_clean,810,810
LELMIA_clean,56,56
POKVUI_clean,118,118
FIHRIZ_clean,146,146
HAKVOH_clean,154,154
BEPPIX_clean,186,186
ALAHUS_clean,680,680
NIMPOQ_clean,356,356
JEMQEY_clean,88,88
VUGYIH_clean,134,134
FOSTUE_clean,2340,2340
ANUGIA_clean,156,156
OJAZOP_clean,1664,1664
OQOBUT_clean,224,224
c5sc03494a_c5sc03494a2_clean,300,300
LIFWOO_clean,320,320
XASPEP_clean,320,320
GAJTOC_clean,320,320
FURQUF_ion_b,540,540
FOPTOU_clean,1108,1108
SONVAT_neutral_b,156,156
WOHSIV_clean,316,316
DAPBED_clean,624,624
GAQYIH_clean,752,752
KEHFUA_clean,352,352
CADPIH_clean,96,96
HAWVOS_clean,108,108
QISNIR_clean,84,84
IFEROC_clean,1256,1256
DAHNOQ_clean,104,104
XAQTEO_clean,60,60
KIHTOL_clean,148,148
SETXIA_clean,552,552
IYOWID_manual,516,516
ja500330a_si_007_auto,1248,1248
PODKOK_clean,776,776
AVAGIP_clean,576,576
RANNUS_clean,86,86
AVUDAX_clean,318,318
AWIBAK_clean,1564,1564
UJOJIO02_clean,116,116
OQIZUL_clean,624,624
QUVFAP_clean,208,208
PUQYAC_clean,216,216
ELAZEX_clean,230,230
YIWNOH_clean,34,34
GUPNUC_clean,40,40
FUVBAB_clean,76,76
ERAMER_clean,332,332
ESUVOF_clean,148,148
OPOBOL_clean,54,54
TARVOX_clean,68,68
TURDIV_clean,196,196
QOFDAS_clean,592,592
XOMCUZ_clean,208,208
RUPZIM_clean,116,116
QEKLUP_clean,30,30
DOKBUC_clean,328,328
CUNFOH_clean,120,120
DITYOW_clean,200,200
HAPBEI_clean,444,444
QAYTEP_clean,309,309
YULBAJ_clean,96,96
KAVXAI_clean,376,376
ja406030p_si_007_manual,22,392
LESWAI_clean,138,138
MEXDAU_clean,52,52
MAGVOG34_clean,52,52
XINJAH_clean,136,136
QUQGAL_clean,136,136
VIGDIY_clean,561,561
TATYUL_clean,148,148
cm500700z_si_002_clean,196,196
HUFYIS_clean,240,240
HIBGEF_clean,108,108
LEQVIN_clean,99,99
LOGBAK_clean,144,144
PUWDAM_clean,144,144
CUNFOH01_clean,128,128
NEVVEQ_clean,56,56
YAVZUT_clean,612,612
RIWMUH_clean,280,280
PUGHIK_clean,360,360
DIVMUR_clean,60,60
LAGHIL_clean,81,81
KUJMIN_clean,154,154
QOFPAE_clean,100,100
WULKAQ_clean,624,624
TUKYIJ_clean,1376,1376
VONDOT_clean,188,188
XADGOA_clean,84,84
MIFSUR_clean,792,792
BIFGOO_clean,231,231
FUHNIH_clean,264,264
ZAVPET_clean,256,256
AHAMAY_clean,100,100
DEPYAZ_clean,480,480
LAGBUS_clean,188,188
FIXVUE_clean,1044,1044
COTVUE_clean,224,224
EDOMAM_clean,148,148
ZETQIA_clean,352,352
OWIZAW_clean,412,412
COWMOR_clean,100,100
VALXOY_clean,416,416
IZISEQ_clean,712,712
YEZKIZ_clean,156,156
ELUJEC_clean,268,268
LAXGOH03_clean,52,52
ja5131269_si_002_clean,166,166
HIQNAY_clean,252,252
XUMNIE_clean,640,640
ISIYUF01_clean,272,272
COTVIS_clean,248,248
LORROB_clean,572,572
SAQQAD_clean,160,160
OCUGEZ01_clean,56,56
WIWQOI_clean,136,136
LEDLEN_clean,224,224
VAGTAA_clean,38,38
ULOJUC_clean,664,664
UMEQAG_clean,164,164
MAGVOG06_clean,52,52
UMODEH19_clean,702,702
POKVOC_clean,130,130
IYITOB_clean,664,664
NAPZOV_clean,80,80
ILUGAY_clean,190,190
WEFCAN_clean,128,128
OMITUB_clean,2144,2144
SEFSOM_clean,169,169
DAFYAN_clean,128,128
QOPZIF_clean,248,248
VUCCON_clean,171,171
ETEJIX_clean,54,54
KOSKEK_clean,54,54
PENNAZ_clean,252,252
GALCAZ_clean,280,280
BASTIA_clean,320,320
YOYREL_clean,244,244
REXCOO_clean,324,324
SEFWAD_clean,276,276
EPOPEG_clean,172,172
FIVYEP_clean,92,92
UCEGAM_clean,50,50
SETDUS_clean,100,100
HUZSUR_clean,220,220
XODPUD_clean,350,350
TOZHAR_clean,40,40
LAZXOB_clean,180,180
OTOLIU_clean,400,400
XANMUX03_clean,132,132
IGAHED_clean,22,22
DAXJET02_clean,294,294
XEHTUB_clean,56,56
XALTOV_clean,100,100
XANZAQ07_clean,132,132
UZATAR_clean,64,64
UMOYOM17_clean,702,702
acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean,228,228
WUDTOG_clean,134,134
LARVIM_clean,416,416
c6cc02494g_c6cc02494g6_clean,324,324
IYESUC_clean,688,688
OBAFEF_clean,192,192
LELMIA01_clean,56,56
OKAYIK_clean,120,120
om701262m-file004_clean,220,220
URUWEL_clean,368,368
OBAFOP_clean,576,576
KIKDIT_clean,960,960
GAGQAI_clean,207,207
NOFQOQ_clean,120,120
PIHWOU_clean,80,80
cg500975j_si_002_clean,320,320
ESUSOC02_clean,74,74
IGORUS_clean,114,114
DUFXOT_clean,84,84
SOHMUY_clean,648,648
LIWFUS_clean,34,34
UZUZUL_clean,116,116
IKUBUL_clean,92,92
DUFZOU_clean,190,190
ABEFUL_clean,178,178
VEXTUO_manual,220,220
OHATAT_clean,118,118
AQEFOS_clean,181,181
FECFAV_clean,244,244
YOYVOZ01_clean,315,315
jacs.6b02030_ja6b02030_si_003_clean,324,324
WEMDUP_clean,52,52
MODDEP_clean,148,148
AFITUF_clean,468,468
YORNIE_clean,100,100
PEGPOI_clean,416,416
TASWAN_clean,328,328
NARNUS_clean,144,144
TANNUT_clean,324,324
WOGHEG_clean,68,68
XUKLAS_clean,128,128
JOKXUC10_clean,120,120
BAFCAP_clean,215,215
ELOGUJ_clean,404,404
ja076167asi20070815_063752_clean,600,600
AMIWID_clean,128,128
KEDJAG04_clean,80,80
WUDTIA_clean,134,134
CUWVAT_clean,62,62
YARBUQ_clean,584,584
XINXAV_clean,320,320
HUCFAO_clean,158,158
VUMYUZ_clean,656,656
LIHKAQ_clean,128,128
ic502643m_si_010_clean,328,328
GOMREG_clean,144,144
PEGCEL_clean,176,176
REGREC_clean,156,156
EZOBUR01_clean,1496,1496
CUFQUR_clean,784,784
FOFTOL_clean,262,262
BEPROF_clean,272,272
ITIXAM_clean,420,420
QOQDAD_clean,101,101
RUGHOS_clean,26,26
SANGOG_clean,248,248
VAMYUG_clean,704,704
QIFLEY_clean,384,384
ic9002115_si_001_clean,312,312
BUCSAU_clean,274,274
PORVUO_clean,102,102
WORKOF_clean,568,568
UMIGAA_clean,320,320
NEYVEU_clean,708,708
AVIVIK_clean,736,736
VARHON_clean,264,264
NIJZIP_clean,118,118
MUVGOA_clean,244,244
MODMIB_clean,116,116
DUWROE_clean,196,196
FIJDIM12_clean,102,102
ZULVEJ_clean,54,54
MARNOL_clean,328,328
FIFGAE_clean,178,178
XAQTOY01_clean,60,60
cg050585esi20051105_115011_clean,148,148
JAKBOP01_clean,64,64
RUWZOA_clean,636,636
BAHGUN01_clean,54,54
CUFDUD_clean,450,450
IYOBAA_clean,252,252
GUPCEA_clean,2400,2400
COPXOV_clean,636,636
AMIWOJ_clean,128,128
KOSJIN_clean,54,54
OLANEW_clean,382,382
KOSJOT_clean,54,54
LUMYID_clean,144,144
OFUCEZ_clean,32,32
WENDIE_clean,76,76
NIKKIC_clean,360,360
UKUBOS_clean,248,248
FUYCAE_clean,468,468
YOTXOW_clean,144,144
UBULUA_clean,648,648
TIDLID_clean,88,88
HAMJOW_clean,120,120
HAKVEX_clean,218,218
PIGHIX01_clean,388,388
XILLEL_clean,2160,2160
PACWOG_clean,360,360
GADFAV_clean,100,100
JUMDEC_clean,72,72
WOVDES_clean,290,290
XUNRUV_clean,112,112
YAPLOS_clean,1008,1008
ZARQAM_clean,116,116
WUPNIF_clean,104,104
EBELUU_clean,66,66
YUNJEX_clean,80,80
VABKER_clean,928,928
TONQOD_clean,124,124
PUNSIB_clean,164,164
LEYQUD_clean,256,256
SANGIA_clean,248,248
LAVDOE_clean,480,480
BEXRAY_clean,128,128
CODMUF_clean,92,92
OLOPEM_clean,352,352
SEGBIR_clean,105,105
IMISIH_clean,360,360
BAQWEY_clean,180,180
CEDFOI_clean,456,456
FIMNIA_clean,166,166
TAZYAV_clean,164,164
OHIHOD_clean,132,132
OZAVES_clean,112,112
VUSKEA_clean,106,106
SASKIH_clean,100,100
LAPZIO_clean,648,648
HAKVUN_clean,100,100
TEVZOK_clean,108,108
YUYBIF_clean,264,264
DURDAX_clean,168,168
WAQTEQ_clean,522,522
WASPAK_clean,224,224
MUBZOA_auto,252,252
ZAVREV_clean,256,256
KONFIE_clean,70,70
NEYZAU_clean,100,100
AQETUM_clean,76,76
IKUTIT_clean,62,62
UXACAY_clean,176,176
CUVGIK_clean,37,37
ROQDIM01_clean,80,80
XANMUX02_clean,136,136
MUHPAI_clean,244,244
OZASOZ_clean,648,648
YOYPOT_clean,244,244
SOZBIS_clean,40,40
QATKII_clean,196,196
CELZEA_clean,52,52
DUSHEG_clean,3376,3376
BEFNUX_clean,100,100
WIMWEW_clean,268,268
VIXZUZ_clean,67,67
COVPAG_clean,284,284
NORPIV_clean,304,304
PEGCAH_clean,176,176
BAHGUN04_clean,54,54
PORLAL_clean,256,256
VELVOY_clean,348,348
CUQKOQ_clean,160,160
DUJQUW_clean,39,39
PUBSIP_clean,450,450
BUPVEP_clean,248,248
NEDMEP_clean,92,92
EHAGIF_clean,65,65
SOKWAS_clean,112,112
DEZKAW_clean,176,176
BAFHAU_clean,80,80
FUVBOP_clean,368,368
HUCXAG_clean,172,172
GAXVUY_clean,136,136
HIWLUW_clean,46,46
AHOJUC_clean,36,36
ODEKAL_clean,54,54
GEDRUE_clean,128,128
VONBIK_clean,408,408
KUXLUL_clean,92,92
DOPHOH_clean,1824,1824
cg800945m_si_002_clean,816,816
RUTNOK_manual,286,286
SOZRUW_clean,416,416
YOYPUZ_clean,244,244
PIDNEX_clean,296,296
MAGVOG10_clean,208,208
QIDDAI02_clean,146,146
MECVOG_clean,138,138
MAGVOG24_clean,52,52
GEDDEA_clean,324,324
UJOJIO_clean,116,116
LUNBEB_clean,58,58
FOWTOC_clean,392,392
FOFHAK_clean,33,33
VARWUI_clean,228,228
VIYVIK_clean,244,244
DIBQIQ_clean,400,400
OMOVET_clean,292,292
RIPKIM01_clean,256,256
HASNUN_clean,104,104
MUZKEZ_clean,1088,1088
SAJRAW11_clean,40,40
WUNTUV_clean,388,388
IBOTOI_clean,178,178
PIVWAT_clean,1062,1062
OGAQES_clean,164,164
QOCBUH_clean,168,168
ROCZUG_clean,138,138
AVETAY_clean,380,380
MIFROK_clean,792,792
QOJTUE_clean,168,168
QAQSAD_clean,69,69
la4012839_si_002_auto,624,624
MAGNEQ01_clean,36,36
WOHDON_clean,64,64
JUMCOL_clean,72,72
WIKGII_clean,952,952
CEZFIY_clean,536,536
POKGEC_clean,234,234
VAXMUF_clean,130,130
MATHEV_clean,64,64
XEDPED_clean,600,600
ASINEX_clean,2736,2736
DUZWOM_clean,132,132
QEJYIP_clean,92,92
ZEZPEB_clean,120,120
OKIVUA_clean,388,388
QITXAU_clean,124,124
RAQVAG_clean,72,72
UMOYOM15_clean,738,738
VIZMUO_clean,603,603
OHUMIP_clean,544,544
ZUKNAW_clean,504,504
FUYCEJ_clean,248,248
WEDXEK_clean,184,184
HAJLIO_clean,189,189
QUQYUY_clean,356,356
ESUSOC_clean,74,74
TORKES_clean,200,200
LAHYOL_clean,370,370
LEQVUZ_clean,536,536
JIZJAF_clean,276,276
acs.inorgchem.6b02407_ic6b02407_si_002_clean,144,144
XAPCOJ01_clean,144,144
QUZZES_clean,208,208
ASIQEA_clean,228,228
BIBYAO_clean,1040,1040
WOTLOI_clean,154,154
WIDTAF_clean,384,384
ja507119n_si_002_clean,472,472
JITPOS_SL,464,464
JEBCOJ_clean,178,178
QESLOQ_clean,72,72
GAGZEV_clean,792,792
CUKXAJ_clean,172,172
HIFTOG02_clean,212,212
MABKIK01_clean,116,116
KIYMAI_clean,92,92
ESEHIV_clean,105,105
GOYYIE_clean,136,136
PIGHIX_clean,388,388
EXEXAH_clean,148,148
DARJUD_clean,96,96
MIDCAF_clean,372,372
jz4002345_si_005_clean,114,114
QADWIE_clean,104,104
LIGHAM_clean,160,160
VEGBUG_clean,540,540
ic501477u_si_002_clean,204,204
XOPKOD_clean,74,74
KEDJAG08_clean,80,80
EMIZAD_clean,546,546
FUBDEM_clean,648,648
EXOGAB_clean,1944,1944
CEYPUT_clean,54,54
IPIDUH_clean,304,304
ZIYPUU_clean,54,54
LECGEH_clean,64,64
LAXJAX_clean,2640,2640
FUBDAI_clean,648,648
TAJXIO_clean,448,448
OTIQAL_clean,140,140
LUDTUZ_clean,696,696
BAKYIY_clean,200,200
INIRAY_clean,212,212
CAKXUJ_clean,72,72
ic5028256_si_002_clean,138,138
CIXCOC_clean,154,154
WATPIT_clean,116,116
WUYWOE_clean,354,354
RUWXEN_clean,60,60
HAZGOF03_clean_h,100,100
c6cc02494g_c6cc02494g5_clean,288,288
WERKUZ_clean,136,136
LIKDOA_clean,752,752
IYODAD_clean,648,648
CUYYEB_clean,136,136
MECLEL_clean,156,156
JEDKEJ_clean,452,452
XUKHUI_clean,208,208
SADLEQ_clean,76,76
FARYAA_clean,136,136
DEJRUH_clean,136,136
PUZKOM_clean,432,432
MANLAP_ion_b,154,154
VETMIS_clean,636,636
ic1010083_si_002_clean,920,920
NIKZAJ_clean,108,108
VUGYED_clean,134,134
MAGVOG25_clean,52,52
RUSSAA_clean,144,144
MULXOH_clean,136,136
LAPLEW01_clean,720,720
XEVHEN_clean,238,238
cm503311x_alf350K_clean,56,56
MIDSUP01_clean,132,132
HUYJOA_clean,452,452
ATAYAX_clean,264,264
IBASAH_clean,178,178
HEZSAG_clean,136,136
IZIHOQ_clean,696,696
UZOBIW_clean,106,106
XAPNIN_clean,76,76
BOPHIZ_clean,166,166
BEXRUT_clean,130,130
YAVVOJ_clean,120,120
LEQQII_clean,408,408
jacs.6b08724_ja6b08724_si_015_clean,266,266
NEZWOG_clean,156,156
UMOZUT_clean,774,774
YASNAJ_clean,240,240
FORQIN_clean,256,256
BALPIP_clean,1932,1932
AYOYEU_clean,188,188
BADYAJ_clean,416,416
FIQKIB_clean,388,388
IKOTEH_clean,288,288
WENLAE_manual,208,208
PUWDIU_clean,320,320
NARPOO_clean,100,100
WASMUB_clean,352,352
IFAGON_clean,528,528
FASGEO_clean,184,184
IYUHOB_clean,260,260
CEGDUO_clean,192,192
MECVUM_clean,138,138
DAXKIY_clean,116,116
ROBYOY_clean,172,172
REDROI_clean,122,122
VEHLEA_clean,92,92
FIRNOL_clean,171,171
XUYDIF_clean,98,98
DEPXIG_clean,200,200
ZAVPOD_clean,256,256
ZULNAX_clean,1664,1664
RUYQIN03_clean,369,369
KADLUZ_clean,846,846
WOBHOM_clean,124,124
XENMIO_SL,93,93
VUJBIM_clean,504,504
HUDMAW_clean,176,176
IWOSUJ01_clean,48,48
LUJPUC_clean,86,86
SABVOH01_clean,76,76
SENVIR_clean,372,372
XICYAL_clean,602,602
MULSER_clean,164,164
LAMHAI_clean,120,120
FIJDIM05_clean,102,102
NIKJIB_clean,340,340
LASDEQ_clean,888,888
REJVOS_clean,108,108
RUVKOJ_clean,64,64
XANMUX_clean,136,136
KIYXUN_clean,618,618
LIDSAU_clean,292,292
LEJBUX_clean,40,40
INEXEG_clean,288,288
REGRIG_clean,156,156
VARJAB_clean,228,228
GULWIU_clean,536,536
VALVAI_clean,200,200
GIYSOX_clean,142,142
cg500192d_si_002_clean,418,418
MUTDIQ_clean,352,352
PUPHUE_clean,262,262
YAWKOX_clean,188,188
IHAZOH_clean,416,416
YAPLUY_clean,1008,1008
CETNUL_clean,423,423
VOCPEK_clean,490,490
HEBTEP_clean,92,92
XEKMIL_clean,160,160
RACZEC_clean,100,100
