,MOF,Ar_293_0.01,Ar_293_0.05,Ar_293_0.1,Ar_293_0.5,Ar_293_15,Ar_293_1,Ar_293_5
9781,WIMWIA_clean,0.0075276728,0.0385600822,0.0791010345,0.371027409,4.3358039059,0.6948419436,2.4619319711
9782,WINCEC_clean,0.0075937958,0.0374532885,0.0738701401,0.3510740215,3.8329380953,0.6646265014,2.2302629415
9783,WIPDEF_clean,0.002829613,0.0138628031,0.0272701075,0.1402268771,3.4239927343,0.278698474,1.2847547145
9784,WIPLOY_clean,0.0071452177,0.0342639686,0.0687365429,0.3302567716,4.2846480031,0.6332895498,2.3401734249
9785,WIPPIW_clean,0.0039575153,0.0197116719,0.0389666068,0.1903769033,3.4465142525,0.3713141378,1.5719894783
9786,WIPZEC_clean,0.008766644,0.0419682361,0.0837804475,0.4038872873,4.3354614102,0.7486192304,2.5436627345
9787,WIRKOZ_clean,0.002810998,0.0138532698,0.0272060555,0.1352452041,2.7853500915,0.2673860982,1.1101359455
9788,WIRMOB_clean,0.0086368845,0.0435382683,0.0821683512,0.359229713,3.7454299793,0.6264582164,1.9986752622
9789,WIRMUH_clean,0.0040339226,0.0199162474,0.0405783577,0.1941649079,2.6716253792,0.370205632,1.3842019684
9790,WIRNAO_clean,0.0063593616,0.0318486909,0.061365616,0.301762826,3.4623566508,0.5546060035,1.9694009006
9791,WISKOA_clean,0.0083057667,0.0408354917,0.0814667433,0.3603746029,3.1056580169,0.6369605744,1.8385950378
9792,WISTID_clean,0.007302551,0.0365826504,0.0725195279,0.3356164915,3.0130696143,0.6103024181,1.9103251553
9793,WISVEB_clean,0.0025499691,0.0124692142,0.0257749262,0.12795988,3.479018691,0.2538420074,1.2078974457
9794,WITJOA_clean,0.0067301978,0.0332441796,0.0655705401,0.3070340503,3.9249357388,0.561409834,1.99459368
9795,WITJUG_clean,0.0052971599,0.0266067202,0.0533274909,0.2573828833,4.272788086,0.4925740333,2.0405745357
9796,WITKIV_clean,0.003027445,0.0153711637,0.0311854353,0.1550354566,3.6845216182,0.3045582111,1.3898724604
9797,WIVFIS_clean,0.000996758,0.0049319636,0.0099446802,0.049518505,1.2749909211,0.0972773163,0.4647688645
9798,WIVKOD_clean,0.0012053042,0.0060970936,0.0120911142,0.0598324898,1.3445057094,0.1178718807,0.5290505494
9799,WIVRAW02_clean,0.0006970885,0.00348341,0.0067378445,0.0354451537,0.7521205276,0.0655906737,0.3157356905
9800,WIVRIE_clean,0.0070254218,0.0350020884,0.0710323329,0.3293187483,3.8958464559,0.6155976912,2.1895496904
9801,WIVVII_clean,0.0049266832,0.0248312024,0.0500167282,0.2255866664,2.195923589,0.416462322,1.2981059182
9802,WIWDEN_clean,0.0033520782,0.0168270302,0.033001499,0.1676240271,2.9842573932,0.3277668595,1.3743470295
9803,WIWKIX_clean,0.0092418895,0.0467015179,0.0934673063,0.4221031914,4.0319070853,0.7932820957,2.504434549
9804,WIWQOI_clean,0.0010516452,0.0049710044,0.0103282723,0.0515189094,1.3872325557,0.1033367454,0.4883091154
9805,WIWQUO_clean,0.000938709,0.0045215915,0.009128378,0.0453597301,1.2237403955,0.0901434165,0.4317545364
9806,WIXRUQ_clean,0.0656185837,0.2812989667,0.4957523626,1.2381547745,2.5461588866,1.5410726545,2.1518753608
9807,WIYFAM_clean,0.0038532696,0.0193104822,0.0380964445,0.1880446477,4.2270197499,0.3726485124,1.680446509
9808,WIYWAE_clean,0.0026857479,0.0138526106,0.027760605,0.131854197,1.8051637473,0.2564161861,0.9585830771
9809,WIYWEI_clean,0.0026144474,0.0130955533,0.0258541468,0.1260839062,1.7479980076,0.2427163895,0.9051410885
9810,WIYWOS_clean,0.0027709303,0.0139754491,0.027916067,0.1337501911,1.8278935871,0.2524948199,0.9615580316
9811,WIYWUY_clean,0.0027336448,0.0136359774,0.0271510295,0.132652131,1.7783510263,0.2515700785,0.9338665753
9812,WIYZOU_clean,0.001314934,0.0066235466,0.0133259261,0.0662449258,1.6833473243,0.1301784687,0.6201758632
9813,WIZDEP_clean,0.0026707789,0.0134941016,0.0261777364,0.1315521023,3.0959849776,0.2588090725,1.1980221422
9814,WIZKOH_clean,0.0071777601,0.0346734606,0.0700706832,0.3469794878,6.1567658658,0.6661875562,2.8484714964
9815,WIZMAV02_auto,0.0028477582,0.0140162754,0.0283788499,0.1374616201,3.4941145839,0.2716930792,1.2939889085
9816,WOBBOG_clean,0.0041872347,0.0213280417,0.0431219407,0.1946940827,1.5583514695,0.3507480455,0.9986088935
9817,WOBCAT_clean,0.0040566762,0.0201528409,0.0398133184,0.1844617066,1.6649200735,0.3396980337,1.0123840551
9818,WOBCIB_clean,0.0043514394,0.0217289408,0.042437971,0.1908807189,1.5312545646,0.3457456747,0.9764958281
9819,WOBFOK_clean,0.0017550721,0.0086188724,0.0167742998,0.0852425737,1.5350970043,0.1629833579,0.6951144636
9820,WOBHEB01_clean,0.0025168928,0.0124528057,0.0247705335,0.1239159318,3.0201413554,0.2460125879,1.1417203456
9821,WOBHEB_clean,0.0026571001,0.0134547752,0.0271078925,0.1341305495,3.2435805614,0.2693707889,1.2491362671
9822,WOBHOL_clean,0.0030640434,0.0150038953,0.0301958737,0.1510409227,3.5241901656,0.2986672837,1.3780723057
9823,WOBHOM_clean,0.004317898,0.0218940576,0.0435409803,0.2154389187,4.2841780161,0.4211455982,1.8524844045
9824,WOBQEL_clean,0.0090628836,0.0448214046,0.0906605408,0.4245541656,4.517937029,0.7787421818,2.6593436296
9825,WOCGIG_clean,0.017771133,0.0898176885,0.1695502506,0.707518112,3.4672780218,1.1551015904,2.5671974502
9826,WOCWAN_clean,0.0025704288,0.0125095013,0.0244446801,0.1190445067,1.7217044077,0.2281292117,0.8740713776
9827,WODFOL_clean,0.0085423632,0.0419064163,0.0828990363,0.3679148838,2.4445471651,0.6404138207,1.7163552889
9828,WODPUC_clean,0.0029919671,0.0145119935,0.0289300627,0.1387507749,1.7737941205,0.2643752808,0.943417062
9829,WODQUD_clean,0.0001378849,0.0006770932,0.0013642756,0.006752996,0.1995765897,0.0140530474,0.0682597405
9830,WODRAK_clean,0.0002664907,0.0012349567,0.002519745,0.0126128077,0.3056008668,0.0249006268,0.1172049733
9831,WODREO_clean,0.0102826445,0.0516201799,0.1025693163,0.4449884026,4.0920196499,0.796420795,2.4440069937
9832,WODROY_clean,0.0055350228,0.0275805904,0.0535746179,0.244871516,1.8356689057,0.4321984173,1.2341318132
9833,WODVOB_clean,0.0048460202,0.023698853,0.0482380778,0.2357594402,4.2413357632,0.4613141021,1.9419454333
9834,WODWUJ_clean,0.0031661258,0.0152668174,0.0306200584,0.1461178048,1.8078674559,0.2827989634,0.9710348815
9835,WODXAQ_clean,0.0030736012,0.0158657552,0.0308756584,0.1455404786,1.8216113045,0.2811508611,0.9853912934
9836,WODXEU_clean,0.0027624535,0.0139137973,0.0281942296,0.1368676564,2.0835837426,0.2624683381,1.0281615111
9837,WOFVIX_clean,0.0006800905,0.0032164406,0.0064791531,0.0311647158,0.4936865032,0.0603601823,0.239893308
9838,WOFWET_clean,0.0011710301,0.0060186617,0.0120613691,0.0593522277,1.5332125806,0.1175262116,0.574300071
9839,WOGHEG_clean,0.01016176,0.0492570317,0.0976591971,0.4428301003,3.3512789533,0.7801771174,2.1883985798
9840,WOGHOP_clean,0.0096485574,0.0457658523,0.0913589172,0.3911876238,2.7267869338,0.6948983486,1.8849282304
9841,WOGHUV01_clean,0.0065955005,0.0335811018,0.0647493268,0.2877800226,1.9409502796,0.5233456663,1.371572946
9842,WOGLAF_clean,0.0052842676,0.025506139,0.051048386,0.2366282538,1.9590759035,0.4279979012,1.2107833353
9843,WOGLAG_clean,0.0007492945,0.0035302948,0.0072474553,0.0361328515,0.9175560511,0.0719615883,0.3448257146
9844,WOHBIF_clean,0.0024374255,0.0128651353,0.0255844625,0.1208797808,1.2836398936,0.2325821563,0.7716687487
9845,WOHDON_clean,0.0019121263,0.0097282395,0.0191869097,0.0956412348,2.4493905298,0.1911637474,0.8927744372
9846,WOHPAM_clean,0.0038549216,0.019398616,0.0382851982,0.1900939027,3.1207583509,0.3671282753,1.4952242006
9847,WOHQAN_clean,0.0010284132,0.0052207162,0.0106666584,0.0515219504,1.2069185198,0.1013624512,0.4723991442
9848,WOHSIV_clean,0.0010517976,0.0054822746,0.01083234,0.051241346,0.736360167,0.1030144668,0.3905577139
9849,WOHSOB_clean,0.0008581895,0.0043408647,0.0087258868,0.042543738,0.6609441691,0.0826828173,0.3355242674
9850,WOHZAU01_clean_h,0.0052211892,0.0262353279,0.0519447806,0.2398815061,2.062540845,0.4300897202,1.3028619926
9851,WOHZAU_clean,0.0049975135,0.0249721653,0.0488004575,0.2212716617,1.8507804038,0.3937798313,1.1558354378
9852,WOJJOV_SL,0.0104246175,0.0512515449,0.0982773187,0.4041500246,3.0432729144,0.6596475701,1.7733361349
9853,WOJNAL_clean,0.0013470881,0.0067404148,0.013524605,0.0669236138,1.6445776439,0.1337069474,0.6189431919
9854,WOJYEB_clean,0.0147477238,0.0695628334,0.1373898162,0.556637478,3.0791189073,0.9381182066,2.1593142263
9855,WOJYIF_clean,0.0176751209,0.0856827388,0.1648846654,0.6281688077,2.9419699644,1.0058971961,2.1374191207
9856,WOJYOL_clean,0.0182474372,0.0888374443,0.1692183452,0.6426052524,2.9164166251,1.0229277493,2.1251076853
9857,WOJYUR_clean,0.0161904568,0.0771155683,0.1499183463,0.5930828921,2.9778466754,0.9528258444,2.0995794607
9858,WOJZAY_clean,0.0054331298,0.0272985242,0.054299309,0.2639521721,3.844431435,0.5034614119,1.924608706
9859,WOJZEC_clean,0.0057643775,0.0271480814,0.0542777423,0.2627789862,3.8499164916,0.4916188795,1.9405161706
9860,WOJZIG_clean,0.005538929,0.0275761589,0.0540691867,0.2611842003,3.8457676994,0.4951393225,1.9333758595
9861,WOJZOM_clean,0.0058260191,0.028700852,0.0574249279,0.2719553676,3.9105449345,0.5169516827,2.0026834493
9862,WOLFAG_clean,0.0048323211,0.0245025851,0.0494793451,0.2331643766,2.790682303,0.4381695164,1.5411286027
9863,WOLMOB_clean,0.0120881737,0.0607455226,0.1187527219,0.5160109087,3.3489781952,0.8918221631,2.2911872778
9864,WOLMUG_clean,0.0037883225,0.018610995,0.0370856104,0.1814110528,2.9046473354,0.3499225233,1.3958452903
9865,WOLREV_clean,0.0037196963,0.0189564312,0.0381813248,0.1885799497,4.6436306247,0.3710150925,1.7401526576
9866,WOLRIZ_clean,0.0029682095,0.0147872526,0.0296441221,0.1484231321,3.3082023806,0.2919034675,1.3050153885
9867,WOLROF_clean,0.0031054948,0.0148093868,0.0300570868,0.1484202718,3.3854494572,0.2872940223,1.3124648114
9868,WOLYON_clean,0.0018978541,0.0097144863,0.0189428362,0.0943543854,2.4783832462,0.1872997995,0.8953888956
9869,WOMFEK_clean,3.4930829187,3.6979381191,3.7541513408,3.8612446501,4.7453864415,3.9102536195,4.2741198368
9870,WONBAD_clean,0.010876164,0.0544107659,0.1079070264,0.4977857738,4.3217346887,0.9232311783,2.8645878639
9871,WONJUG_clean,0.1125425908,0.4646318164,0.7908575384,2.109930081,7.1096918936,2.9594052534,5.3867543193
9872,WONRUM01_clean,0.0016075225,0.007898704,0.0152184454,0.0763976138,1.1978926983,0.1475262438,0.5972900496
9873,WONRUM02_clean,0.001583134,0.0077682784,0.0154485459,0.0735123442,1.1939629632,0.1506182858,0.5857001939
9874,WONRUM_clean,0.0014442254,0.0069846641,0.0143489411,0.0701583905,1.1637837426,0.1365429204,0.5599034869
9875,WONXIH_clean,0.0007240067,0.0035147878,0.0066424968,0.0331277222,0.6885466382,0.0666340469,0.2963723281
9876,WONZIJ_clean,0.0039623212,0.0195634439,0.0389779906,0.192623406,4.9017263426,0.3846884472,1.8151277606
9877,WOPDEL_clean,0.0039384831,0.0189590742,0.0375507186,0.1685607,1.3357303199,0.3080154936,0.8579121528
9878,WOPGOZ_clean,0.0005124113,0.0022808164,0.0046798815,0.0236572112,0.4458287575,0.0449984509,0.1963845747
9879,WOPHEQ_clean,0.0032710244,0.0161509334,0.0316012189,0.1527312172,1.9372071665,0.2946884727,1.0268414307
9880,WOPHIU01_clean,0.0034215701,0.0177530751,0.0356402066,0.1688684534,1.79517918,0.3081843636,1.0164957282
9881,WOPHIU_clean,0.0016443833,0.0084831384,0.0165453148,0.0815877209,1.1403018153,0.1580224145,0.5893995885
9882,WOPROK_clean,0.0021117389,0.011025337,0.0220069262,0.1080459326,1.8959751661,0.2090530393,0.8655869287
9883,WOPSAX01_clean,0.0017727271,0.0085083726,0.0172623023,0.0820688595,1.1607753785,0.1573851562,0.5907010856
9884,WOPSAX02_clean,0.0029613791,0.0152792628,0.029959891,0.149388859,3.605257428,0.297980144,1.4051189796
9885,WOPSAX_clean,0.0029995319,0.0152965224,0.0297564098,0.1488656214,3.5950552044,0.2942675194,1.3927947371
9886,WOPSOL01_clean,0.0030667533,0.0153728279,0.0305285485,0.1536456144,3.5900708218,0.2949815206,1.4084101074
9887,WOPSOL_clean,0.002847525,0.0142220796,0.0281881196,0.1427758526,3.4230990056,0.2812282955,1.3204468871
9888,WOPWOO_clean,0.0011738641,0.0059289946,0.0116585304,0.0568498456,0.924256116,0.1121203698,0.442304796
9889,WOQNOF_clean,0.0012040418,0.0062144632,0.012825808,0.0617377027,0.9782244964,0.1219548631,0.4913377997
9890,WOQTUT_clean,0.0009567868,0.0049070997,0.0096639973,0.0474833615,1.2647091883,0.0960939892,0.4532698637
9891,WOQYUW_clean,0.0028336252,0.0140348586,0.0278878864,0.1307002564,1.2802034036,0.2419423507,0.7738032969
9892,WORKOF_clean,0.0044591598,0.0226676787,0.0449498932,0.2208965209,4.1531198336,0.4270044574,1.7856574735
9893,WORKUL_clean,0.0051757499,0.0255408312,0.0504975227,0.2436491037,4.3110192601,0.4689555401,1.9291809491
9894,WORLAS_clean,0.004610289,0.0231872914,0.0463457155,0.2320630994,4.3088168495,0.4453844825,1.8524395897
9895,WORREC_clean,0.0038043258,0.0199781206,0.0403760588,0.1949684529,5.001995988,0.3933214142,1.8511009869
9896,WORSUT_clean,0.0038279505,0.0191914083,0.0380620082,0.1888011543,2.8743286739,0.3598518192,1.4079082462
9897,WOSHET_clean,0.0011787098,0.0058275619,0.0114506934,0.0582044568,0.7945681432,0.1105735884,0.4183125908
9898,WOTLOI_clean,0.0026534026,0.0132874464,0.0261399566,0.1275910109,2.6591618855,0.2532788112,1.1097382156
9899,WOTSEF_clean,0.0045094729,0.023488643,0.0468965486,0.2283959393,4.6422049673,0.4572290415,2.0035784869
9900,WOVDES_clean,0.0043446629,0.0218395332,0.0427747907,0.2010564813,2.0475430049,0.3781416948,1.2146397571
9901,WOWBER_clean,0.0002973266,0.0012927243,0.0025822169,0.0133678469,0.3714697241,0.026748621,0.1295589874
9902,WOWBIV_clean,0.0020751372,0.0104365893,0.0205144035,0.0973221641,1.3626996514,0.1941460296,0.6899598734
9903,WOWGEU02_clean,0.0023196715,0.0114361074,0.0223715207,0.1182056447,2.0095999022,0.2216642629,0.9633646598
9904,WOWGUK_clean,0.0002138887,0.00121752,0.0021599098,0.0120307798,0.2806529919,0.021196,0.10669022
9905,WOWHAR_clean,0.0028459685,0.0146376555,0.0294097949,0.125671135,0.7058510696,0.2247711742,0.5253570587
9906,WOWHEV_clean,0.0032271347,0.0150037028,0.0283378218,0.1336423692,0.71305345,0.2127675504,0.5309123971
9907,WOWMAY_clean,0.000113202,0.0005233754,0.0009938252,0.0055410167,0.1568773705,0.0110673318,0.0511540663
9908,WOWMEC_clean,0.0036272722,0.0186454519,0.0365710175,0.1764795203,2.4520479453,0.3412658604,1.2657947056
9909,WOXKOL_clean,0.0005770401,0.0030066826,0.0061473528,0.0300221632,0.654677887,0.0590045824,0.2706603865
9910,WOXPAA_clean,0.0014578587,0.0077667211,0.0146268984,0.0754619509,2.156374837,0.1515064769,0.7388587205
9911,WOXRIK_clean,0.0018563304,0.0092175329,0.0189011033,0.0899061335,1.0054672282,0.1707002963,0.5777722924
9912,WOXROQ_clean,0.0056116045,0.0273359309,0.0549806633,0.2363068593,1.2416059864,0.3908774099,0.9286547782
9913,WOYHUP_clean,0.0057061943,0.0290974169,0.0588149428,0.2871640773,5.3799156271,0.5582261927,2.313307254
9914,WOYJAX_clean,0.0066997101,0.0330670082,0.0655884398,0.3064992512,5.3133157837,0.5914705878,2.3747464797
9915,WOYJEB_clean,0.0060386084,0.0299925501,0.0593307064,0.2844756966,5.2259281315,0.5499456521,2.2811622106
9916,WOYJID_clean,0.0079703235,0.0383359454,0.0752861006,0.3191190879,1.1501119932,0.4946169595,0.975055951
9917,WOYJIF_clean,0.0053056575,0.0269456538,0.0539513604,0.2692253353,5.0427076622,0.5097785011,2.1406331214
9918,WOYJOL_clean,0.0057793233,0.0285715811,0.057167934,0.2718721587,4.9774986695,0.5176243885,2.1505635887
9919,WOYWIS_clean,0.0076175813,0.036711835,0.0744718162,0.3421268054,3.3882216941,0.6094963782,1.9774558432
9920,WOYWOY_clean,0.0136941848,0.0677202178,0.1337559996,0.5500675934,4.0219645505,0.9134900708,2.4523866906
9921,WOZGOH_clean,0.0003282385,0.0015138162,0.0030511481,0.0147050836,0.2361680708,0.0291622736,0.1186155858
9922,WOZGUP_clean,0.0041123532,0.020806678,0.0424596978,0.2036196101,4.0617943288,0.4031082661,1.7185265063
9923,WOZWEP_clean,0.0026133474,0.0133352166,0.0266011482,0.1290615421,1.9695365099,0.2500152841,1.0030880293
9924,WUBHEI_clean,0.0008917596,0.0042677067,0.008476916,0.0418139057,0.9106802436,0.0845689688,0.3830523466
9925,WUCRUH_clean,0.0062175684,0.0306521939,0.0608774527,0.2757564765,2.179355302,0.4963442318,1.441463418
9926,WUDJAI_clean,0.0013492442,0.0066756597,0.0135553746,0.0646779025,0.8402587321,0.1237776578,0.4533841823
9927,WUDNAK_clean,6.59281e-05,0.00038772,0.0006796872,0.003648021,0.105710983,0.0073572609,0.0346405021
9928,WUDQIW_clean,0.0003170881,0.0014036434,0.0028735229,0.0142168217,0.4015885721,0.0272723963,0.143825531
9929,WUDTIA_clean,0.0053971811,0.0265516675,0.053479148,0.2475834433,2.4096913318,0.4561028544,1.4713555609
9930,WUDTOG_clean,0.0051131307,0.0252912289,0.0513489542,0.2374893076,2.3416577263,0.4468674363,1.4048050619
9931,WUDTUM_clean,0.0012398301,0.005867184,0.0117692153,0.0591395273,1.1325976024,0.1159094385,0.5024833172
9932,WUDVEY_clean,0.0014257812,0.0068780407,0.0137885676,0.0689013281,1.2550827112,0.1326409672,0.5767357177
9933,WUDYUR_clean,0.0037261822,0.017804798,0.0350100676,0.1408652995,1.1739143569,0.2424826361,0.6709133653
9934,WUDZIG_clean,0.0025547525,0.0124239519,0.0250158634,0.1237028067,2.1325578381,0.2392046433,0.9760972935
9935,WUDZOM_clean,0.0025589729,0.0126778304,0.0256752037,0.1228504251,2.0621429378,0.2412574949,0.9806415555
9936,WUFSAT_clean,0.0007936767,0.0036974388,0.0076411911,0.0381389035,0.8508926069,0.0754266571,0.3475606169
9937,WUGPUL_clean,0.0057106362,0.0276290832,0.0563579392,0.2715837086,5.8313777981,0.5350213981,2.3061007421
9938,WUGQAS_clean,0.0053559319,0.0266625507,0.0535258592,0.2639965353,5.5914327552,0.5114998595,2.1956404943
9939,WUHHUC_clean,0.0074008036,0.0364871112,0.0710683272,0.331093004,2.7100719978,0.6040268704,1.8641478607
9940,WUHJAK_clean,0.007442087,0.0370820552,0.0735773441,0.3382963716,2.7235305398,0.6412583852,1.8933869618
9941,WUHJIT_clean,0.0039005004,0.0191473188,0.038776905,0.1910528335,4.3574976773,0.3787591223,1.7085169525
9942,WUJPIC_clean,0.0061720951,0.0305587285,0.061494017,0.2921807459,3.7544318114,0.5504685851,2.0102974973
9943,WUJSEB_clean,0.000980641,0.004710522,0.009614365,0.0473368227,1.2285670575,0.0944484233,0.4420853328
9944,WUKXEH_clean,0.0038280962,0.0190615839,0.0375645751,0.1855506336,4.5927781907,0.3689647287,1.6708551314
9945,WULJUJ_clean,0.0045335019,0.0228534995,0.0452788349,0.2109828512,3.7208252158,0.3967466449,1.5625934978
9946,WULKAQ_clean,0.0044882961,0.0225092892,0.0452878761,0.2136022079,3.7544454595,0.396583258,1.5734596948
9947,WULQUR_clean,0.0046504301,0.0236904375,0.0467157997,0.2326030453,4.9935681052,0.463985512,2.0739465652
9948,WUNTEF_clean,0.0068584008,0.0341398284,0.0684300834,0.3249545642,3.8607129394,0.6064935796,2.1862433869
9949,WUNTIJ_clean,0.0069581021,0.035238292,0.0690142981,0.3357030654,3.897061939,0.6250327763,2.2243240409
9950,WUNTOP_clean,0.0062934267,0.0328349656,0.0644157937,0.3113427113,3.8079429587,0.5848776354,2.1296305327
9951,WUNTUV_clean,0.0066974794,0.0328437114,0.0653953154,0.3210522198,3.7511621866,0.6009680279,2.120541971
9952,WUNVAD_clean,0.0064858328,0.0333684551,0.0670062787,0.3160374187,3.7964475722,0.6049071044,2.1437356448
9953,WUNVOR_clean,0.0070158239,0.0351455873,0.0690685216,0.326775425,3.8746466351,0.6219595271,2.2133464016
9954,WUNVUX_clean,0.0068758923,0.0339998968,0.06878516,0.3273911244,3.814939542,0.6084246366,2.1634065388
9955,WUPMOL_clean,0.0008885482,0.0046689167,0.0090497284,0.0433140304,0.6903063371,0.082959434,0.3390524776
9956,WUPNIF_clean,0.0016627127,0.0083483445,0.0165933128,0.081199509,1.354235569,0.157918099,0.639517386
9957,WUPZUE_clean,0.0060426037,0.0298382419,0.059335455,0.2825387904,2.9564886022,0.5265484336,1.7462964731
9958,WUQRAC_clean_h,0.0007383456,0.0038587574,0.0075428932,0.0379574177,0.9451431178,0.0765051323,0.3590466508
9959,WURKEB_clean,0.0038123101,0.0195484758,0.0384754155,0.1891015487,3.6605838027,0.3681571451,1.6125357072
9960,WURNOO_clean,0.001663962,0.0085623488,0.0174598419,0.0863731529,1.7719225942,0.170372367,0.7338072565
9961,WUSCUJ_clean,0.0009117628,0.0044503044,0.0088639691,0.0444325827,1.1419652891,0.0881887417,0.4218403755
9962,WUSGIC_clean,0.0031716382,0.0158376666,0.0317948582,0.152655161,2.4164599305,0.3004544678,1.1928353863
9963,WUSGOI_clean,0.0026859802,0.0133085371,0.0260262224,0.1279130225,2.0495274874,0.2486639633,0.9807436893
9964,WUSLED_clean,0.0021101476,0.0112117479,0.0217394836,0.1093669025,2.7113398709,0.214827066,0.9992172221
9965,WUSSEK_clean,0.0029805305,0.0150428792,0.0301902129,0.1486416182,3.1974038206,0.2918330009,1.2971746731
9966,WUSXEP_clean,0.0060390066,0.0307034732,0.0599194008,0.28131663,4.5428327272,0.5156882793,1.9489145257
9967,WUTBES_clean,0.0019068617,0.0095309883,0.0188528083,0.0923549666,1.4956601858,0.1789107717,0.7001048754
9968,WUTBEU_clean,0.0030954453,0.0148265435,0.0303789934,0.1487581487,3.7357962495,0.2897758036,1.3793951101
9969,WUTBIW_clean,0.001962129,0.009692127,0.0197299311,0.0942096252,1.4548494945,0.1828225737,0.6997425972
9970,WUTBOC_clean,0.002021935,0.0103427668,0.0204340113,0.0990422913,1.4085785886,0.186640322,0.7049321938
9971,WUTBUI_clean,0.0017762699,0.0088669622,0.0178833302,0.0866199943,1.449629895,0.1701644409,0.6784675842
9972,WUTCAP_clean,0.0020501228,0.0099925871,0.0200404658,0.096312408,1.400993893,0.1864885413,0.6970515259
9973,WUTCET_clean,0.006062012,0.0311083553,0.0621328267,0.2932666066,3.5103621074,0.539672854,1.9224197453
9974,WUTKIG_clean,0.003383261,0.0166226122,0.0328665157,0.1638379382,3.2372088105,0.3221730054,1.3974394191
9975,WUTKUR_clean,0.002803245,0.0136248204,0.0280586896,0.1375929743,1.9312127852,0.2656719711,1.0122732064
9976,WUWQEL_clean,0.0010006592,0.0052304235,0.0107567619,0.0533139797,1.210880689,0.1056584492,0.4817466681
9977,WUXLEI_clean,0.0005990809,0.0033992794,0.0067256369,0.0339602596,0.847380893,0.0686340312,0.3304032256
9978,WUXLIM_clean,0.0006301571,0.0030004832,0.0058929713,0.0297999755,0.7591801509,0.0580757724,0.2895004274
9979,WUXMAD_clean,0.0025234394,0.012536728,0.0245789244,0.1134055527,1.0122530933,0.205222027,0.6507809506
9980,WUXMEH_clean,0.0009492287,0.0048892132,0.0097904203,0.0477784164,0.7689506478,0.0934056475,0.3726125351
9981,WUXMIL_clean,0.0027054708,0.0134203224,0.0259343942,0.1223711844,1.06699454,0.2284829817,0.6865466021
9982,WUXYIZ_clean,0.0007178419,0.0038472819,0.0067612441,0.0357492796,0.7321611818,0.0739527518,0.3108643903
9983,WUXYOF_clean,0.0001029257,0.0004928559,0.0009708667,0.0053521377,0.134330937,0.0097878406,0.0499367907
