,name,0.01 bar,0.05 bar,0.1 bar,0.2 bar,0.35 bar,0.5 bar,1.0 bar,5.0 bar,15.0 bar
10803,UJOJEK02_clean,1.52033e-05,4.561e-05,8.41251e-05,0.0001723044,0.0003456224,0.0004824524,0.001012542,0.0050860215,0.0146144568
10804,UJOJEK_clean,4.0542e-06,6.08133e-05,0.0001023691,0.0002087924,0.0003689342,0.0005432658,0.0010257182,0.0052867055,0.0156290259
10805,UJOJIO01_clean,1.21627e-05,5.06778e-05,0.0001175724,0.0002118331,0.0003810969,0.0005169133,0.0010449757,0.0053870475,0.0160516785
10806,UJOJIO03_clean,1.01356e-05,6.08133e-05,0.0001135182,0.0002412262,0.0003810969,0.000574686,0.0011240331,0.0054721862,0.0167196116
10807,UJOJIO04_clean,1.52033e-05,4.96642e-05,0.0001064233,0.0002209551,0.0004297475,0.0006091469,0.0011118704,0.0054093457,0.0160222854
10808,UJOJIO05_clean,1.21627e-05,5.16913e-05,0.0001084504,0.0002442669,0.0004054222,0.0005158998,0.0010591655,0.0052390684,0.0160891801
10809,UJOJIO06_clean,9.122e-06,5.4732e-05,9.83149e-05,0.0002199415,0.0003699478,0.0005523878,0.0010297724,0.0053890746,0.0163162165
10810,UJOJOU_clean,1.01356e-05,5.4732e-05,0.0001023691,0.0001783858,0.0003506902,0.0004439373,0.0009567964,0.0044150478,0.0138654393
10811,UJOKIP01_clean,8.1434e-06,4.88605e-05,0.0001129898,0.0001984956,0.0003776506,0.000483515,0.0010331952,0.0050896313,0.0151925494
10812,UJOKIP03_clean,1.4251e-05,4.78425e-05,0.000109936,0.0002096928,0.0003074137,0.0004346545,0.0009324205,0.0047150344,0.0144392839
10813,UJOKIP04_clean,1.01793e-05,5.39501e-05,9.46671e-05,0.0001730475,0.0003348977,0.0004682461,0.0009996036,0.0048840102,0.0143802442
10814,UJOKIP05_clean,4.0717e-06,5.08963e-05,8.347e-05,0.0001761012,0.0003298081,0.0004529772,0.0008662552,0.004789343,0.0142468959
10815,UJOKIP_clean,1.11972e-05,5.80218e-05,0.000110954,0.0002514278,0.0004041167,0.0005985406,0.0010932528,0.0060515716,0.0173861805
10816,UJUPUM_clean,0.0002781881,0.0014306814,0.0029752159,0.0056733179,0.0099019912,0.0144679272,0.0286308143,0.1416149073,0.4168406392
10817,UJUQIB_clean,0.0003652007,0.0018610629,0.0034328869,0.0071024238,0.012904733,0.0181168778,0.0356435912,0.1818582771,0.5297251197
10818,UKAJOH_clean,6.83074e-05,0.0003312907,0.0006361124,0.0013396782,0.0022549969,0.0032813151,0.0066463068,0.0323068229,0.0954655218
10819,UKAQIH_clean,0.0001902557,0.0009594791,0.001964882,0.0037247472,0.0066589492,0.0097637252,0.0194470839,0.0957691383,0.2798169173
10820,UKAYIO_clean,0.0003209365,0.0017109665,0.0032447928,0.0068313621,0.0120017738,0.0172972256,0.0340797025,0.1698399998,0.4997397728
10821,UKAZAI_clean,8.80835e-05,0.0004624383,0.000875753,0.0017701391,0.00305836,0.0043846939,0.0088193583,0.0445448315,0.1316822596
10822,UKEXEP_clean,7.65896e-05,0.0004283674,0.0007115707,0.0015558374,0.002707353,0.0040218442,0.0079501778,0.0392245581,0.1152076675
10823,UKOLOV_clean,0.0001203621,0.0005970592,0.0012511321,0.0024489459,0.0042749652,0.0060814521,0.0123043825,0.0604354864,0.176087602
10824,UKOZOK_clean,8.21988e-05,0.0004057475,0.0008254862,0.0016833273,0.0029775218,0.0043215603,0.0084865931,0.0430022362,0.1250401772
10825,UKUBIM_clean,0.0001705347,0.0008994869,0.0016730234,0.0034842579,0.0060211008,0.0086916964,0.0172574423,0.08653131,0.2544901498
10826,UKUCAF_clean,0.0001853276,0.0008681134,0.0017959706,0.0035102508,0.0062279824,0.0089408369,0.0179072782,0.0895912579,0.2641027868
10827,UKULOB01_clean,1.82853e-05,8.7998e-05,0.0001485681,0.00031885,0.0006251289,0.0008651236,0.0016216782,0.0083301002,0.0255948587
10828,UKUMAO01_clean,7.3943e-06,6.40837e-05,0.0001084494,0.000208683,0.0003845024,0.0005808616,0.0010582033,0.0053559219,0.0159864286
10829,UKUPEX_clean,0.0001244505,0.0006512343,0.0013450885,0.0024395712,0.0044665805,0.006439036,0.012741688,0.0632890585,0.1859478365
10830,ULAQEF_clean,0.0001390773,0.0006353636,0.0014200523,0.0026424685,0.0045807668,0.0065454165,0.0131215764,0.0659811947,0.1967255599
10831,ULASAD_clean,0.0004326713,0.0020827347,0.004162782,0.0080890728,0.0146597649,0.0212412065,0.0415875089,0.2058171862,0.6140089998
10832,ULEHEA_clean,4.15118e-05,0.0002153422,0.0003463637,0.0007394281,0.0012751891,0.0018667316,0.0038100005,0.0186361823,0.0556114785
10833,ULIMIN_clean,0.0001115128,0.0004577019,0.000943698,0.0017176303,0.0031456601,0.0043390137,0.0085332271,0.0446450719,0.1317066237
10834,ULOJUC01_clean,0.0001029058,0.0005991092,0.0012687019,0.002472559,0.0043305024,0.0061870361,0.0124755683,0.0615080759,0.182846722
10835,ULOKAJ_clean,0.000199471,0.0008709574,0.0017438897,0.0033258327,0.0061381757,0.0084251794,0.0170379801,0.0838390277,0.2487896634
10836,ULOKEN_clean,0.0001389527,0.0008209178,0.0015467627,0.003045989,0.0055251973,0.0079568692,0.0154182623,0.078062152,0.2307528621
10837,ULOKUD_clean,0.0001432739,0.0007211451,0.0014534336,0.0029928316,0.0052247198,0.0075234692,0.014680794,0.0730266823,0.2142023682
10838,ULOLAK_clean,0.000135296,0.0007368149,0.0014681447,0.0029838259,0.005433781,0.0076387407,0.0153615842,0.0762283423,0.2253099394
10839,ULOLEO_clean,0.000148122,0.000839358,0.0017083404,0.0032646089,0.0055496377,0.0077102439,0.0159102779,0.0806593421,0.2360353716
10840,ULUPUM01_clean,3.9266e-05,0.0001730613,0.000397023,0.0007635057,0.0012346978,0.001873134,0.0035746611,0.0185161045,0.0563118193
10841,ULUQAV_clean,2.921e-05,0.0001652191,0.000345956,0.0006636149,0.0011610979,0.0016978318,0.0032587416,0.0166040645,0.0500522632
10842,ULUVUT_clean,0.0002051851,0.0009389448,0.001889041,0.0037290159,0.0063830404,0.0091842629,0.0181588802,0.0918627019,0.2700324963
10843,UMALUQ_clean,0.0001829362,0.0010561976,0.0020192012,0.0041091608,0.0072156242,0.0101891999,0.0203093674,0.1015727241,0.3010974166
10844,UMAROR_clean,8.62034e-05,0.0003710496,0.0007920722,0.0015354208,0.0027010412,0.0037117454,0.0077907924,0.0379457566,0.1127328662
10845,UMEDEX_clean,0.0001617407,0.000763337,0.0014990598,0.0032131163,0.0056845925,0.0083868451,0.0160498021,0.080799323,0.2379205141
10846,UMEDOH_clean,0.0001400437,0.0008304002,0.0016312138,0.0031598603,0.0057496833,0.0082329942,0.0162056254,0.0812115645,0.2386858236
10847,UMEKAA_clean,0.0003544919,0.0014997734,0.003296093,0.0063569942,0.011025039,0.0156385466,0.0318787068,0.1569018649,0.4673208788
10848,UMEKEE_clean,0.0003663099,0.0017199123,0.0038131118,0.0075355184,0.0133476358,0.0194807105,0.038867227,0.1932755804,0.571872583
10849,UMEKII_clean,0.0001838601,0.0008842,0.0017032133,0.0033796833,0.0060790842,0.008649783,0.0174215823,0.0878600665,0.2576582322
10850,UMELEF_clean,0.000140602,0.0006042088,0.0012489515,0.0024231685,0.004315596,0.0061244222,0.0125085148,0.0602156737,0.1796248063
10851,UMELUU_clean,2.1657e-05,0.0001384504,0.0002652988,0.0005839668,0.0010403117,0.001452569,0.0028448077,0.0141041515,0.0425181963
10852,UMEQAG_clean,0.000152173,0.00066277,0.0013532079,0.002688809,0.0049198413,0.0068226327,0.0135672926,0.0673359268,0.1980525397
10853,UMEVUD_clean,6.30174e-05,0.0003051371,0.0006334911,0.0013051243,0.0021376178,0.0033614827,0.0065654218,0.0325849895,0.0952210043
10854,UMEXUF01_clean,0.0001632715,0.0006984394,0.0013079865,0.0026286719,0.0047112912,0.0066469661,0.0132921181,0.0657077273,0.1960637309
10855,UMEXUF_clean,0.0001288031,0.0006675992,0.0014367896,0.0027665457,0.004580674,0.00681568,0.0134626462,0.0669304498,0.1970469884
10856,UMIZEX_clean,0.0001513897,0.0007163874,0.0014516272,0.0028826883,0.005056987,0.0071604468,0.0143614546,0.0707309781,0.2069062921
10857,UMOBEF01_clean,0.0006555982,0.0031455126,0.0066986509,0.0129794854,0.0228270458,0.0321243113,0.0653933718,0.328495456,0.9524992487
10858,UMOBEF03_clean,0.000689567,0.0028092213,0.0060702278,0.0118007674,0.0205952945,0.0293524558,0.0594318443,0.2977774538,0.874744624
10859,UMOBEF04_clean,0.0004517853,0.0022759108,0.0047692221,0.0092802811,0.0163118265,0.0231293683,0.0467376969,0.2298364206,0.6842950481
10860,UMOBEF05_clean,0.0004144196,0.0022283545,0.0040830519,0.0081389288,0.0147322764,0.0205613256,0.0412381452,0.2031335326,0.6046381695
10861,UMOBEF09_clean,0.0003566726,0.0020551135,0.0038113014,0.0079011471,0.0130915825,0.018424687,0.0380960296,0.1875452419,0.5656419662
10862,UMOBEF_clean,0.0007507109,0.0034512319,0.0068209387,0.0138898497,0.0239887794,0.0343594596,0.0686815534,0.3417976452,1.0132932426
10863,UMODEH01_clean,0.0006338534,0.0032645094,0.0064009344,0.012775595,0.0220305119,0.031472629,0.0635692588,0.3136622043,0.9321093808
10864,UMODEH02_clean,0.0006371376,0.0033104884,0.0064337765,0.0128281424,0.0224903019,0.0324020617,0.0645610916,0.3219285726,0.9516209
10865,UMODEH03_clean,0.0005320428,0.0032513725,0.0060396707,0.012683637,0.0222078595,0.031932419,0.0631554477,0.313107172,0.933505172
10866,UMODEH08_clean,0.0004827796,0.0021248869,0.0043187423,0.0090710009,0.0155441879,0.0221159015,0.0451415304,0.221671352,0.6518180815
10867,UMODEH09_clean,0.0004335163,0.0019114129,0.0037965521,0.0073402197,0.0133536168,0.0188612447,0.0367175198,0.1864054551,0.5537974111
10868,UMODEH15_clean,0.0005944429,0.0030116248,0.0061611867,0.0122041416,0.0216758167,0.029958606,0.0619829831,0.3039146552,0.8850498691
10869,UMODEH16_clean,0.0007028219,0.0033531832,0.0071530195,0.013678754,0.0241980935,0.0345926329,0.0690703183,0.3408653543,1.0106875005
10870,UMODEH18_clean,0.0006075797,0.0028638352,0.006180892,0.0120826257,0.0216462588,0.0298239532,0.0617727933,0.3025779799,0.8979568326
10871,UMODEH21_clean,0.0005123375,0.0024598768,0.0053237119,0.0105160553,0.0186182128,0.0262638646,0.0529973718,0.2624153189,0.7870226302
10872,UMODEH23_clean,0.0006568429,0.0029919195,0.0061283445,0.011567004,0.0206971207,0.0298994902,0.0597562855,0.294975023,0.8741200027
10873,UMODEH25_clean,0.0004992006,0.0025157084,0.0051923434,0.0103518446,0.0186477708,0.0267860547,0.0528003189,0.2612888333,0.7713470737
10874,UMODEH_clean,0.0005944429,0.0030871618,0.0059115864,0.0120070888,0.0207430997,0.0303264381,0.0597497171,0.2962887088,0.879755715
10875,UMORIY_clean,2.95851e-05,0.0001078985,0.000256694,0.0005125179,0.0008214208,0.001172091,0.0023528834,0.0119619409,0.0353541614
10876,UMOVEZ03_clean,0.0005842637,0.003162497,0.0062196906,0.0119298489,0.0208330762,0.0299333226,0.05889174,0.2984500364,0.8866676791
10877,UMOVEZ05_clean,0.000574073,0.0028329994,0.0057814929,0.0116241296,0.0198445836,0.0286323168,0.0566430043,0.2862110712,0.8464655829
10878,UMOYOM02_clean,0.0005664048,0.0025816135,0.0051483216,0.0103026053,0.0178596378,0.0255567809,0.051155297,0.2511379277,0.7378257266
10879,UMOYOM04_clean,0.0005263135,0.0026254477,0.0055630116,0.010823087,0.0194307611,0.0277477389,0.054748847,0.2746285642,0.8088184377
10880,UMOYOM06_clean,0.0006244818,0.0029057519,0.0058688542,0.0111833215,0.0206174567,0.0290256577,0.0567067679,0.2846935913,0.8358943356
10881,UMOYOM10_clean,0.0005263135,0.0026988868,0.005287615,0.0106884486,0.0187300298,0.026924609,0.0527812912,0.2646836864,0.7810462191
10882,UMOYOM11_clean,0.0004712342,0.0023898306,0.0048622802,0.0099877172,0.0172031085,0.0246357572,0.047836392,0.245271285,0.7236229649
10883,UMOYOM12_clean,0.0005218405,0.0025959072,0.0053746248,0.0103703335,0.0184904375,0.0257729377,0.0526294424,0.2560342268,0.7647090553
10884,UMOYOM15_clean,0.0003733154,0.0017594784,0.0037576338,0.0076652058,0.0129467009,0.0182649155,0.0371265236,0.181734226,0.5451231191
10885,UMOYOM18_clean,0.0003368618,0.0017647981,0.0033417883,0.0067104064,0.0114503203,0.0163541934,0.0329796649,0.166245772,0.4873764279
10886,UMOYOM19_clean,0.0002784566,0.0015146814,0.0032741598,0.0063249423,0.0111290832,0.015859785,0.0313034152,0.1548432766,0.4591963154
10887,UMUBAH_clean,0.0005287586,0.0026766349,0.0053040067,0.0105226237,0.0192126557,0.0263591068,0.0528594348,0.2632199515,0.7850521014
10888,UMUBIP_clean,0.0005583165,0.0030050564,0.0058885969,0.0115177408,0.0205493311,0.0291178471,0.0576379671,0.287815435,0.8503751308
10889,UMUBOV_clean,0.0005714533,0.0026339401,0.0053959647,0.0106014449,0.0185393917,0.0265167491,0.0527313504,0.2618537182,0.7821258661
10890,UMUTOM_clean,4.55159e-05,0.0002306655,0.0005029897,0.0008964325,0.0015737714,0.0022873687,0.0044567045,0.0225489038,0.067039575
10891,UMUTUS_clean,8.57189e-05,0.0004172734,0.0008717455,0.0015413237,0.0029354695,0.0042002283,0.0082128452,0.0408976404,0.1222950558
10892,UNABUH01_clean,5.39149e-05,0.0003085131,0.0005810828,0.0012026018,0.0019663963,0.0028709685,0.0055667136,0.0280372467,0.0833434529
10893,UNABUH_clean,7.03889e-05,0.0003070154,0.000605045,0.0011666586,0.0020203112,0.0028829496,0.0057224678,0.0285853816,0.0833778985
10894,UNADIX_clean,0.0002277131,0.0009703045,0.0020707308,0.0041369746,0.0071578186,0.0102908365,0.0205457773,0.1025976432,0.3014506155
10895,UNAGOH_clean,0.0002752035,0.0014199738,0.0027577687,0.0053989582,0.0095595005,0.0139837795,0.0274763972,0.1363537949,0.4000847806
10896,UNEBIZ_clean,0.0001051473,0.0004621858,0.0008573546,0.0017470623,0.0029776319,0.0043711221,0.0086648281,0.0427048114,0.1255920554
10897,UNIFII_clean,0.0006529126,0.003053582,0.0059804017,0.0122273515,0.0213707328,0.0302875048,0.0608728141,0.2984279488,0.878136208
10898,UNIMAG_clean,0.0001489025,0.0006385003,0.0013360761,0.002546718,0.0045593293,0.0066488195,0.0129391401,0.0648583605,0.1926166901
10899,UNIPEN_clean,0.0001582811,0.0009414997,0.0018120457,0.0035940726,0.0061920659,0.0090302098,0.0176892777,0.0889758115,0.2678088964
10900,UNUNEY_clean,0.0015645695,0.0078751392,0.0162564627,0.0325882254,0.0557241922,0.0790525926,0.1600127886,0.7840187391,2.3294787265
10901,UQEGEE_clean,2.35807e-05,0.0001475978,0.0002786017,0.0005641903,0.0009842763,0.0014628773,0.0029318681,0.0142942763,0.0423142718
10902,UQERIT_clean,0.0001338655,0.0007894129,0.0015965433,0.0031674946,0.0054550203,0.0078094787,0.0155953341,0.0778802086,0.2341071866
10903,UREVIY_clean,0.0001018712,0.0005066752,0.0009798401,0.002119189,0.003533322,0.0051565591,0.0103305436,0.0511205749,0.1514730862
10904,UREVOE_clean,0.0001007589,0.0004566862,0.0009696404,0.001989006,0.0034493551,0.0050300914,0.0099345614,0.0502210924,0.145995656
10905,URONOG_clean,1.74313e-05,6.83843e-05,0.0001749833,0.0003600232,0.0006134474,0.0008668715,0.0017283796,0.0086425683,0.0259511702
10906,URUVUA_clean,0.0002735476,0.0012575316,0.002461928,0.0050320942,0.0088420802,0.0127524326,0.0252293497,0.1249403843,0.367069327
10907,URUWEL_clean,0.0001623668,0.0007511909,0.0015552,0.0032453796,0.0053698415,0.0076860135,0.0153211652,0.0768327483,0.2299720201
10908,USAYOE_clean,7.17125e-05,0.0004356532,0.0007870443,0.0015767777,0.0028263674,0.0039495638,0.0081599817,0.040034378,0.1178172992
10909,USEVOF_clean,0.0002002125,0.0011096117,0.0022819405,0.0044734235,0.0077407474,0.0111696887,0.0224069189,0.1118826261,0.329771761
10910,USIRUL_clean,2.63084e-05,0.0001539527,0.0002533399,0.0005768354,0.0009831536,0.0014528068,0.0028773564,0.0143614482,0.0422931447
10911,USORUR_clean,0.0003504065,0.001781784,0.0036891854,0.0072163905,0.0127501686,0.0180376704,0.0366835937,0.1827452539,0.5334145586
10912,USOXEH_clean,0.000172185,0.0006719415,0.0013648811,0.00298454,0.0053055378,0.007403955,0.0144257433,0.0728720517,0.2151262591
10913,USUBUG_clean,0.0002074154,0.0009344843,0.0019938638,0.0039877276,0.0069562205,0.0093716058,0.0194011421,0.0965819589,0.2859477222
10914,USUQOQ_clean,4.68696e-05,0.0003058857,0.0005550345,0.0010557989,0.001814346,0.0026000281,0.0054800402,0.027075814,0.0794389977
10915,USUVIP_clean,0.0001120634,0.0006698335,0.0013727766,0.0026131147,0.0046659123,0.0067772886,0.0129840727,0.0656920726,0.1941803977
10916,USUWUC_clean,0.000171672,0.0009714457,0.0017575947,0.0036582494,0.0063055412,0.0091694668,0.0183443836,0.089894837,0.2666625382
10917,UTACUP_clean,0.0001451158,0.0007693126,0.001614165,0.0030434564,0.0054448249,0.0077249324,0.0153405309,0.0761520095,0.2263250126
10918,UTADIE_clean,0.0001460863,0.0007097888,0.0014957965,0.0029836535,0.0054353623,0.0072407982,0.0147848841,0.0743198064,0.2191151269
10919,UTELIQ_clean,0.0002795299,0.001315749,0.0027757141,0.0056422309,0.0094292378,0.0136186254,0.0273031273,0.1350058191,0.4001639636
10920,UTEWOG_clean,0.0004065038,0.0021557674,0.0041104452,0.0082922449,0.0144589938,0.0204722228,0.0413531115,0.2072153066,0.6090983587
10921,UTIYED_clean,7.21499e-05,0.0003543076,0.0006648099,0.0013090056,0.0024028499,0.0033330684,0.006640369,0.0331142344,0.0982050536
10922,UTODIR_clean,5.68177e-05,0.0003114454,0.0006018472,0.0012015899,0.0021254043,0.0029208526,0.0058417053,0.0289959858,0.0867312255
10923,UTOTUT01_clean,3.28742e-05,0.0001457901,0.0002715699,0.0005631502,0.0010248189,0.0013721425,0.0027085522,0.0137871737,0.0407526328
10924,UTOTUT_clean,3.43828e-05,0.0001604531,0.0003123106,0.0006718976,0.001134633,0.0015457942,0.0030901557,0.0150639719,0.0446546842
10925,UTULEB_clean,0.0001565989,0.0007399297,0.0014759443,0.0028951216,0.0050816333,0.0069843095,0.014661569,0.0708766475,0.2110972312
10926,UTULIF_clean,9.58628e-05,0.0004248235,0.0009293644,0.0018678105,0.0032785069,0.0044086785,0.0091301724,0.0448748781,0.1332916373
10927,UTULUR_SL_part,0.0001221094,0.0006218858,0.0012027776,0.0024674822,0.0044936261,0.0062659569,0.0124804534,0.0616896712,0.1811876789
10928,UTUMAY_clean,9.04686e-05,0.0004465992,0.0009606908,0.0017777806,0.0031649665,0.0044559397,0.009002348,0.0454698273,0.1323154167
10929,UVANOW_clean,0.0003792187,0.0016996071,0.0034758438,0.0066608878,0.0115769766,0.0164321547,0.0330018498,0.1638833823,0.4842858378
10930,UVANUC_clean,0.0001223504,0.0005524308,0.0010158794,0.0020762499,0.0036853437,0.0051498414,0.010171771,0.0510813101,0.1504966069
10931,UVEVUN_clean,0.0004204961,0.0019782225,0.0039510425,0.0079345001,0.0140213385,0.0196624691,0.039281718,0.1968173807,0.56469293
10932,UVEWIC_clean,0.0001757565,0.0007486552,0.0016257479,0.0031568577,0.005372404,0.0079496031,0.0157944283,0.078600349,0.2326205296
10933,UVIPIZ_clean,0.0003496435,0.0017371283,0.003483389,0.0069230725,0.0123399381,0.0176752636,0.0352461561,0.1745373576,0.502825895
10934,UVIPOF_clean,0.0003346402,0.0018206252,0.0034572962,0.0069817813,0.0122270867,0.0175708924,0.0356721211,0.1757402358,0.5110842666
10935,UVOTOQ_clean,0.0002773911,0.0013642185,0.0029694489,0.0054978004,0.0096404772,0.0139013862,0.0276595294,0.1385659434,0.4122622735
10936,UVUCEV_clean,7.95152e-05,0.0003920922,0.0008870059,0.0015505466,0.002905047,0.0041937418,0.0081722442,0.040314211,0.1212332748
10937,UVUDEW_clean,5.4482e-05,0.0002430266,0.0005025814,0.000967209,0.0017562801,0.0024927056,0.0049474575,0.0246240382,0.0725976025
10938,UVUFIC_clean,1.91704e-05,8.17265e-05,0.0001967489,0.0003753364,0.0006558298,0.0008313904,0.0017727583,0.0083229844,0.0252030339
10939,UVUGAV_clean,4.75216e-05,0.0002080517,0.0003940812,0.0008542289,0.0014546231,0.0020156092,0.0041019212,0.0201555124,0.0598360072
10940,UVUQAE_clean,0.0001764944,0.0009303583,0.0016459134,0.0033000358,0.0055917273,0.0082104124,0.0160787812,0.0812202831,0.2378365324
10941,UVUQOT_clean,0.0001466675,0.0006520035,0.0012573401,0.0026560143,0.0045973581,0.006484035,0.0131120708,0.0652230187,0.1946797173
10942,UWALEL_clean,0.0002142039,0.001091845,0.0021807149,0.0040817748,0.0075239128,0.0106536701,0.0214486554,0.1050342989,0.3148321667
10943,UWELIS_clean,0.000264828,0.0013320848,0.0027356731,0.0053733599,0.0096675457,0.0139273039,0.0271369239,0.1378403195,0.3993500129
10944,UWODAN_clean,9.50519e-05,0.0006575723,0.0012138597,0.0025570524,0.0044471831,0.0059399656,0.0124564757,0.0613162768,0.1843041065
10945,UWUKII_clean,0.0002479223,0.0013151689,0.0028593709,0.0054991535,0.0094352156,0.0129084895,0.0268582528,0.1334247162,0.3908483776
10946,UWUTIQ_clean,0.0002380682,0.0011511654,0.0023264389,0.0044780936,0.0077402311,0.0113594709,0.0223949883,0.1125535376,0.3290283792
10947,UXABOL_clean,5.52023e-05,0.0002947803,0.000599497,0.0011669766,0.0020998955,0.0030758721,0.0059331431,0.0301691606,0.0891793144
10948,UXAXEY_clean,0.0001196411,0.000620158,0.0011986063,0.002519049,0.0043378134,0.006176335,0.0123394985,0.0619389702,0.1798765648
10949,UXEDIL03_clean,3.32898e-05,0.0001664488,0.0003517918,0.0006549986,0.0012137268,0.0016635885,0.0032893886,0.0164775338,0.0494424983
10950,UXEDUX_clean,4.85851e-05,0.0002690173,0.0004858506,0.0009348126,0.0015934101,0.0023122891,0.0047235477,0.0227666001,0.0681081593
10951,UXINAR_clean,0.00010444,0.0005509587,0.0010322907,0.0021712918,0.0037083757,0.0053022205,0.0105174077,0.0525983905,0.1554346767
10952,UXIQOJ_clean,0.0002496845,0.0011630043,0.0022186881,0.0043410068,0.007405118,0.0107846203,0.0220532781,0.1081353111,0.3203146111
10953,UXISUR_clean,0.0003545431,0.0017849857,0.0035363898,0.0070424272,0.012241101,0.0175133959,0.035000314,0.1748104139,0.5083185816
10954,UXOWIO_clean,0.0001340948,0.0005739259,0.0011210328,0.002363645,0.003947752,0.0056194676,0.0114731543,0.056545111,0.1687985811
10955,UXOXAH_clean,0.0001412466,0.0005542587,0.0010709708,0.0023761605,0.0039298727,0.005662378,0.0114588508,0.0555921436,0.1678187948
10956,UXOZEO02_clean,0.0001427862,0.0008349887,0.0017506826,0.0033120183,0.0057455913,0.0081170833,0.0167587506,0.0818475154,0.2454773614
10957,UXUNUX_clean,0.0003429136,0.0018849859,0.0038240067,0.0073757608,0.0130785187,0.0184799282,0.0369078997,0.1847410903,0.5474980068
10958,UXUPEJ_clean,0.0003678528,0.0018558902,0.003786598,0.0075129263,0.0128104225,0.018989103,0.0374420137,0.1856077266,0.54755412
10959,UXUZAP_clean,0.0001133551,0.0006461242,0.0012711966,0.0024938125,0.0043722687,0.0063203573,0.0124917337,0.0630319214,0.1857436914
10960,UYOFIY_clean,0.000115727,0.000475371,0.0009934721,0.0019762616,0.0034495558,0.0049192891,0.0098189936,0.0491982323,0.1450976635
10961,UYOYUD_clean,7.2301e-05,0.0003819675,0.0007693917,0.0014255572,0.0025400838,0.0035836735,0.0071496129,0.0349172851,0.1045267674
10962,UZAFAD_clean,5.13116e-05,0.000282214,0.0005282081,0.0010654711,0.0018909849,0.0026395312,0.0052443516,0.0260285845,0.0780163319
10963,UZAMUE_clean,6.10574e-05,0.000293595,0.0006313592,0.0012861021,0.0021603917,0.0032230499,0.0064032297,0.0316290186,0.0933437331
10964,UZANEP_clean,7.51345e-05,0.0003044926,0.0006472115,0.0013431946,0.0022869898,0.0032373758,0.0065380229,0.0320257668,0.0956726283
10965,UZANOZ_clean,0.0001179934,0.0005425133,0.0011158074,0.0022175069,0.0037116628,0.0054110246,0.0107245764,0.0528751628,0.1565234099
10966,UZATAR_clean,7.17574e-05,0.0003353028,0.0006327698,0.001206829,0.0023040649,0.0031481928,0.0064216349,0.0322647362,0.0955704189
10967,UZEKEQ_clean,6.51723e-05,0.0002769821,0.0005981882,0.0011428421,0.0020075383,0.002841976,0.0056769693,0.0283650621,0.0833029492
10968,UZIZOU_clean,0.0001336304,0.0007912721,0.0015930544,0.0031755985,0.0053992682,0.0078166269,0.0157053242,0.0776437593,0.2298082307
10969,UZIZUZ_clean,0.0001497724,0.0005520184,0.0012131568,0.0023706838,0.0039636207,0.0060251315,0.0118683964,0.0589579225,0.1733530452
10970,UZOBAO_clean,0.0001796439,0.0007668834,0.0015428245,0.0030750817,0.0054421549,0.0077337475,0.0154523988,0.0770521577,0.226558192
10971,UZOBER_clean,0.0001148744,0.000469549,0.0010080226,0.001960044,0.0032236621,0.0045648204,0.0092904649,0.0468199225,0.1378363241
10972,UZUNAF01_clean,9.64627e-05,0.0004904491,0.0010622522,0.0021093958,0.0037632087,0.0053879664,0.0105074643,0.0521561195,0.1537674021
10973,UZUNAF_clean,9.06517e-05,0.0005450725,0.0010401704,0.0020652322,0.0036330421,0.0052636109,0.0104586519,0.0526419198,0.1559535033
10974,UZUZUL_clean,0.000192898,0.0007695177,0.0016116313,0.0032108176,0.0054467746,0.0078279236,0.0158051876,0.0791275723,0.2300940779
10975,VABJUE_clean,0.0001133482,0.0006353097,0.0012356355,0.0024600761,0.0043436155,0.0062383499,0.0122709937,0.0621484059,0.1781358141
10976,VABKAL_clean,0.000104952,0.000682888,0.0012594246,0.0027105616,0.0045871043,0.0066469632,0.0128937092,0.0645441114,0.1864088344
10977,VABKAN_clean,0.0009116057,0.0045350952,0.0096091272,0.0183639823,0.0318660673,0.0460446899,0.0928576513,0.4611406366,1.3782790773
10978,VABMAN_clean,0.0001059224,0.0004285597,0.000843727,0.0016764964,0.0028647757,0.0042088948,0.0083727421,0.0417443957,0.1228675861
10979,VACLIX_clean,0.0007203694,0.003212458,0.0064777616,0.0133087544,0.0226207105,0.0325167499,0.0643270371,0.3249227399,0.9520779754
10980,VAGJET_clean,3.21601e-05,0.0001614705,0.0003216009,0.0006090318,0.0011068432,0.0015349745,0.003090719,0.0151755444,0.0452954824
10981,VAGTAA01_clean,0.0002393518,0.0012504068,0.0023976448,0.0048159233,0.0087528478,0.0123678854,0.0243127783,0.1217207084,0.3569416288
10982,VAGTAB_clean,8.667e-05,0.0004333498,0.0009418137,0.0017420664,0.0031677873,0.0044447249,0.0090642342,0.0450192705,0.1321919247
10983,VAHFAM_clean,4.82965e-05,0.000307028,0.000573809,0.0011142703,0.0020503034,0.002852946,0.0058496318,0.0287410451,0.0856481764
10984,VAHQAY_clean,7.6324e-05,0.0005128974,0.0009235206,0.0018607796,0.0032559826,0.0045244878,0.0091878853,0.0455104854,0.1362215806
10985,VAHTOQ_clean,0.0001507321,0.0007417215,0.0015013519,0.0029042055,0.0053711385,0.0074813885,0.0146702672,0.074448248,0.2223284215
10986,VAHTUW_clean,0.0001514576,0.0007492393,0.0014344567,0.0029570808,0.0052593088,0.0075278797,0.0150378332,0.0734137468,0.2110085486
