,name,0.01 bar,0.05 bar,0.1 bar,0.2 bar,0.35 bar,0.5 bar,1.0 bar,5.0 bar,15.0 bar,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,from_CSD,public,CSD_overlap_inCoRE,CSD_of_WoS_inCoRE,DISORDER,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE
2740,LIWFUS_clean,7.45567e-05,0.000304654,0.0006710101,0.001237898,0.0022045639,0.0031172404,0.0063206067,0.0322149123,0.0959930088,LIWFUS_clean,3.67914,2.67797,3.2816,1.83207,0.0,0.0,59.4389,32.4436,0.4238,0.231323,0.0,V,Yes,V,clean,N,Y,Y,N,,,,,,,,
2741,LIWVIY_clean,0.0001755703,0.0007693531,0.0016965222,0.0034265803,0.0058036841,0.0083583309,0.0163674939,0.08199134,0.2454709815,LIWVIY_clean,5.89138,4.8352,5.89138,1.26516,1787.77,1413.07,0.0,0.0,0.6376,0.503967,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
2742,LIWXIZ_clean,1.34409e-05,5.8564e-05,0.0001401695,0.0002928199,0.0004598712,0.0006595648,0.0013565722,0.0066551722,0.019634294,LIWXIZ_clean,4.12479,3.66059,4.10123,1.63001,136.604,83.8054,0.0,0.0,0.3614,0.221716,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
2743,LIXMIQ_clean,4.49188e-05,0.0002114927,0.0004548029,0.0008796599,0.0015515703,0.0024068991,0.0043870696,0.0220420303,0.0657068488,LIXMIQ_clean,4.31411,2.60375,4.31411,1.77037,0.0,0.0,255.594,144.373,0.3774,0.213176,0.0,Gd,No, ,clean,N,Y,Y,N,,,,,,,,
2744,LIXWAR01_clean,0.0001737538,0.0009582265,0.0019267751,0.0039189229,0.0064546965,0.0095633417,0.0188944381,0.0935810572,0.2769687567,LIXWAR01_clean,5.58762,3.9288,5.58762,1.07311,1360.46,1267.78,0.0,0.0,0.5636,0.525205,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
2745,LIXWAR_clean,0.0001909572,0.0009289808,0.0019250547,0.0037124827,0.006637052,0.0095426976,0.0194105386,0.0953908495,0.2843747984,LIXWAR_clean,5.63611,3.90043,5.63611,1.06263,1387.85,1306.06,0.0,0.0,0.5696,0.536029,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
2746,LOCNIB_clean,9.36321e-05,0.0005433497,0.0009916486,0.0018556172,0.003260098,0.0046475549,0.0095320273,0.0467082104,0.1384108809,LOCNIB_clean,5.61168,3.14368,5.61168,1.61136,0.0,0.0,733.512,455.213,0.48,0.297885,0.0,Gd,No, ,clean,N,Y,Y,N,,,,,,,,
2747,LODCUC_clean,7.50921e-05,0.0003499293,0.0006548033,0.0014072264,0.0023909333,0.0035007949,0.006741771,0.0341729242,0.0998740281,LODCUC_clean,6.14463,4.24576,6.14463,1.44314,692.68,479.982,0.0,0.0,0.4588,0.317919,0.0,Fe,Yes,Fe,clean,Y,Y,Y,N,,,,,,,,
2748,LODKIA_clean,0.0002474028,0.0011914798,0.0022311787,0.004583782,0.0081961665,0.0116962331,0.0229644442,0.1163597611,0.341881835,LODKIA_clean,6.01281,4.49425,5.60772,1.02042,1998.25,1958.27,0.0,0.0,0.6138,0.601518,0.0,Cd,Yes,Cd,clean,Y,Y,Y,N,,,,,,,,
2749,LODPUQ_clean,0.0001915635,0.0009225972,0.0018718243,0.0037015561,0.0066016381,0.0093436588,0.0182431995,0.0909840597,0.2672559577,LODPUQ_clean,6.04771,4.78066,6.04165,1.07351,1496.3,1393.84,0.0,0.0,0.5402,0.50321,0.0,Ni,Yes,Ni,clean,Y,Y,Y,N,,,,,,,,
2750,LODTEF_clean,0.0003696781,0.0019725158,0.0040718555,0.0080006968,0.0138426896,0.019851982,0.0399117392,0.1987572772,0.5927585408,LODTEF_clean,6.97544,5.6043,6.97154,0.804889,2893.92,3595.43,0.0,0.0,0.7516,0.933793,0.0,Cd,Yes,Cd,clean,Y,Y,Y,N,,,,,,,,
2751,LOFVUY01_clean,0.0001860876,0.0010635621,0.0020963483,0.0041712249,0.0072781719,0.0104180421,0.0206371136,0.1051645381,0.3028131764,LOFVUY01_clean,8.11285,4.66596,8.11285,1.07811,1882.69,1746.29,0.0,0.0,0.6276,0.582131,0.0,"Tb,V",Yes,V,clean,Y,Y,Y,N,,,,,,,,
2752,LOGXEM_clean,0.0001364799,0.0007308278,0.0015893304,0.0030932508,0.0054248556,0.0078902989,0.0154970718,0.0780242345,0.2285448275,LOGXEM_clean,11.7072,8.5205,11.7072,1.40177,1826.91,1303.29,0.0,0.0,0.6678,0.476399,0.0,Cd,No, ,clean,Y,Y,Y,N,,,,,,,,
2753,LOJLAZ01_clean,0.0001265694,0.0006104335,0.0012063642,0.0025722586,0.0045340838,0.0063772501,0.0128283324,0.0637144903,0.1879634157,LOJLAZ01_clean,6.41625,5.33783,6.41625,1.67137,1436.49,859.47,0.0,0.0,0.5874,0.351448,0.0,"Au,Fe",Yes,Au,clean,Y,Y,Y,N,,,,,,,,
2754,LOJNAA_clean,5.44748e-05,0.0002698979,0.0004993523,0.0010094345,0.0018116997,0.0025289512,0.0051024727,0.0254207469,0.0752008076,LOJNAA_clean,4.81582,2.75514,4.78314,1.60964,0.0,0.0,427.026,265.292,0.4538,0.281926,0.0,"Mo,Ni",Yes,"Mo,Ni",clean,Y,Y,Y,N,,,,,,,,
2755,LOLQIM_clean,7.33591e-05,0.0005053629,0.0009993145,0.0021420868,0.0035619937,0.0051449208,0.0099426084,0.0499054059,0.1482099102,LOLQIM_clean,4.98566,2.73336,4.98566,1.79928,0.0,0.0,762.52,423.793,0.516,0.286782,0.0,"Zn,Ge",Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
2756,LOLVAJ_clean,2.43312e-05,0.0001408649,0.0002731926,0.0005348599,0.000984774,0.001338217,0.0027716245,0.013796654,0.0403940895,LOLVAJ_clean,4.04776,3.6459,4.03742,2.02495,342.226,169.005,0.0,0.0,0.431,0.212845,0.0,Cu,No, ,clean,Y,Y,Y,N,,,,,,,,
2757,LONVIV_clean,0.0002305239,0.0012233133,0.0023769572,0.0046934659,0.0083162765,0.0119933883,0.0242111531,0.1191388316,0.3523214051,LONVIV_clean,10.81251,9.68892,10.81235,1.16864,1579.98,1351.99,0.0,0.0,0.6292,0.538405,0.0,Mn,Yes,Mn,clean,Y,Y,Y,N,,,,,,,,
2758,LOQSIU_clean,0.0001857997,0.0009999221,0.0020298118,0.0039567346,0.0068715923,0.0097784586,0.0196887751,0.0983030276,0.2891582822,LOQSIU_clean,10.05703,5.16431,10.05703,0.944298,1386.69,1468.49,0.0,0.0,0.5942,0.629251,0.0,Eu,Yes,Eu,clean,Y,Y,Y,N,,,,,,,,
2759,LOQSOA_clean,5.81514e-05,0.0003132905,0.0006127701,0.0012764226,0.002196668,0.0032085018,0.0064177306,0.0315841897,0.0928168554,LOQSOA_clean,4.80314,3.14023,4.78401,1.30488,0.0,0.0,372.6,285.543,0.4468,0.342406,0.0,Tb,No, ,clean,Y,Y,Y,N,,,,,,,,
2760,LOQSUG_clean,6.2753e-05,0.0003072735,0.000670087,0.0012334217,0.002258388,0.0030496532,0.0062377959,0.0302426351,0.092561448,LOQSUG_clean,4.66198,2.98032,4.6614,1.33143,0.0,0.0,361.474,271.494,0.4544,0.341288,0.0,Er,No, ,clean,Y,Y,Y,N,,,,,,,,
2761,LORMOW_clean,4.98704e-05,0.0003198581,0.0005468542,0.0010833904,0.0018881947,0.0026723629,0.0056473873,0.0272962786,0.0819060325,LORMOW_clean,5.15517,3.73399,5.14768,1.63871,712.948,435.067,0.0,0.0,0.4168,0.254347,0.0,Cd,Yes,Cd,clean,Y,Y,Y,N,,,,,,,,
2762,LORRUH_clean,0.0001220099,0.0004388715,0.0009633321,0.0018392541,0.0031813634,0.0042812738,0.0085771159,0.044245899,0.1288989368,LORRUH_clean,6.15081,3.36993,6.15081,1.38382,906.777,655.273,0.0,0.0,0.48,0.346867,0.0,Eu,Yes,Eu,clean,Y,Y,Y,N,,,,,,,,
2763,LOSXIC_clean,0.0002403513,0.0011780601,0.0024813737,0.0047308591,0.0083039696,0.0118567686,0.0232294493,0.116707502,0.3453696429,LOSXIC_clean,6.03462,5.83771,6.03429,1.10745,2163.31,1953.42,0.0,0.0,0.6146,0.554971,0.0,In,No, ,clean,Y,Y,Y,N,,,,,,,,
2764,LOVLEP_clean,0.0001071435,0.000511333,0.0011165089,0.0021406527,0.0036709571,0.0053180109,0.0105975979,0.052805476,0.1565174023,LOVLEP_clean,10.42908,4.04603,10.42903,1.5407,1428.2,926.981,0.0,0.0,0.5884,0.381905,0.0,"W,Cu",Yes,"W,Cu",clean,Y,Y,Y,N,,,,,,,,
2765,LOWPUI_manual,0.0001661292,0.0007236204,0.0015271105,0.0028465596,0.0052218874,0.0076387475,0.0151624824,0.0756414907,0.2220380377,LOWPUI_manual,5.89625,5.01412,5.89625,1.29126,1300.02,1006.79,0.0,0.0,0.5412,0.419126,0.0,Zn,Yes,Zn,manual,N,Y,Y,N,,,,,,,,
2766,LOWQIX_clean,0.0003088202,0.001527599,0.0031318137,0.0061351489,0.0110279448,0.0157227186,0.031339354,0.1540340802,0.4513772224,LOWQIX_clean,8.78853,7.51009,8.78711,0.895525,2165.66,2418.32,0.0,0.0,0.726,0.810697,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
2767,LOXVUR_clean,4.18221e-05,0.0002026765,0.0003804205,0.0007825564,0.0014267781,0.0020251562,0.0040977645,0.0202113486,0.0603428996,LOXVUR_clean,4.57014,3.4563,4.57014,1.84158,481.399,261.405,0.0,0.0,0.3796,0.206127,0.0,Cu,No, ,clean,Y,Y,Y,N,,,,,,,,
2768,LOXWEC_clean,0.0001045981,0.0005276395,0.0010854963,0.0021245045,0.003540066,0.0052217716,0.0104470298,0.0506557173,0.1532467358,LOXWEC_clean,7.26238,6.47995,7.26238,1.2744,1043.86,819.095,0.0,0.0,0.5004,0.392655,0.0,Cu,No, ,clean,Y,Y,Y,N,,,,,,,,
2769,LOZSAW02_clean,0.0001332127,0.000557444,0.0012276065,0.0023670877,0.0040558151,0.0061318842,0.0114890852,0.0587304166,0.1735946264,LOZSAW02_clean,4.27216,2.64931,4.20411,1.02738,0.0,0.0,627.135,610.42,0.5042,0.490762,0.0,"K,Co",No, ,clean,Y,Y,Y,N,,,,,,,,
2770,LOZSOK_clean,8.89603e-05,0.0004120269,0.0008193716,0.001611821,0.0028947228,0.0041378266,0.0083119397,0.0411488421,0.121560801,LOZSOK_clean,4.88564,3.63855,4.86025,1.66521,574.268,344.863,0.0,0.0,0.4628,0.277923,0.0,Eu,Yes,Eu,clean,N,Y,Y,N,,,,,,,,
2771,LUBMAW_clean,0.0001940245,0.0010639225,0.0020404698,0.0041207725,0.0072110306,0.0102010642,0.0204496707,0.1026543918,0.3048844816,LUBMAW_clean,13.15917,12.3614,13.15917,0.992617,1200.54,1209.47,0.0,0.0,0.628,0.632671,0.0,Nd,Yes,Nd,clean,Y,Y,Y,N,,,,,,,,
2772,LUCBAM_clean,4.43988e-05,0.0001861633,0.0003419485,0.0007384219,0.001275102,0.0018039928,0.0037076881,0.0181256098,0.0541291309,LUCBAM_clean,4.87281,3.01324,4.78427,1.81163,0.0,0.0,348.923,192.602,0.478,0.263851,0.0,"Cd,Ag",Yes,Ag,clean,N,Y,Y,N,,,,,,,,
2773,LUCKIF_clean,7.38606e-05,0.0003862711,0.0007396043,0.0014802067,0.0025821274,0.0036101873,0.0072842541,0.0356247736,0.1046026078,LUCKIF_clean,5.92099,2.66663,5.91879,1.74858,0.0,0.0,575.639,329.204,0.4448,0.254378,0.0,Sm,Yes,Sm,clean,N,Y,Y,N,,,,,,,,
2774,LUDKIG_clean,3.34897e-05,0.0001593649,0.0002990979,0.0006212921,0.0011317217,0.0016490801,0.0031849881,0.0162852437,0.0473971959,LUDKIG_clean,6.18711,4.06983,6.18711,1.75823,292.603,166.419,0.0,0.0,0.3538,0.201225,0.0,Cu,No, ,clean,Y,Y,Y,N,,,,,,,,
2775,LUDKOM_clean,0.0001056527,0.0005213128,0.0010857209,0.0022284386,0.0038855184,0.0054425061,0.0109058647,0.0541790015,0.1580189598,LUDKOM_clean,6.72845,4.30181,6.72845,1.47246,871.523,591.883,0.0,0.0,0.4702,0.31933,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2776,LUDLED_clean,0.0003429187,0.0017204059,0.0033872105,0.0069578276,0.0122850153,0.0173810073,0.0349131313,0.1726289082,0.5008408866,LUDLED_clean,13.17739,6.65728,13.17739,0.881906,2096.4,2377.12,0.0,0.0,0.7118,0.807115,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2777,LUDLIH_clean,0.0003455019,0.0017016777,0.0034504987,0.0070036793,0.0122927649,0.0173739035,0.0350939547,0.1731055072,0.5048512921,LUDLIH_clean,13.23241,6.67449,13.22045,0.876399,2107.58,2404.81,0.0,0.0,0.7124,0.812871,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2778,LUDTUZ_clean,0.0001341882,0.0006490329,0.0012857425,0.0025646386,0.0044336892,0.0063766803,0.0135160427,0.0644445902,0.1888795423,LUDTUZ_clean,9.25303,6.21337,9.25303,1.86951,1728.91,924.79,0.0,0.0,0.6404,0.342549,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
2779,LUDVAH_clean,7.66853e-05,0.0003869522,0.0007783116,0.0015918808,0.0027351087,0.00403964,0.008051074,0.0396551093,0.1170878605,LUDVAH_clean,5.76222,3.92954,5.75675,1.87163,1115.45,595.979,0.0,0.0,0.5392,0.288092,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
2780,LUDVUB_clean,6.02363e-05,0.0002725445,0.0005480514,0.0011425144,0.0019710101,0.0028034557,0.0056335735,0.0279042101,0.0812123309,LUDVUB_clean,5.40241,3.13712,5.16406,1.85106,0.0,0.0,613.784,331.585,0.489,0.264172,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
2781,LUFNAC04_clean,0.0002413203,0.0010635176,0.0022743901,0.0046192542,0.0077820446,0.0110494782,0.0221459391,0.1091023855,0.3278239662,LUFNAC04_clean,7.6755,5.87796,7.66911,1.02659,1461.4,1423.54,0.0,0.0,0.5658,0.551143,0.0,Mn,Yes,Mn,clean,Y,Y,Y,N,,,,,,,,
2782,LUFNEG_clean,0.0001609692,0.0008649089,0.0016721572,0.0035701518,0.0058957957,0.0082935154,0.0164789172,0.0850037277,0.2485676116,LUFNEG_clean,4.76594,3.97544,4.75053,1.17247,1466.56,1250.83,0.0,0.0,0.5002,0.426622,0.0,Mn,Yes,Mn,clean,Y,Y,Y,N,,,,,,,,
2783,LUFQUZ02_clean,0.0001098524,0.0005518773,0.0011429876,0.0022807442,0.0040462285,0.0060444952,0.0114900336,0.0582766761,0.1700096023,LUFQUZ02_clean,4.33985,4.02318,4.33985,1.29652,936.621,722.414,0.0,0.0,0.5262,0.405857,0.0,"Ni,Fe",Yes,Ni,clean,Y,Y,Y,N,,,,,,,,
2784,LUFQUZ_clean,9.54146e-05,0.0004703773,0.0010378432,0.001918336,0.0034834706,0.0048761893,0.0099867302,0.0492690966,0.1455290566,LUFQUZ_clean,4.20915,3.71253,4.20915,1.48805,761.664,511.852,0.0,0.0,0.4716,0.316924,0.0,"Ni,Fe",Yes,Ni,clean,Y,Y,Y,N,,,,,,,,
2785,LUJBAV_clean,3.77149e-05,0.0002580492,0.0004863234,0.0009706618,0.0016713645,0.0023502323,0.0047739094,0.0241891309,0.0708285384,LUJBAV_clean,4.98599,3.44797,4.98599,1.46601,380.372,259.461,0.0,0.0,0.3928,0.267938,0.0,Co,Yes,Co,clean,N,Y,Y,N,,,,,,,,
2786,LUJJOQ_clean,1.48776e-05,7.69756e-05,0.0001474827,0.0003169585,0.0005582351,0.0007943368,0.0015524497,0.0079142594,0.0231030396,LUJJOQ_clean,3.74278,3.06211,3.73215,2.83058,0.0,0.0,30.2272,10.6788,0.3152,0.111355,0.0,Co,No, ,clean,N,Y,Y,N,,,,,,,,
2787,LUJPUC_clean,0.0001622349,0.0007906385,0.0015648482,0.0029017461,0.0053599131,0.0074032516,0.0151391876,0.0738230486,0.2214855746,LUJPUC_clean,7.07474,4.6808,7.07474,1.16372,1382.44,1187.95,0.0,0.0,0.5842,0.50201,0.0,Ni,Yes,Ni,clean,Y,Y,Y,N,,,,,,,,
2788,LUJSOA_clean,9.90368e-05,0.0004638561,0.0009145746,0.0018261175,0.0030499294,0.0046516982,0.009102291,0.0457095288,0.134826486,LUJSOA_clean,4.74098,3.40425,4.68235,1.23774,661.744,534.639,0.0,0.0,0.5006,0.404447,0.0,Ca,Yes,Ca,clean,N,Y,Y,N,,,,,,,,
2789,LUKLIN_clean,0.0007128755,0.0039561998,0.0077190775,0.0153276852,0.0266335792,0.0377237118,0.0758426984,0.3735605452,1.0882104178,LUKLIN_clean,20.05813,9.81608,20.05813,0.466068,1922.41,4124.74,0.0,0.0,0.817,1.75296,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2790,LUKREO_clean,4.59576e-05,0.0002494839,0.0005364841,0.0010270107,0.0018186062,0.002616767,0.0051613149,0.0256077379,0.0767660013,LUKREO_clean,4.04002,3.66815,4.04002,1.33832,308.401,230.438,0.0,0.0,0.4326,0.323241,0.0,Mn,Yes,Mn,clean,Y,Y,Y,N,,,,,,,,
2791,LUKRIS_clean,3.92523e-05,0.0002429903,0.0004579433,0.0009663539,0.0016560727,0.0023756979,0.0048224238,0.0238560444,0.0705101906,LUKRIS_clean,5.16354,4.10534,5.03617,1.38895,415.25,298.967,0.0,0.0,0.404,0.290867,0.0,Co,Yes,Co,clean,Y,Y,Y,N,,,,,,,,
2792,LULJAE_clean,0.0001668273,0.0006535703,0.0012404098,0.0026456841,0.0045455523,0.006604397,0.0133658079,0.0657397555,0.1953292118,LULJAE_clean,4.24556,3.3625,4.2354,1.23171,864.034,701.491,0.0,0.0,0.5204,0.422502,0.0,Co,Yes,Co,clean,N,Y,Y,N,,,,,,,,
2793,LULVOF_clean,7.80112e-05,0.000474162,0.0008898155,0.0017418443,0.003102165,0.0042174818,0.008803079,0.0433608319,0.1297168181,LULVOF_clean,5.17234,3.93529,5.17234,1.20763,463.383,383.712,171.595,142.093,0.474,0.392504,0.0,Co,No, ,clean,Y,Y,Y,N,,,,,,,,
2794,LULWUL_clean,6.89405e-05,0.0003911973,0.0007807913,0.0015263106,0.0027688429,0.0041203974,0.0080580222,0.0398844846,0.118762037,LULWUL_clean,3.64523,3.2818,3.64523,1.41495,0.0,0.0,243.003,171.739,0.3778,0.267005,0.0,"Na,Co",Yes,Na,clean,N,Y,Y,N,,,,,,,,
2795,LULXEW_clean,8.17666e-05,0.000347909,0.0007567422,0.0014349244,0.0024497927,0.0035239819,0.0071313337,0.0360799309,0.107192859,LULXEW_clean,3.97553,2.95293,3.94955,1.41342,0.0,0.0,208.526,147.532,0.3786,0.26786,0.0,"Na,Co",Yes,Na,clean,N,Y,Y,N,,,,,,,,
2796,LUMDEC_clean,0.000133359,0.000628404,0.0012103343,0.0023479274,0.004348313,0.0060092393,0.0118143989,0.0586355466,0.1796083635,LUMDEC_clean,7.82073,4.889,7.82073,1.29296,1273.82,985.194,0.0,0.0,0.5548,0.429093,0.0,Cd,No, ,clean,Y,Y,Y,N,,,,,,,,
2797,LUMMAJ_clean,3.34749e-05,0.00020795,0.0003661948,0.000696886,0.0012497286,0.0017883698,0.0037400563,0.0178289206,0.0530668043,LUMMAJ_clean,3.60227,2.93149,3.60227,1.61896,0.0,0.0,69.6794,43.0396,0.4432,0.273756,0.0,Zn,Yes,Zn,clean,N,Y,Y,N,,,,,,,,
2798,LUMYEZ_clean,0.0001596548,0.0010058249,0.0019845086,0.0036592869,0.00625208,0.00888798,0.0180010731,0.0891847403,0.2652104891,LUMYEZ_clean,6.00702,4.53801,6.00702,1.30429,1992.95,1527.99,0.0,0.0,0.6142,0.470906,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2799,LUMYID_clean,0.0001676375,0.0009036459,0.0018200642,0.0036433214,0.0062456938,0.0088640318,0.0181447624,0.0896174047,0.2612318928,LUMYID_clean,5.94433,4.56717,5.90149,1.30513,1995.48,1528.95,0.0,0.0,0.6194,0.474589,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2800,LUMYUP_clean,0.000151672,0.0008733115,0.0018296434,0.0036960075,0.0064292968,0.0089789832,0.0179867042,0.0895822806,0.2660007802,LUMYUP_clean,6.15923,4.54415,6.13245,1.2924,1996.56,1544.85,0.0,0.0,0.6166,0.477097,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2801,LUMZAW_clean,0.0001736245,0.0008393849,0.001828446,0.0036329439,0.006418121,0.0089554341,0.0177456255,0.0886490986,0.2665364219,LUMZAW_clean,5.8494,4.60336,5.8494,1.30478,1964.07,1505.29,0.0,0.0,0.6278,0.481155,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2802,LUMZEA_clean,6.70574e-05,0.0002861912,0.0005759747,0.0011363826,0.0020512365,0.0028906508,0.0056914927,0.0282526988,0.08511374,LUMZEA_clean,5.68133,2.7509,5.67971,1.82686,0.0,0.0,694.97,380.419,0.4732,0.259024,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2803,LUNBIF_clean,0.0001417155,0.0007199654,0.0013956448,0.0028419023,0.0050359622,0.0071452458,0.0141032247,0.069405175,0.2103032983,LUNBIF_clean,8.36527,6.6245,8.36354,1.86674,2385.2,1277.73,8.72646,4.67469,0.7178,0.38452,0.0,"W,Zn",Yes,"W,Zn",clean,Y,Y,Y,N,,,,,,,,
2804,LUNWEW_clean,9.76852e-05,0.0005545513,0.0010880627,0.0021550855,0.0036759687,0.0054929132,0.010779936,0.054397123,0.1603284417,LUNWEW_clean,5.21025,3.12517,5.06871,1.32697,0.0,0.0,1025.22,772.605,0.5554,0.418548,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
2805,LUPPIV15_clean,6.03376e-05,0.0003844369,0.0007102601,0.0015429193,0.0026755427,0.0037667918,0.0076904614,0.0379627104,0.1129261771,LUPPIV15_clean,4.45268,3.04205,4.44675,1.39578,0.0,0.0,562.278,402.84,0.464,0.33243,0.0,Cu,No, ,clean,N,Y,Y,N,,,,,,,,
2806,LUPYAX_clean,0.0002513367,0.001189922,0.0025081304,0.0052335623,0.0088177277,0.0128063881,0.0258758944,0.1273321253,0.3756697609,LUPYAX_clean,7.54991,6.34934,7.53102,1.01424,2199.81,2168.93,0.0,0.0,0.6806,0.671046,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
2807,LUQGAG_clean,0.0001949574,0.0008227203,0.0016746842,0.003300629,0.0057278489,0.0086288152,0.0168501694,0.0842274521,0.2511148988,LUQGAG_clean,6.95292,4.98162,6.95292,1.09152,1536.81,1407.96,0.0,0.0,0.5428,0.497289,0.0,Co,No, ,clean,Y,Y,Y,N,,,,,,,,
2808,LURLOB_clean,0.0002602924,0.0011865742,0.0024754703,0.0047821993,0.0086255508,0.012522756,0.0246182735,0.1227000313,0.361975145,LURLOB_clean,7.37662,6.99185,7.37662,1.00469,1747.18,1739.02,0.0,0.0,0.6396,0.636613,0.0,Cr,No, ,clean,Y,Y,Y,N,,,,,,,,
2809,LUSHOX01_clean,0.00015217,0.0008638816,0.0016849654,0.0030941228,0.00579831,0.008011115,0.0159667513,0.0802870963,0.2358697969,LUSHOX01_clean,5.25442,4.88912,5.25442,1.20931,1317.3,1089.3,0.0,0.0,0.5332,0.440913,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
2810,LUSHOX02_clean,0.0001474147,0.0008353497,0.0016643591,0.0032795799,0.005768193,0.0085674864,0.0169431753,0.0836284953,0.2487519361,LUSHOX02_clean,5.40311,4.9355,5.40311,1.1935,1329.97,1114.34,0.0,0.0,0.5516,0.462169,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
2811,LUSHOX04_clean,0.00015217,0.0008480306,0.0015232848,0.0034555264,0.0060154692,0.0084042207,0.0168908669,0.0844955471,0.2496776367,LUSHOX04_clean,5.42751,4.95925,5.42646,1.17969,1336.79,1133.18,0.0,0.0,0.5422,0.459613,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
2812,LUSJIT_clean,0.0001567137,0.0007111252,0.001431121,0.0029139871,0.0050843235,0.0073744127,0.0145950687,0.0738091783,0.2166063722,LUSJIT_clean,6.09975,5.42401,6.09669,1.18953,1257.58,1057.21,0.0,0.0,0.5236,0.440174,0.0,Mn,No, ,clean,Y,Y,Y,N,,,,,,,,
2813,LUSQOH_clean,0.0002472748,0.0010590674,0.002177767,0.0043730262,0.0077092476,0.0110597807,0.0222555228,0.1101851525,0.3206589018,LUSQOH_clean,6.74081,4.49063,6.72805,0.825462,1826.57,2212.78,1.64716,1.99544,0.6168,0.747218,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2814,LUSVUS_clean,8.66607e-05,0.0003853308,0.0007830416,0.0015614407,0.0027839761,0.0038780679,0.007787086,0.0374343422,0.114297771,LUSVUS_clean,4.21842,2.64352,4.21842,1.26583,0.0,0.0,580.033,458.225,0.527,0.416328,0.0,Cd,Yes,Cd,clean,N,Y,Y,N,,,,,,,,
2815,LUTZEH_clean,0.0005880048,0.0028743796,0.0062459795,0.0120547962,0.0210718006,0.030630719,0.0600309578,0.3016813667,0.8647958017,LUTZEH_clean,27.97153,12.56634,27.97011,0.560816,1424.55,2540.14,0.0,0.0,0.8216,1.46501,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
2816,LUVTAY_clean,0.0001676837,0.0008861832,0.0017276508,0.0034390413,0.0060823469,0.0087713845,0.01760781,0.0864546925,0.2560459719,LUVTAY_clean,10.30257,9.44256,10.2197,1.08662,1146.97,1055.54,0.0,0.0,0.5838,0.537262,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
2817,LUVWUU_clean,0.0001515698,0.0007475147,0.0015386631,0.0030245065,0.0052038965,0.007564711,0.0154716023,0.0762775024,0.2235413433,LUVWUU_clean,5.95531,3.72974,5.95531,1.11029,1552.29,1398.09,0.0,0.0,0.5716,0.514821,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
2818,LUWMEX_clean,0.0001597526,0.0009170981,0.001924131,0.0038139448,0.006494238,0.009183998,0.0186792177,0.0917926459,0.2734206727,LUWMEX_clean,5.64862,4.46205,5.64805,1.16543,1755.8,1506.57,0.0,0.0,0.5904,0.506596,0.0,La,Yes,La,clean,Y,Y,Y,N,,,,,,,,
2819,LUWMIB_clean,0.0002214591,0.0011048348,0.0022145909,0.0044427155,0.0077953601,0.0111590777,0.0226306587,0.1106126655,0.329104207,LUWMIB_clean,6.46125,4.54999,6.46125,1.13178,2301.96,2033.92,0.0,0.0,0.6152,0.543567,0.0,Ce,Yes,Ce,clean,Y,Y,Y,N,,,,,,,,
