,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
2380,OKIWUB02_clean,helium,1.0,293.0,14.0,OKIWUB02_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0129996519,0.0129996519,0.04645,0.04645
2381,OKOSUE_clean,helium,1.0,293.0,14.0,OKOSUE_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0296598101,0.0296598101,0.238175,0.238175
2382,OKUJUB_clean,helium,1.0,293.0,14.0,OKUJUB_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0435463631,0.0435463631,1.44215,1.44215
2383,OKUKOW_clean,helium,1.0,293.0,14.0,OKUKOW_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0410680147,0.0410680147,0.98035,0.98035
2384,OKUTEV_clean,helium,1.0,293.0,14.0,OKUTEV_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.1100723739,0.1100723739,2.0703,2.0703
2385,OLAWUU_clean,helium,1.0,293.0,14.0,OLAWUU_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0057372968,0.0057372968,0.1804625,0.1804625
2386,OLELAS_clean,helium,1.0,293.0,14.0,OLELAS_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0092125484,0.0092125484,0.0213166667,0.0213166667
2387,OLOKEF_clean,helium,1.0,293.0,14.0,OLOKEF_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.011515145,0.011515145,0.004231875,0.004231875
2388,OLOPOW_clean,helium,1.0,293.0,14.0,OLOPOW_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0085911588,0.0085911588,0.0266361111,0.0266361111
2389,OLOYOF_clean,helium,1.0,293.0,14.0,OLOYOF_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0401017591,0.0401017591,0.2467125,0.2467125
2390,OMEWUZ_clean,helium,1.0,293.0,14.0,OMEWUZ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0020946994,0.0020946994,0.0028527778,0.0028527778
2391,OMICOD_clean,helium,1.0,293.0,14.0,OMICOD_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0114930977,0.0114930977,0.03694375,0.03694375
2392,OMIMEE_clean,helium,1.0,293.0,14.0,OMIMEE_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0408902137,0.0408902137,1.6784,1.6784
2393,OMIPEH_clean,helium,1.0,293.0,14.0,OMIPEH_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0509544719,0.0509544719,1.77845,1.77845
2394,OMOVET_clean,helium,1.0,293.0,14.0,OMOVET_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0209606997,0.0209606997,0.0901875,0.0901875
2395,ONAWAC_clean,helium,1.0,293.0,14.0,ONAWAC_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0059119942,0.0059119942,0.0238416667,0.0238416667
2396,ONAWEG02_clean,helium,1.0,293.0,14.0,ONAWEG02_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0045515925,0.0045515925,0.0163125,0.0163125
2397,ONAWEG_clean,helium,1.0,293.0,14.0,ONAWEG_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0043043285,0.0043043285,0.0173583333,0.0173583333
2398,ONIXOZ_clean,helium,1.0,293.0,14.0,ONIXOZ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0316232539,0.0316232539,0.0955083333,0.0955083333
2399,OPEGIA_clean,helium,1.0,293.0,14.0,OPEGIA_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0064620834,0.0064620834,0.0247194444,0.0247194444
2400,OPENON_clean,helium,1.0,293.0,14.0,OPENON_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.004488252,0.004488252,0.003696875,0.003696875
2401,OPENUT_clean,helium,1.0,293.0,14.0,OPENUT_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0137966716,0.0137966716,0.04394375,0.04394375
